family,tool,Filename,Match,Mismatch,Gap,IC,GapAC,LFPR,FlipScore,MeanPairwiseID,AlignmentLength,sp
RF02176,mafft,RF02176_mafft.fasta,0.827268,0.082867,0.089866,0.596918,0.79902,0.963602,0.778778,0.748134,188,0.9592943894158412
RF02177,mafft,RF02177_mafft.fasta,0.689068,0.166667,0.144265,0.461279,0.956639,0.880733,0.745946,0.551613,186,0.8377056469542019
RF02178,mafft,RF02178_mafft.fasta,0.788304,0.163743,0.047953,0.477063,0.899022,0.964994,0.722353,0.649123,171,0.9644444444444444
RF02179,mafft,RF02179_mafft.fasta,0.683862,0.113931,0.202207,0.465677,0.853672,0.936124,0.7425,0.584161,145,0.9007978323046816
RF02180,mafft,RF02180_mafft.fasta,0.780903,0.114236,0.104861,0.467954,0.751386,0.954894,0.74965,0.680163,120,0.8744864563749043
RF02181,mafft,RF02181_mafft.fasta,0.927083,0.0625,0.010417,0.833685,1.0,0.955934,0.911972,0.87963,72,1.0
RF02183,mafft,RF02183_mafft.fasta,0.838393,0.124554,0.037054,0.483368,0.913992,0.971584,0.756781,0.746958,80,0.9570254897830208
RF02184,mafft,RF02184_mafft.fasta,0.949275,0.047826,0.002899,0.84993,0.0,0.996656,0.918248,0.91087,138,1.0
RF02186,mafft,RF02186_mafft.fasta,0.898649,0.089527,0.011824,0.750397,0.0,0.959199,0.839041,0.856178,74,0.9897260273972602
RF02187,mafft,RF02187_mafft.fasta,0.662351,0.125664,0.211985,0.46003,0.836284,0.897113,0.7135,0.557899,251,0.8851695897396276
RF02189,mafft,RF02189_mafft.fasta,0.702457,0.129046,0.168497,0.459332,0.87086,0.913079,0.734928,0.576042,346,0.8995114723901814
RF02190,mafft,RF02190_mafft.fasta,0.702756,0.109782,0.187462,0.496718,0.903198,0.948645,0.769687,0.597783,254,0.9415577299412916
RF02192,mafft,RF02192_mafft.fasta,0.748092,0.179389,0.072519,0.331552,0.862483,0.93565,0.696154,0.612306,131,0.7889408099688473
RF02193,mafft,RF02193_mafft.fasta,0.795044,0.111255,0.093702,0.454706,0.893357,0.967628,0.820686,0.688095,149,0.8116039158428876
RF02195,mafft,RF02195_mafft.fasta,0.729042,0.16018,0.110778,0.364649,0.862726,0.931479,0.67884,0.603842,167,0.9098982532494264
RF02196,mafft,RF02196_mafft.fasta,0.664204,0.197044,0.138752,0.241146,0.903499,0.892606,0.683168,0.513808,203,0.8304878048780487
RF02198,mafft,RF02198_mafft.fasta,0.74812,0.184211,0.067669,0.261148,0.852608,0.941056,0.665126,0.61577,171,0.8973538198890312
RF02199,mafft,RF02199_mafft.fasta,0.794811,0.16195,0.043239,0.414331,0.84758,0.956816,0.74288,0.659479,159,0.9042424242424244
RF02201,mafft,RF02201_mafft.fasta,0.785507,0.171498,0.042995,0.323336,0.86596,0.967593,0.730019,0.665303,115,0.979581825985652
RF02206,mafft,RF02206_mafft.fasta,0.764988,0.17446,0.060552,0.339162,0.859887,0.928123,0.701087,0.641814,139,0.968813967489464
RF02207,mafft,RF02207_mafft.fasta,0.936747,0.009036,0.054217,0.969387,1.0,0.976772,0.957317,0.899598,83,0.9671052631578948
RF02208,mafft,RF02208_mafft.fasta,0.815993,0.121583,0.062424,0.511503,1.0,0.952065,0.740954,0.733578,129,0.9956123244929798
RF02209,mafft,RF02209_mafft.fasta,0.863523,0.084967,0.051509,0.609539,0.816224,0.975385,0.831226,0.792779,306,0.9236729173276336
RF02212,mafft,RF02212_mafft.fasta,0.706021,0.166076,0.127902,0.408068,0.950032,0.95049,0.726087,0.582448,231,0.9072735804786484
RF02215,mafft,RF02215_mafft.fasta,0.723944,0.166197,0.109859,0.313466,0.858599,0.954462,0.715094,0.58748,213,0.8999520025598635
RF02216,mafft,RF02216_mafft.fasta,0.722222,0.2,0.077778,0.199874,0.753761,0.940898,0.636925,0.594771,100,0.9787942389809656
RF02218,mafft,RF02218_mafft.fasta,0.87395,0.113445,0.012605,0.628849,0.822749,1.0,0.852878,0.789216,68,0.932568149210904
RF02219,mafft,RF02219_mafft.fasta,0.821296,0.141847,0.036858,0.447453,1.0,0.972123,0.742081,0.742232,79,0.9945820433436532
RF02224,mafft,RF02224_mafft.fasta,0.926531,0.073469,0.0,0.734802,0.0,1.0,0.933333,0.869388,49,0.8538145271813613
RF02227,mafft,RF02227_mafft.fasta,0.860772,0.134146,0.005081,0.544866,1.0,0.958065,0.811728,0.784368,82,1.0
RF02230,mafft,RF02230_mafft.fasta,0.84106,0.086755,0.072185,0.728473,0.916667,0.946296,0.832,0.776159,151,0.8831337002266105
RF02231,mafft,RF02231_mafft.fasta,0.961538,0.038462,0.0,0.894623,0.0,0.993968,0.933442,0.943681,78,1.0
RF02232,mafft,RF02232_mafft.fasta,0.890972,0.067361,0.041667,0.734316,1.0,0.97763,0.871849,0.835859,120,0.9341859845456968
RF02233,mafft,RF02233_mafft.fasta,0.972826,0.027174,0.0,0.924,0.0,0.994836,0.945055,0.959627,92,1.0
RF02234,mafft,RF02234_mafft.fasta,0.845022,0.117749,0.037229,0.608073,1.0,0.935632,0.77831,0.780087,165,0.943923270792495
RF02237,mafft,RF02237_mafft.fasta,0.945355,0.04235,0.012295,0.86257,1.0,0.997501,0.918956,0.893443,183,0.9275766016713092
RF02240,mafft,RF02240_mafft.fasta,0.858824,0.064706,0.076471,0.787371,0.95693,0.975983,0.867327,0.77451,102,0.864184008762322
RF02243,mafft,RF02243_mafft.fasta,0.905093,0.082562,0.012346,0.751454,1.0,0.968836,0.869969,0.827675,324,0.9384858044164038
RF02246,mafft,RF02246_mafft.fasta,0.835165,0.108669,0.056166,0.580229,1.0,0.949177,0.764198,0.749084,91,0.966688874083944
RF02247,mafft,RF02247_mafft.fasta,0.805021,0.080614,0.114365,0.654628,0.92421,0.976318,0.831933,0.718988,239,0.9372519372519372
RF02250,mafft,RF02250_mafft.fasta,0.866903,0.093381,0.039716,0.612307,0.89285,0.982366,0.841518,0.793549,282,0.9739991451773756
RF02251,mafft,RF02251_mafft.fasta,0.785,0.10625,0.10875,0.641004,0.989937,0.986638,0.86809,0.638333,200,0.8539094650205762
RF02253,mafft,RF02253_mafft.fasta,0.680208,0.289583,0.030208,-0.01855,0.0,0.835703,0.662366,0.568534,32,0.9819061801935964
RF02261,mafft,RF02261_mafft.fasta,0.948352,0.03022,0.021429,0.835311,1.0,0.992733,0.909598,0.914693,65,0.993459942145642
RF02263,mafft,RF02263_mafft.fasta,0.841497,0.129932,0.028571,0.440156,0.794118,0.988249,0.794425,0.74898,42,0.9872976338729764
RF02265,mafft,RF02265_mafft.fasta,0.950631,0.033869,0.015499,0.831604,0.04,0.992937,0.918415,0.92,67,0.9803738317757008
RF02266,mafft,RF02266_mafft.fasta,0.917857,0.051429,0.030714,0.797161,0.052632,0.985954,0.852899,0.880376,70,0.9810260014054814
RF02268,mafft,RF02268_mafft.fasta,0.802326,0.140827,0.056848,0.538316,0.699743,0.90461,0.759115,0.696124,129,0.8786848072562359
RF02269,mafft,RF02269_mafft.fasta,0.876802,0.079948,0.04325,0.722948,0.85164,0.97613,0.843915,0.807339,109,0.9744661095636026
RF02270,mafft,RF02270_mafft.fasta,0.8875,0.048214,0.064286,0.841289,1.0,0.963899,0.873418,0.829762,80,0.9883040935672516
RF02272,mafft,RF02272_mafft.fasta,0.78439,0.179512,0.036098,0.492087,0.867845,0.957781,0.683333,0.66439,205,0.982998454404946
RF02273,mafft,RF02273_mafft.fasta,0.974206,0.019841,0.005952,0.923193,0.0,0.994373,0.963855,0.951587,84,0.9567307692307692
RF02275,mafft,RF02275_mafft.fasta,0.822563,0.077401,0.100037,0.611283,0.952188,0.957094,0.883222,0.765973,83,0.9911072177537098
RF02277,mafft,RF02277_mafft.fasta,0.938713,0.054674,0.006614,0.784467,0.757054,0.996303,0.920444,0.89916,126,0.9949502919362474
RF02278,mafft,RF02278_mafft.fasta,0.625,0.16275,0.21225,0.319572,0.594602,0.853787,0.652405,0.546704,80,0.7888336022343642
RF02287,mafft,RF02287_mafft.fasta,0.860656,0.108607,0.030738,0.679101,1.0,0.93892,0.842975,0.763661,122,0.9914529914529916
RF02339,mafft,RF02339_mafft.fasta,0.952381,0.039683,0.007937,0.869527,0.0,0.992516,0.923387,0.907407,63,1.0
RF02340,mafft,RF02340_mafft.fasta,0.736797,0.172294,0.090909,0.358523,0.814194,0.938148,0.741228,0.631169,77,0.9282682512733448
RF02341,mafft,RF02341_mafft.fasta,0.839286,0.126276,0.034439,0.58287,0.353553,0.958758,0.731017,0.747024,112,0.9718498659517426
RF02342,mafft,RF02342_mafft.fasta,0.649706,0.21741,0.132885,0.292127,0.752204,0.881882,0.669981,0.556365,164,0.7948932455534136
RF02343,mafft,RF02343_mafft.fasta,0.726407,0.171645,0.101948,0.478997,0.495064,0.876009,0.660714,0.658522,165,0.8807232267037552
RF02344,mafft,RF02344_mafft.fasta,0.552841,0.234851,0.212308,0.049854,0.573795,0.808361,0.593499,0.4531,153,0.6570513758270163
RF02345,mafft,RF02345_mafft.fasta,0.663557,0.16505,0.171393,0.314874,0.764684,0.900986,0.709649,0.564221,134,0.7694587469732032
RF02346,mafft,RF02346_mafft.fasta,0.778586,0.173597,0.047817,0.406132,0.801414,0.948699,0.729461,0.682952,148,0.9141489960592982
RF02347,mafft,RF02347_mafft.fasta,0.851434,0.096953,0.051613,0.610332,0.949489,0.955149,0.814935,0.796897,155,0.9229757284746432
RF02348,mafft,RF02348_mafft.fasta,0.768956,0.110165,0.120879,0.551198,0.659729,0.930655,0.723717,0.694635,104,0.9600797652193545
RF02353,mafft,RF02353_mafft.fasta,0.834325,0.119048,0.046627,0.552674,0.846755,0.951939,0.77008,0.742605,84,0.9578967792006208
RF02354,mafft,RF02354_mafft.fasta,0.75814,0.153101,0.08876,0.442024,0.80179,0.915866,0.736842,0.652492,172,0.65532792165958
RF02355,mafft,RF02355_mafft.fasta,0.672063,0.14,0.187937,0.41839,0.945582,0.90161,0.787879,0.525034,210,0.8507582336829448
RF02359,mafft,RF02359_mafft.fasta,0.916667,0.083333,0.0,0.776211,0.0,0.956102,0.871429,0.865741,36,1.0
RF02360,mafft,RF02360_mafft.fasta,0.947368,0.045614,0.007018,0.861519,0.0,0.995895,0.913656,0.912281,228,0.9876106194690264
RF02362,mafft,RF02362_mafft.fasta,0.8107,0.158436,0.030864,0.463231,1.0,0.940696,0.76875,0.687243,81,0.7581196581196581
RF02363,mafft,RF02363_mafft.fasta,0.759554,0.146497,0.093949,0.543831,0.911084,0.89778,0.745192,0.600849,157,0.7699004975124378
RF02364,mafft,RF02364_mafft.fasta,0.872549,0.093838,0.033613,0.695062,1.0,0.972995,0.804809,0.804855,102,0.9653489507076622
RF02366,mafft,RF02366_mafft.fasta,0.871648,0.078544,0.049808,0.758888,0.708114,0.957468,0.848837,0.806897,87,0.8883415435139573
RF02371,mafft,RF02371_mafft.fasta,0.761176,0.171765,0.067059,0.426857,0.486426,0.905285,0.732143,0.658824,85,0.7521588946459413
RF02372,mafft,RF02372_mafft.fasta,0.834343,0.10303,0.062626,0.63693,0.624459,0.927874,0.823045,0.762626,55,0.9316804407713498
RF02373,mafft,RF02373_mafft.fasta,0.849383,0.129383,0.021235,0.525572,0.308238,0.965056,0.808308,0.780741,75,0.9584930756591816
RF02374,mafft,RF02374_mafft.fasta,0.871345,0.108605,0.02005,0.634228,0.663424,0.966817,0.819328,0.799499,171,0.9243430551544904
RF02376,mafft,RF02376_mafft.fasta,0.743262,0.15461,0.102128,0.550709,0.925222,0.881237,0.757123,0.632908,235,0.8431109621186724
RF02379,mafft,RF02379_mafft.fasta,0.728798,0.101586,0.169617,0.544647,0.715635,0.914037,0.768601,0.64102,113,0.8427455766921695
RF02384,mafft,RF02384_mafft.fasta,0.782258,0.151498,0.066244,0.502738,0.850658,0.906865,0.752315,0.681534,217,0.8177621861152142
RF02386,mafft,RF02386_mafft.fasta,0.953333,0.046667,0.0,0.876732,0.0,0.971639,0.932432,0.924444,75,1.0
RF02392,mafft,RF02392_mafft.fasta,0.9375,0.0625,0.0,0.833486,0.0,0.969223,0.878272,0.894965,192,1.0
RF02396,mafft,RF02396_mafft.fasta,0.912833,0.079903,0.007264,0.737531,0.0,1.0,0.857143,0.8523,59,0.9901960784313726
RF02399,mafft,RF02399_mafft.fasta,0.713012,0.173797,0.113191,0.340051,0.698801,0.889927,0.730317,0.606283,66,0.7084392135883376
RF02400,mafft,RF02400_mafft.fasta,0.866154,0.036538,0.097308,0.887097,0.981091,0.977189,0.893642,0.800385,520,0.933692964711171
RF02401,mafft,RF02401_mafft.fasta,0.574446,0.201177,0.224377,0.219867,0.817625,0.802831,0.673333,0.460058,76,0.7563187550308559
RF02402,mafft,RF02402_mafft.fasta,0.730448,0.148549,0.121003,0.474896,0.761785,0.925546,0.719464,0.648248,107,0.8418152350081037
RF02403,mafft,RF02403_mafft.fasta,0.790698,0.090116,0.119186,0.753077,0.878788,0.878173,0.802941,0.687984,86,0.8661971830985915
RF02405,mafft,RF02405_mafft.fasta,0.765281,0.140831,0.093888,0.580493,0.98104,0.981412,0.828431,0.61198,409,0.6814988290398126
RF02406,mafft,RF02406_mafft.fasta,0.827586,0.091954,0.08046,0.751577,0.929558,0.947754,0.877907,0.735632,87,0.8701594533029613
RF02408,mafft,RF02408_mafft.fasta,0.913924,0.035443,0.050633,0.887662,0.913861,0.982542,0.876923,0.859494,79,0.9121338912133892
RF02409,mafft,RF02409_mafft.fasta,0.869565,0.086957,0.043478,0.721642,0.846633,0.976344,0.843689,0.789855,207,0.8116402116402116
RF02410,mafft,RF02410_mafft.fasta,0.714968,0.218153,0.066879,0.294673,0.74404,0.842485,0.623397,0.582348,157,0.7852555869509376
RF02411,mafft,RF02411_mafft.fasta,0.736661,0.194492,0.068847,0.39625,0.846612,0.931029,0.679654,0.610155,166,0.7852020860495437
RF02412,mafft,RF02412_mafft.fasta,0.912162,0.067568,0.02027,0.811837,0.666667,0.961039,0.846939,0.852477,148,0.9871944121071012
RF02413,mafft,RF02413_mafft.fasta,0.685796,0.209575,0.104629,0.258262,0.639485,0.913591,0.645933,0.578208,166,0.7507883817427385
RF02415,mafft,RF02415_mafft.fasta,0.621134,0.06701,0.311856,0.748202,0.987951,0.965114,0.9323,0.456701,388,0.6852140077821012
RF02419,mafft,RF02419_mafft.fasta,0.807536,0.150145,0.042319,0.509021,0.477648,0.953868,0.765294,0.738309,69,0.948645453143474
RF02420,mafft,RF02420_mafft.fasta,0.801948,0.087662,0.11039,0.683714,0.782311,0.943948,0.782965,0.735714,112,0.9599254426840632
RF02422,mafft,RF02422_mafft.fasta,0.774242,0.163853,0.061905,0.424851,0.540818,0.925092,0.742335,0.688615,220,0.941363366923533
RF02424,mafft,RF02424_mafft.fasta,0.760749,0.100208,0.139043,0.639087,0.747315,0.922684,0.825087,0.686226,206,0.9275747939515868
RF02429,mafft,RF02429_mafft.fasta,0.856557,0.122951,0.020492,0.703531,1.0,0.896555,0.801653,0.782787,122,0.9873060648801129
RF02432,mafft,RF02432_mafft.fasta,0.80708,0.098673,0.094248,0.603915,0.697377,0.930658,0.785268,0.737308,113,0.8502469332483671
RF02434,mafft,RF02434_mafft.fasta,0.789082,0.087469,0.123449,0.703235,0.951283,0.966126,0.806129,0.72043,124,0.9450175992232068
RF02435,mafft,RF02435_mafft.fasta,0.746313,0.187807,0.06588,0.395378,0.813241,0.931075,0.717262,0.632989,113,0.8477499326327136
RF02436,mafft,RF02436_mafft.fasta,0.878431,0.090196,0.031373,0.685766,1.0,0.981864,0.839604,0.785294,102,0.8519668737060041
RF02437,mafft,RF02437_mafft.fasta,0.860606,0.094372,0.045022,0.635754,0.819263,0.96943,0.831294,0.784416,105,0.9024530471444998
RF02440,mafft,RF02440_mafft.fasta,0.278271,0.085334,0.636395,0.160389,0.767957,0.735009,0.823242,0.234914,154,0.8251153544477153
RF02442,mafft,RF02442_mafft.fasta,0.879032,0.081989,0.038978,0.694327,0.897059,0.983025,0.85605,0.809588,248,0.973547472838923
RF02444,mafft,RF02444_mafft.fasta,0.940426,0.046809,0.012766,0.84736,1.0,1.0,0.930435,0.893617,47,1.0
RF02445,mafft,RF02445_mafft.fasta,0.870732,0.087805,0.041463,0.733363,0.738145,0.979446,0.920988,0.785366,82,0.8412698412698413
RF02446,mafft,RF02446_mafft.fasta,0.824183,0.126626,0.049191,0.471823,0.865755,0.972419,0.820972,0.73639,137,0.8363839771279405
RF02449,mafft,RF02449_mafft.fasta,0.780488,0.182927,0.036585,0.362526,0.631772,0.93214,0.711578,0.691938,123,0.8839982653946227
RF02450,mafft,RF02450_mafft.fasta,0.837398,0.069106,0.093496,0.795499,0.948718,0.909548,0.844262,0.752033,123,0.9042386185243328
RF02451,mafft,RF02451_mafft.fasta,0.768939,0.1875,0.043561,0.401398,0.679375,0.867502,0.732692,0.665584,66,0.8624557260920898
RF02453,mafft,RF02453_mafft.fasta,0.875283,0.097506,0.027211,0.711294,0.954057,0.959546,0.805936,0.802721,147,0.945765937202664
RF02454,mafft,RF02454_mafft.fasta,0.843621,0.127572,0.028807,0.612745,0.552664,0.920602,0.816667,0.752263,81,0.9212121212121211
RF02457,mafft,RF02457_mafft.fasta,0.796732,0.180392,0.022876,0.426368,1.0,0.95884,0.751479,0.695752,170,0.9342461122379988
RF02463,mafft,RF02463_mafft.fasta,0.874747,0.117172,0.008081,0.656094,0.0,0.980491,0.806122,0.794949,99,0.9673469387755104
RF02464,mafft,RF02464_mafft.fasta,0.84183,0.126797,0.031373,0.547046,1.0,0.977697,0.789683,0.753922,85,0.9182561307901907
RF02466,mafft,RF02466_mafft.fasta,0.828571,0.125974,0.045455,0.575943,0.525892,0.919882,0.75,0.750938,77,0.8859185576624184
RF02471,mafft,RF02471_mafft.fasta,0.605278,0.13712,0.257602,0.455479,0.834183,0.916849,0.77669,0.521017,249,0.8319259134155267
RF02495,mafft,RF02495_mafft.fasta,0.871823,0.075527,0.052651,0.73266,0.741287,0.973937,0.866912,0.828151,81,0.9189125573731906
RF02496,mafft,RF02496_mafft.fasta,0.673737,0.239646,0.086616,0.183863,0.473955,0.88593,0.573975,0.573453,120,0.919361397429324
RF02500,mafft,RF02500_mafft.fasta,0.6735,0.21275,0.11375,0.200773,0.569786,0.90409,0.671875,0.580855,125,0.7762695593741
RF02502,mafft,RF02502_mafft.fasta,0.718855,0.191639,0.089506,0.305549,0.532738,0.897094,0.669494,0.625183,132,0.8619765657353049
RF02503,mafft,RF02503_mafft.fasta,0.767246,0.132175,0.100579,0.553697,0.921278,0.960688,0.79418,0.663375,211,0.8402366863905325
RF02504,mafft,RF02504_mafft.fasta,0.958333,0.041667,0.0,0.877634,0.0,0.982955,0.921965,0.925287,174,1.0
RF02506,mafft,RF02506_mafft.fasta,0.8149,0.175115,0.009985,0.409607,0.0,0.962534,0.729037,0.723384,93,0.8994715349507567
RF02507,mafft,RF02507_mafft.fasta,0.854396,0.126374,0.019231,0.637685,0.666667,0.927504,0.758333,0.750916,91,0.9736346516007532
RF02509,mafft,RF02509_mafft.fasta,0.826522,0.171739,0.001739,0.392859,1.0,0.954325,0.713658,0.749249,100,0.9903930131004368
RF02514,mafft,RF02514_mafft.fasta,0.808081,0.173064,0.018855,0.439583,0.88165,0.925008,0.715541,0.714927,297,0.9358934654691856
RF02517,mafft,RF02517_mafft.fasta,0.819277,0.060241,0.120482,0.772779,0.970458,0.963209,0.869338,0.749857,83,0.9682539682539684
RF02520,mafft,RF02520_mafft.fasta,0.676698,0.233025,0.090278,0.196207,0.749377,0.869165,0.657031,0.579012,81,0.7966524216524217
RF02523,mafft,RF02523_mafft.fasta,0.748288,0.184075,0.067637,0.34774,0.414885,0.891422,0.698785,0.66153,73,0.8992989165073295
RF02524,mafft,RF02524_mafft.fasta,0.768245,0.177515,0.054241,0.455619,0.818182,0.901215,0.704365,0.652465,169,0.863849765258216
RF02528,mafft,RF02528_mafft.fasta,0.832237,0.128289,0.039474,0.589295,0.71031,0.919296,0.765487,0.757519,114,0.8527157614128624
RF02531,mafft,RF02531_mafft.fasta,0.782877,0.096918,0.120205,0.569796,0.817539,0.960012,0.786552,0.707246,146,0.9572206049867106
RF02532,mafft,RF02532_mafft.fasta,0.909483,0.05431,0.036207,0.816134,0.792081,0.974817,0.886147,0.874042,232,0.984098228663446
RF02534,mafft,RF02534_mafft.fasta,0.882784,0.115385,0.001832,0.612207,1.0,0.990483,0.786181,0.827564,52,1.0
RF02535,mafft,RF02535_mafft.fasta,0.754402,0.096386,0.149212,0.604918,0.878904,0.946003,0.778555,0.652765,166,0.9205336995977632
RF02541,mafft,RF02541_mafft.fasta,0.391283,0.115634,0.493083,0.309035,0.870841,0.866813,0.802116,0.33579,5834,0.914891249126622
RF02542,mafft,RF02542_mafft.fasta,0.578316,0.193303,0.228381,0.202136,0.87216,0.906503,0.73462,0.496712,1739,0.8974089502851041
RF02544,mafft,RF02544_mafft.fasta,0.68,0.1,0.22,0.605087,0.885033,0.950768,0.809917,0.586364,100,0.931812607309296
RF02545,mafft,RF02545_mafft.fasta,0.884464,0.099369,0.016167,0.721724,0.922192,0.939626,0.832938,0.807045,634,0.9179044018363488
RF02546,mafft,RF02546_mafft.fasta,0.719604,0.059046,0.22135,0.774235,0.980418,0.944184,0.903263,0.512507,573,0.8987688098495212
RF02547,mafft,RF02547_mafft.fasta,0.900943,0.092767,0.006289,0.697955,1.0,0.95901,0.847619,0.836478,106,0.989821882951654
RF02548,mafft,RF02548_mafft.fasta,0.860294,0.110294,0.029412,0.577188,0.745966,0.985137,0.84435,0.777311,68,0.915721780335082
RF02550,mafft,RF02550_mafft.fasta,0.99375,0.00625,0.0,0.984906,0.0,0.996132,0.987395,0.990278,120,1.0
RF02552,mafft,RF02552_mafft.fasta,0.832,0.137,0.031,0.614067,1.0,0.914577,0.763636,0.764667,100,0.844465203176086
RF02553,mafft,RF02553_mafft.fasta,0.686828,0.19086,0.122312,0.411135,0.941932,0.845688,0.715447,0.543548,124,0.9111556446225784
RF02555,mafft,RF02555_mafft.fasta,0.957373,0.0,0.042627,1.0,1.0,1.0,0.998839,0.914747,124,1.0
RF02556,mafft,RF02556_mafft.fasta,0.97913,0.02087,0.0,0.924668,0.0,1.0,0.966667,0.958261,115,1.0
RF02566,mafft,RF02566_mafft.fasta,0.878571,0.103968,0.01746,0.734217,0.953039,0.928383,0.835987,0.805291,315,0.9469365426695844
RF02577,mafft,RF02577_mafft.fasta,0.989496,0.008403,0.002101,0.97228,1.0,0.998081,0.981013,0.979692,238,0.9978902953586498
RF02580,mafft,RF02580_mafft.fasta,0.957143,0.035714,0.007143,0.900945,0.0,0.971705,0.938406,0.933333,70,0.9879227053140096
RF02581,mafft,RF02581_mafft.fasta,0.971854,0.024834,0.003311,0.919409,1.0,1.0,0.965,0.943709,151,0.9866666666666668
RF02589,mafft,RF02589_mafft.fasta,0.879213,0.103933,0.016854,0.666574,0.859117,0.974309,0.877841,0.773408,89,0.9825918762088974
RF02595,mafft,RF02595_mafft.fasta,0.809783,0.085598,0.10462,0.699539,1.0,0.921884,0.802198,0.736413,92,0.8473520249221184
RF02596,mafft,RF02596_mafft.fasta,0.936842,0.049123,0.014035,0.840557,0.0,0.991466,0.907143,0.892982,57,0.9785714285714284
RF02601,mafft,RF02601_mafft.fasta,0.990838,0.007853,0.001309,0.974515,0.0,1.0,0.981579,0.981675,191,0.9973753280839897
RF02605,mafft,RF02605_mafft.fasta,0.853002,0.108696,0.038302,0.651997,0.777184,0.936481,0.798958,0.762733,161,0.9285714285714286
RF02610,mafft,RF02610_mafft.fasta,0.991379,0.004702,0.003918,0.984741,0.57735,0.997446,0.990566,0.984848,319,0.9742376445846478
RF02613,mafft,RF02613_mafft.fasta,0.995313,0.004687,0.0,0.984789,0.0,1.0,0.990566,0.990625,160,1.0
RF02636,mafft,RF02636_mafft.fasta,0.991242,0.005971,0.002787,0.985579,1.0,0.994992,0.984848,0.98673,628,0.9952038369304556
RF02639,mafft,RF02639_mafft.fasta,0.997363,0.002637,0.0,0.992756,0.0,0.99904,0.994715,0.995429,474,1.0
RF02644,mafft,RF02644_mafft.fasta,0.916667,0.083333,0.0,0.826848,0.0,0.919696,0.863158,0.885417,96,1.0
RF02655,mafft,RF02655_mafft.fasta,0.995833,0.004167,0.0,0.98496,0.0,1.0,0.991632,0.991667,240,1.0
RF02673,mafft,RF02673_mafft.fasta,0.75337,0.16299,0.08364,0.462153,0.819441,0.928354,0.756458,0.662712,272,0.8196895731630993
RF02674,mafft,RF02674_mafft.fasta,0.966049,0.033951,0.0,0.905198,0.0,0.988337,0.93125,0.940329,81,1.0
RF02675,mafft,RF02675_mafft.fasta,0.9,0.1,0.0,0.749173,0.0,0.932596,0.832677,0.84183,255,0.9901768172888016
RF02677,mafft,RF02677_mafft.fasta,0.88806,0.078358,0.033582,0.788984,1.0,0.936711,0.833333,0.820896,67,1.0
RF02678,mafft,RF02678_mafft.fasta,0.361592,0.19245,0.445957,-0.055977,0.821307,0.792857,0.73303,0.268789,235,0.5426237168078882
RF02679,mafft,RF02679_mafft.fasta,0.515834,0.250124,0.234043,-0.144836,0.81845,0.794745,0.667835,0.41299,86,0.8648773930375933
RF02680,mafft,RF02680_mafft.fasta,0.859683,0.091429,0.048889,0.653443,0.965236,0.9769,0.805769,0.790279,105,0.9295691567174744
RF02681,mafft,RF02681_mafft.fasta,0.337144,0.104329,0.558527,0.441551,0.877665,0.869047,0.850808,0.27162,185,0.792264084536549
RF02683,mafft,RF02683_mafft.fasta,0.319964,0.120376,0.55966,0.312296,0.903847,0.88961,0.842471,0.242749,228,0.8734794107835011
RF02684,mafft,RF02684_mafft.fasta,0.193396,0.103928,0.702676,-0.137099,0.804309,0.646968,0.830004,0.127455,212,0.5437052179511984
RF02685,mafft,RF02685_mafft.fasta,0.732725,0.162538,0.104737,0.383116,0.577916,0.947019,0.716622,0.656763,59,0.9717220955525854
RF02688,mafft,RF02688_mafft.fasta,0.785354,0.172727,0.041919,0.3987,0.397583,0.932271,0.712245,0.699309,99,0.91987197484418
RF02690,mafft,RF02690_mafft.fasta,0.884507,0.0723,0.043192,0.76403,0.944625,0.97685,0.865094,0.817371,213,0.937968984492246
RF02692,mafft,RF02692_mafft.fasta,0.923664,0.061069,0.015267,0.81013,1.0,0.981726,0.876923,0.880771,131,0.9921495327102804
RF02695,mafft,RF02695_mafft.fasta,0.837924,0.127119,0.034958,0.731493,1.0,0.853506,0.788298,0.769774,236,0.8562783661119516
RF02696,mafft,RF02696_mafft.fasta,0.965986,0.034014,0.0,0.879726,0.0,0.995118,0.946154,0.937755,196,1.0
RF02697,mafft,RF02697_mafft.fasta,0.985294,0.014706,0.0,0.958381,0.0,0.995416,0.970297,0.973856,102,1.0
RF02700,mafft,RF02700_mafft.fasta,0.961957,0.038043,0.0,0.903612,0.0,0.977462,0.933333,0.938406,46,1.0
RF02709,mafft,RF02709_mafft.fasta,0.925347,0.045139,0.029514,0.870055,1.0,0.975784,0.939024,0.876157,288,0.9618874773139746
RF02713,mafft,RF02713_mafft.fasta,0.936508,0.042857,0.020635,0.875905,0.625,0.989542,0.9232,0.900794,126,0.9714518760195758
RF02714,mafft,RF02714_mafft.fasta,0.851613,0.087097,0.06129,0.715236,0.892844,0.945535,0.825487,0.793088,155,0.9637590602349412
RF02715,mafft,RF02715_mafft.fasta,0.912162,0.072072,0.015766,0.778153,1.0,0.977647,0.870455,0.842342,111,0.986046511627907
RF02716,mafft,RF02716_mafft.fasta,0.885333,0.109333,0.005333,0.681324,1.0,0.981331,0.808108,0.810667,75,0.9946091644204852
RF02718,mafft,RF02718_mafft.fasta,0.891544,0.068015,0.040441,0.794261,0.879243,0.950083,0.851852,0.813725,136,0.862796833773087
