family,tool,sp
RF00017,clustal,0.9259540406195276
RF00018,clustal,0.7803996185890383
RF00020,clustal,0.5731656065139533
RF00021,clustal,0.8634480642356671
RF00022,clustal,0.612721847023716
RF00023,clustal,0.5224859589572984
RF00024,clustal,0.6640040233016219
RF00025,clustal,0.4489983740835046
RF00027,clustal,0.8375516339956232
RF00028,clustal,0.2659485260917242
RF00029,clustal,0.6013043159668792
RF00032,clustal,0.7014962980191495
RF00033,clustal,0.9550561797752808
RF00034,clustal,0.6413188952427302
RF00035,clustal,0.9663236669784846
RF00036,clustal,0.9977216309527206
RF00037,clustal,0.9188662196223902
RF00038,clustal,0.9596525637433456
RF00039,clustal,0.8911290322580645
RF00040,clustal,0.7234494477485132
RF00041,clustal,0.974290249796272
RF00042,clustal,0.9422545305620968
RF00043,clustal,0.8679718875502008
RF00046,clustal,1.0
RF00047,clustal,0.826230655571973
RF00048,clustal,1.0
RF00051,clustal,0.9293732594375396
RF00053,clustal,0.792196147543518
RF00054,clustal,0.7066431510875956
RF00055,clustal,0.5664335664335665
RF00056,clustal,0.940361612801014
RF00059,clustal,0.7088350588327683
RF00060,clustal,0.9686274509803922
RF00061,clustal,0.9924385980487296
RF00062,clustal,0.7477102414654455
RF00063,clustal,0.9268547544409612
RF00064,clustal,0.8526077097505669
RF00065,clustal,0.8942766295707473
RF00067,clustal,0.6278741168914579
RF00069,clustal,0.7389918007895536
RF00072,clustal,0.8015873015873016
RF00073,clustal,0.7639073729039128
RF00075,clustal,0.7125807242704161
RF00076,clustal,0.8080817465082494
RF00078,clustal,0.7912994980479643
RF00079,clustal,0.7925159402111425
RF00080,clustal,0.3621917397496439
RF00081,clustal,0.8397368421052631
RF00082,clustal,0.7301218804410912
RF00083,clustal,0.9266116493242436
RF00084,clustal,0.9173333333333332
RF00086,clustal,0.7896117523609654
RF00087,clustal,0.9005114833015746
RF00088,clustal,0.9710601059338296
RF00089,clustal,0.8734752562497101
RF00090,clustal,0.938374263170538
RF00091,clustal,0.9247122214058292
RF00092,clustal,0.9427350427350428
RF00093,clustal,0.734532636440987
RF00095,clustal,0.8967513069454817
RF00096,clustal,0.7849268984194825
RF00099,clustal,0.9381221230560264
RF00100,clustal,0.8454776068681196
RF00103,clustal,0.891992095605533
RF00104,clustal,0.8886304222606229
RF00105,clustal,0.977927527018436
RF00106,clustal,0.9819661315152848
RF00107,clustal,0.9517543859649122
RF00108,clustal,0.9310482886577804
RF00109,clustal,0.7842308729659264
RF00110,clustal,0.8690858980248047
RF00112,clustal,0.8373176836109433
RF00114,clustal,0.800633879910068
RF00115,clustal,0.900523560209424
RF00116,clustal,0.98887859128823
RF00117,clustal,1.0
RF00118,clustal,0.946987951807229
RF00119,clustal,1.0
RF00122,clustal,0.98943661971831
RF00125,clustal,0.8946864528482528
RF00126,clustal,0.9477475746806264
RF00129,clustal,0.9828639900242898
RF00130,clustal,0.9457214502141889
RF00131,clustal,0.897844128561337
RF00133,clustal,0.7540168227426445
RF00134,clustal,0.7117591325402673
RF00135,clustal,1.0
RF00136,clustal,0.9469425499942205
RF00137,clustal,0.968394437420986
RF00140,clustal,0.6733925854752182
RF00142,clustal,0.9230028873917228
RF00143,clustal,0.8861262488646685
RF00144,clustal,0.9910163678419552
RF00145,clustal,0.6024590163934426
RF00149,clustal,0.8777529524417491
RF00150,clustal,0.7844073190135242
RF00151,clustal,0.934526266139968
RF00152,clustal,0.8082553883692558
RF00153,clustal,0.9849585062240664
RF00154,clustal,0.8663933025798736
RF00155,clustal,0.9725865025723796
RF00157,clustal,0.964665729773138
RF00159,clustal,0.9718543046357616
RF00160,clustal,0.8439978847170809
RF00161,clustal,0.9113702623906704
RF00162,clustal,0.883140618723299
RF00163,clustal,0.7219588376373474
RF00165,clustal,0.7617543371956381
RF00166,clustal,0.7535400422458081
RF00167,clustal,0.8695250082021279
RF00168,clustal,0.7116544713924023
RF00169,clustal,0.7368940568434512
RF00171,clustal,0.8825828061034611
RF00172,clustal,0.8649446494464945
RF00174,clustal,0.6933046792204005
RF00176,clustal,0.9919180256891328
RF00178,clustal,0.9683497812270448
RF00179,clustal,1.0
RF00183,clustal,0.8527601726830164
RF00187,clustal,0.9143675169182718
RF00188,clustal,0.942367149758454
RF00189,clustal,0.9873417721518988
RF00190,clustal,0.893156528189911
RF00193,clustal,0.9930668841761828
RF00194,clustal,0.9902966148417688
RF00196,clustal,1.0
RF00198,clustal,0.9860680718108944
RF00199,clustal,0.8937795326558353
RF00201,clustal,0.9958402662229616
RF00203,clustal,0.8158482142857143
RF00205,clustal,0.9371980676328504
RF00206,clustal,0.8480228390937253
RF00208,clustal,1.0
RF00209,clustal,0.9825813298203242
RF00210,clustal,0.9351697013853484
RF00212,clustal,0.9034381858083396
RF00213,clustal,0.5955623565416985
RF00214,clustal,0.9719567077026072
RF00215,clustal,0.947734522116752
RF00217,clustal,0.9497798793412684
RF00222,clustal,0.9586755244023644
RF00223,clustal,0.930318412551915
RF00224,clustal,0.9771758559054036
RF00225,clustal,0.9905392620624408
RF00226,clustal,0.6649345250467679
RF00231,clustal,0.9599431208413822
RF00232,clustal,0.9436795994993742
RF00233,clustal,0.8645604212490835
RF00234,clustal,0.7257884676648614
RF00236,clustal,0.7799974551469653
RF00237,clustal,0.8943776853184147
RF00241,clustal,0.8926132506380734
RF00243,clustal,0.966916354556804
RF00244,clustal,0.9642383526270872
RF00245,clustal,0.8560056750658339
RF00247,clustal,0.8052164261931187
RF00250,clustal,0.988719298245614
RF00251,clustal,0.8558897414660525
RF00252,clustal,0.9121802767915368
RF00253,clustal,1.0
RF00254,clustal,0.9176008968609866
RF00257,clustal,0.9748455666154136
RF00258,clustal,0.948993288590604
RF00259,clustal,1.0
RF00262,clustal,0.8014705882352942
RF00264,clustal,0.9475130530365484
RF00265,clustal,0.9588927247155096
RF00267,clustal,0.8454848701453419
RF00270,clustal,0.803987849165201
RF00272,clustal,0.9441034633932486
RF00273,clustal,0.8714118782705889
RF00274,clustal,0.8983149331783846
RF00275,clustal,0.9877384196185286
RF00277,clustal,0.9261213720316622
RF00278,clustal,0.9181753952132828
RF00279,clustal,0.9233625033147708
RF00280,clustal,0.952154531946508
RF00281,clustal,0.9426217866780288
RF00282,clustal,0.9839357429718876
RF00283,clustal,0.9857653601694916
RF00284,clustal,0.949000731172313
RF00286,clustal,0.9674318556111988
RF00287,clustal,0.9490413723511604
RF00290,clustal,1.0
RF00294,clustal,0.9215017064846416
RF00295,clustal,0.9324946302546794
RF00300,clustal,0.7875850340136055
RF00301,clustal,1.0
RF00305,clustal,1.0
RF00306,clustal,1.0
RF00307,clustal,0.9534109816971714
RF00309,clustal,0.7780223987747679
RF00314,clustal,0.944954128440367
RF00315,clustal,0.9339263024142312
RF00316,clustal,0.9960126656502872
RF00318,clustal,0.966346153846154
RF00319,clustal,0.9448345035105316
RF00320,clustal,0.964200477326969
RF00322,clustal,0.9818031430934656
RF00323,clustal,1.0
RF00324,clustal,0.7888458370198614
RF00325,clustal,0.8988409902451675
RF00326,clustal,0.8548076923076923
RF00327,clustal,0.9828897338403042
RF00328,clustal,0.7667588848691211
RF00330,clustal,0.9451645064805584
RF00332,clustal,0.9132075471698112
RF00334,clustal,0.926673751328374
RF00335,clustal,0.8178870474817999
RF00338,clustal,0.9523269012485812
RF00340,clustal,0.9892646269457864
RF00341,clustal,0.9932998324958124
RF00342,clustal,1.0
RF00343,clustal,0.636571040240765
RF00344,clustal,0.9743223965763196
RF00345,clustal,0.8889208633093525
RF00348,clustal,1.0
RF00350,clustal,0.8325165753819544
RF00351,clustal,0.9555555555555556
RF00352,clustal,0.9331683168316832
RF00353,clustal,0.6122039341629868
RF00355,clustal,0.955621301775148
RF00356,clustal,0.9844444444444445
RF00357,clustal,0.7810071450937971
RF00359,clustal,0.9423076923076924
RF00361,clustal,0.9937413073713492
RF00364,clustal,0.9669226225634968
RF00367,clustal,1.0
RF00369,clustal,0.8276740237691002
RF00370,clustal,0.976525821596244
RF00373,clustal,0.6015520195462264
RF00374,clustal,0.9803306426028412
RF00377,clustal,0.9282724687689704
RF00378,clustal,0.8670754802056092
RF00379,clustal,0.7085675487240493
RF00380,clustal,0.8812222174528053
RF00381,clustal,0.9785456187895212
RF00384,clustal,1.0
RF00385,clustal,1.0
RF00386,clustal,0.9564612994285862
RF00387,clustal,0.96630615640599
RF00391,clustal,0.7572929764231214
RF00392,clustal,0.9295131845841784
RF00393,clustal,0.9971098265895952
RF00394,clustal,0.899616591146741
RF00396,clustal,0.827655878243136
RF00398,clustal,0.8972847682119205
RF00399,clustal,0.9921259842519684
RF00400,clustal,0.9323676323676324
RF00401,clustal,0.9667585256631072
RF00402,clustal,0.9468668359274386
RF00403,clustal,0.9062712736812392
RF00404,clustal,0.9185392344964391
RF00405,clustal,0.9616313929034856
RF00407,clustal,0.938976867589752
RF00408,clustal,0.9126691266912668
RF00409,clustal,0.9758159192298662
RF00411,clustal,0.9584221748400852
RF00412,clustal,0.9491133384734002
RF00413,clustal,0.9470113983875452
RF00414,clustal,0.9620958933142046
RF00415,clustal,0.7834662799129805
RF00417,clustal,0.9546262759301942
RF00418,clustal,0.974752028854824
RF00419,clustal,0.8959577567370721
RF00420,clustal,0.8755506023456987
RF00421,clustal,0.9673863114377584
RF00422,clustal,0.9801320436050976
RF00423,clustal,0.9680179667955424
RF00424,clustal,0.8648140021604105
RF00426,clustal,0.8615071984569814
RF00427,clustal,0.9732786281626428
RF00428,clustal,0.9976043631173862
RF00432,clustal,0.9649607135272882
RF00435,clustal,0.6717481122667046
RF00436,clustal,0.9195402298850576
RF00438,clustal,0.9130571578395386
RF00440,clustal,0.9688796680497924
RF00441,clustal,1.0
RF00442,clustal,0.8652726348653162
RF00444,clustal,0.8944896115627823
RF00447,clustal,0.9347940865892292
RF00448,clustal,0.904621435594887
RF00451,clustal,0.7850755916256689
RF00452,clustal,0.6294433847754465
RF00453,clustal,1.0
RF00455,clustal,0.8607027589687953
RF00458,clustal,0.8586529006882989
RF00461,clustal,0.94810411311054
RF00463,clustal,0.9968
RF00467,clustal,1.0
RF00468,clustal,1.0
RF00471,clustal,0.8274950429610046
RF00473,clustal,0.9268817204301076
RF00474,clustal,0.910902696365768
RF00475,clustal,0.6271567891972993
RF00476,clustal,0.8559434814753963
RF00478,clustal,0.8988744688181922
RF00479,clustal,0.8045602605863192
RF00480,clustal,0.9896763882138976
RF00481,clustal,1.0
RF00482,clustal,0.9779033915724564
RF00483,clustal,0.9606251878569282
RF00485,clustal,0.9904831046710324
RF00486,clustal,0.9473684210526316
RF00487,clustal,0.9498831293826482
RF00489,clustal,0.8453400503778338
RF00493,clustal,0.986814092438706
RF00494,clustal,0.9565894369706028
RF00495,clustal,0.8719142693117305
RF00498,clustal,1.0
RF00499,clustal,0.9626168224299064
RF00500,clustal,1.0
RF00503,clustal,0.5783284795867905
RF00504,clustal,0.6495222247434637
RF00505,clustal,0.9063475546305932
RF00506,clustal,0.781774510938766
RF00507,clustal,0.9621413878965032
RF00512,clustal,0.684160756501182
RF00514,clustal,0.6605163129553373
RF00515,clustal,0.3432497616243199
RF00519,clustal,0.5855303562028426
RF00520,clustal,0.8969505783385909
RF00522,clustal,0.8900787680325692
RF00523,clustal,0.8341241976096748
RF00524,clustal,0.7151014923940688
RF00525,clustal,0.7699663361984198
RF00526,clustal,0.8728552573691157
RF00528,clustal,0.9070787220714136
RF00531,clustal,0.8201473033974815
RF00532,clustal,0.865296803652968
RF00533,clustal,0.8962851621215374
RF00534,clustal,0.4804701002419633
RF00535,clustal,0.9155548049315994
RF00536,clustal,0.9516490553954532
RF00537,clustal,0.7628722311867391
RF00538,clustal,0.8526050420168068
RF00542,clustal,0.9553589938497684
RF00544,clustal,0.9396768120489488
RF00545,clustal,0.8142025990973846
RF00546,clustal,0.8992740471869328
RF00547,clustal,0.8929926895743651
RF00548,clustal,0.7052939269858545
RF00549,clustal,0.9869820667409086
RF00551,clustal,0.8648653556318208
RF00552,clustal,0.940070862156234
RF00555,clustal,0.5927027027027028
RF00556,clustal,0.8449612403100775
RF00557,clustal,0.5193010478217136
RF00558,clustal,0.600690416495154
RF00563,clustal,0.8820881160217197
RF00565,clustal,0.9064948118366984
RF00566,clustal,0.8674285936800296
RF00567,clustal,0.882923210722873
RF00568,clustal,0.9366974178977464
RF00569,clustal,0.9262774145014756
RF00570,clustal,0.9205025833724754
RF00571,clustal,0.978824137040544
RF00572,clustal,0.9732813804620096
RF00573,clustal,0.9502586206896552
RF00574,clustal,0.9909437559580552
RF00575,clustal,0.8935639447862963
RF00577,clustal,0.9699863574351978
RF00578,clustal,0.9531341534856472
RF00579,clustal,0.9903577168025712
RF00580,clustal,0.9599197608558842
RF00581,clustal,0.8887963348604748
RF00582,clustal,0.9527873320786552
RF00584,clustal,0.8740978348035284
RF00586,clustal,0.9339936717567754
RF00588,clustal,0.9703105968331304
RF00593,clustal,0.9678575084450812
RF00594,clustal,0.8866141732283465
RF00598,clustal,0.9542352468887996
RF00599,clustal,0.8872072417261363
RF00600,clustal,0.9051241836185304
RF00601,clustal,0.951900698215671
RF00602,clustal,0.935880811876472
RF00603,clustal,0.9341456858704416
RF00607,clustal,0.9341421143847488
RF00610,clustal,0.9747355320472932
RF00611,clustal,0.8793342579750347
RF00612,clustal,0.8373983739837398
RF00614,clustal,0.9410818989975412
RF00615,clustal,0.9992559523809524
RF00617,clustal,0.925317997825432
RF00618,clustal,0.7279553507499679
RF00619,clustal,0.734219493921744
RF00620,clustal,1.0
RF00621,clustal,0.9877753570564028
RF00624,clustal,0.8993584603047313
RF00625,clustal,0.8712701252236136
RF00627,clustal,0.8052082946915458
RF00628,clustal,0.9115862769708925
RF00629,clustal,0.9367778217125784
RF00630,clustal,0.8437157428149278
RF00634,clustal,0.8609183251367376
RF00635,clustal,0.9908616187989556
RF00636,clustal,0.9868152550767708
RF00637,clustal,0.8638707118778505
RF00638,clustal,0.8132276442903146
RF00639,clustal,0.9532676368071188
RF00641,clustal,0.9175513163990896
RF00643,clustal,0.8201691718580328
RF00646,clustal,0.9599309495201448
RF00650,clustal,0.924183787822189
RF00651,clustal,0.9699747655044992
RF00653,clustal,0.9604425904977376
RF00655,clustal,0.9455917291073808
RF00656,clustal,0.9565976591995972
RF00659,clustal,0.9633521757274556
RF00661,clustal,0.8205508182516394
RF00662,clustal,0.9118336511483852
RF00663,clustal,0.9855855140372474
RF00666,clustal,1.0
RF00669,clustal,0.9654750892031188
RF00670,clustal,1.0
RF00671,clustal,0.9347991827025708
RF00672,clustal,0.9073207076046356
RF00673,clustal,0.9927243600440544
RF00674,clustal,0.970128909140476
RF00675,clustal,0.9872927256061996
RF00677,clustal,0.7586992543496272
RF00678,clustal,1.0
RF00680,clustal,0.9865576496674058
RF00681,clustal,1.0
RF00682,clustal,0.9836339057151896
RF00685,clustal,0.7167023254883925
RF00686,clustal,0.9579024550580264
RF00687,clustal,1.0
RF00688,clustal,0.702281511033537
RF00689,clustal,0.836416292974589
RF00691,clustal,0.8801713062098501
RF00692,clustal,0.831229546517064
RF00693,clustal,0.9103293671322642
RF00695,clustal,0.7579603137978772
RF00699,clustal,1.0
RF00700,clustal,0.8080555889784623
RF00703,clustal,0.9730144127568232
RF00705,clustal,0.9987631416202843
RF00706,clustal,0.8123569564344509
RF00707,clustal,1.0
RF00708,clustal,0.9992368076755342
RF00710,clustal,0.8784220370685257
RF00711,clustal,0.845986552922978
RF00712,clustal,0.926312756608802
RF00713,clustal,0.8722610722610723
RF00714,clustal,0.9639568213697628
RF00716,clustal,0.9055624326159006
RF00718,clustal,1.0
RF00719,clustal,1.0
RF00720,clustal,0.8264301344170053
RF00721,clustal,0.8133453561767358
RF00722,clustal,0.9853703339237684
RF00723,clustal,0.9539740470397404
RF00724,clustal,0.9370563442768411
RF00728,clustal,0.8959741404642962
RF00729,clustal,0.8070237359922351
RF00730,clustal,0.8779299968324359
RF00731,clustal,0.947194013896312
RF00732,clustal,0.9434460016488048
RF00733,clustal,0.9811813904861474
RF00734,clustal,0.9732824427480916
RF00735,clustal,0.997846255798542
RF00736,clustal,0.9975097239351104
RF00737,clustal,0.9954436147323124
RF00740,clustal,0.9843081312410842
RF00741,clustal,1.0
RF00743,clustal,0.9496834752237504
RF00745,clustal,0.983876017532874
RF00746,clustal,0.8832791151594014
RF00747,clustal,0.8584122078423797
RF00748,clustal,1.0
RF00750,clustal,0.984174508126604
RF00751,clustal,0.8103320035161269
RF00752,clustal,0.9231597618142658
RF00753,clustal,0.9833144338247204
RF00755,clustal,1.0
RF00757,clustal,0.9099848714069592
RF00758,clustal,1.0
RF00760,clustal,0.9884978145847712
RF00761,clustal,1.0
RF00762,clustal,0.9563050977385972
RF00763,clustal,0.9755863129565552
RF00764,clustal,0.9939900587437868
RF00765,clustal,0.9925419515226848
RF00766,clustal,0.9965884861407248
RF00767,clustal,0.8040816326530612
RF00769,clustal,0.9968802228412256
RF00771,clustal,1.0
RF00772,clustal,1.0
RF00773,clustal,0.9742558326629124
RF00774,clustal,0.9126760563380282
RF00775,clustal,1.0
RF00777,clustal,0.991044776119403
RF00778,clustal,0.6257166257166257
RF00781,clustal,1.0
RF00783,clustal,1.0
RF00784,clustal,0.9368233346070564
RF00785,clustal,0.911170928667564
RF00786,clustal,0.9371980676328504
RF00787,clustal,1.0
RF00788,clustal,0.988628762541806
RF00791,clustal,0.9324116743471582
RF00792,clustal,0.9952182526128834
RF00793,clustal,1.0
RF00795,clustal,0.9236111111111112
RF00798,clustal,0.9509803921568628
RF00801,clustal,1.0
RF00803,clustal,1.0
RF00807,clustal,0.966341123125218
RF00809,clustal,0.85995085995086
RF00810,clustal,0.9863013698630136
RF00811,clustal,0.8488542174549001
RF00812,clustal,0.9281164695177434
RF00813,clustal,0.9600029463759576
RF00814,clustal,0.8970124795159461
RF00817,clustal,0.9891774891774892
RF00818,clustal,0.9901895206243032
RF00822,clustal,0.900105152471083
RF00825,clustal,0.9716353111432706
RF00827,clustal,0.8550335570469799
RF00830,clustal,0.8838174273858921
RF00832,clustal,0.9526764753736372
RF00835,clustal,0.978082191780822
RF00836,clustal,0.9692737430167596
RF00837,clustal,0.9734660033167496
RF00839,clustal,1.0
RF00840,clustal,1.0
RF00841,clustal,1.0
RF00842,clustal,0.7305190495154653
RF00843,clustal,0.8881401617250674
RF00844,clustal,0.939668287816436
RF00845,clustal,0.980561555075594
RF00846,clustal,0.8559602649006622
RF00852,clustal,0.9681372549019608
RF00853,clustal,1.0
RF00856,clustal,0.9882903981264636
RF00859,clustal,0.8504504504504504
RF00861,clustal,1.0
RF00862,clustal,1.0
RF00865,clustal,0.6774020397208803
RF00870,clustal,1.0
RF00872,clustal,1.0
RF00873,clustal,0.9405228758169936
RF00878,clustal,1.0
RF00879,clustal,0.9832790445168296
RF00887,clustal,0.983453670276775
RF00888,clustal,0.9858906525573192
RF00890,clustal,0.931297709923664
RF00891,clustal,1.0
RF00894,clustal,0.9593908629441624
RF00901,clustal,0.9714867617107944
RF00910,clustal,1.0
RF00911,clustal,1.0
RF00912,clustal,0.9210747271200672
RF00915,clustal,1.0
RF00918,clustal,1.0
RF00920,clustal,0.8786214625945643
RF00927,clustal,1.0
RF00928,clustal,0.997165131112686
RF00929,clustal,0.9438687392055268
RF00933,clustal,0.977248788708658
RF00935,clustal,1.0
RF00936,clustal,1.0
RF00937,clustal,0.9294871794871796
RF00942,clustal,0.9777705132396208
RF00943,clustal,0.9002682873412177
RF00945,clustal,1.0
RF00946,clustal,0.9774774774774776
RF00948,clustal,0.8964824120603015
RF00951,clustal,0.990773747116796
RF00954,clustal,0.9903846153846154
RF00957,clustal,1.0
RF00958,clustal,0.995249406175772
RF00959,clustal,1.0
RF00961,clustal,0.9885714285714284
RF00963,clustal,1.0
RF00964,clustal,1.0
RF00965,clustal,1.0
RF00966,clustal,1.0
RF00968,clustal,1.0
RF00969,clustal,1.0
RF00972,clustal,1.0
RF00973,clustal,1.0
RF00976,clustal,1.0
RF00977,clustal,0.9652173913043478
RF00984,clustal,1.0
RF00986,clustal,0.9863013698630136
RF00987,clustal,0.9809885931558936
RF00991,clustal,0.9896473633128438
RF00992,clustal,1.0
RF00994,clustal,0.7952981651376146
RF00997,clustal,1.0
RF00999,clustal,1.0
RF01000,clustal,1.0
RF01001,clustal,1.0
RF01006,clustal,1.0
RF01007,clustal,1.0
RF01010,clustal,0.99442119944212
RF01011,clustal,1.0
RF01013,clustal,1.0
RF01015,clustal,0.9973917579551382
RF01016,clustal,0.820892949491467
RF01018,clustal,1.0
RF01019,clustal,1.0
RF01021,clustal,1.0
RF01023,clustal,1.0
RF01024,clustal,1.0
RF01027,clustal,1.0
RF01028,clustal,1.0
RF01030,clustal,1.0
RF01032,clustal,1.0
RF01033,clustal,1.0
RF01034,clustal,1.0
RF01035,clustal,1.0
RF01036,clustal,1.0
RF01038,clustal,1.0
RF01041,clustal,1.0
RF01044,clustal,1.0
RF01045,clustal,0.9663799843627834
RF01046,clustal,1.0
RF01050,clustal,0.8927524088814411
RF01051,clustal,0.9071234070693108
RF01052,clustal,0.7176818674419004
RF01056,clustal,0.9672131147540984
RF01057,clustal,0.8013348094919787
RF01059,clustal,1.0
RF01065,clustal,0.9237872519038196
RF01066,clustal,0.7403174603174603
RF01067,clustal,0.8435596689907701
RF01068,clustal,0.8161397459625283
RF01069,clustal,0.6098812430173377
RF01070,clustal,0.8077117041395251
RF01072,clustal,0.9769715402998044
RF01073,clustal,0.9421828908554571
RF01077,clustal,0.9848484848484848
RF01080,clustal,1.0
RF01090,clustal,1.0
RF01093,clustal,1.0
RF01097,clustal,1.0
RF01099,clustal,1.0
RF01116,clustal,0.7510058847680307
RF01117,clustal,0.5846994535519126
RF01128,clustal,0.9400705052878966
RF01131,clustal,0.9726027397260274
RF01133,clustal,0.8768382352941176
RF01136,clustal,0.9754601226993864
RF01138,clustal,0.9360902255639098
RF01139,clustal,0.8149898717083052
RF01140,clustal,0.4067584480600751
RF01141,clustal,0.8111111111111111
RF01144,clustal,0.8913857677902621
RF01145,clustal,0.7202462380300958
RF01147,clustal,0.7274549098196392
RF01149,clustal,1.0
RF01150,clustal,0.5409731113956466
RF01151,clustal,0.9684593610998788
RF01155,clustal,0.9455128205128204
RF01156,clustal,0.9695767195767196
RF01159,clustal,0.903148569376272
RF01162,clustal,1.0
RF01163,clustal,0.9002267573696145
RF01164,clustal,0.9603571428571428
RF01165,clustal,0.863080684596577
RF01169,clustal,0.9791526563550772
RF01170,clustal,0.8213137344970143
RF01173,clustal,0.990302432610125
RF01174,clustal,0.90395614871306
RF01175,clustal,0.966046511627907
RF01176,clustal,0.8357175819104753
RF01177,clustal,0.8520088835049465
RF01178,clustal,0.8627380952380952
RF01179,clustal,0.7579132473622509
RF01181,clustal,0.9186764534545032
RF01182,clustal,0.9470034670629024
RF01183,clustal,0.9306732258358386
RF01184,clustal,0.8901315789473684
RF01185,clustal,0.7269715439057749
RF01186,clustal,0.9565285135556248
RF01189,clustal,0.9942196531791908
RF01191,clustal,0.9269504088026286
RF01192,clustal,0.8615117225057318
RF01193,clustal,0.7105263157894737
RF01194,clustal,1.0
RF01195,clustal,1.0
RF01196,clustal,0.8703885882931628
RF01197,clustal,0.9578947368421052
RF01198,clustal,0.7914937759336099
RF01200,clustal,0.9136790810998956
RF01201,clustal,0.9065332177476556
RF01207,clustal,0.970617042115573
RF01208,clustal,0.7852537146061116
RF01211,clustal,0.9692904374364192
RF01213,clustal,0.8835509138381201
RF01214,clustal,0.8772738297356294
RF01215,clustal,0.8881247134342045
RF01219,clustal,0.8929016189290162
RF01220,clustal,0.882261086820737
RF01224,clustal,0.8273184102329831
RF01225,clustal,0.9593448269544348
RF01226,clustal,0.913482791285128
RF01228,clustal,0.8009950248756219
RF01229,clustal,0.9290427714963988
RF01230,clustal,0.92914653784219
RF01231,clustal,0.7981631314235732
RF01233,clustal,0.9670722153094612
RF01235,clustal,0.96976401179941
RF01238,clustal,0.9599931318681318
RF01240,clustal,0.98015873015873
RF01241,clustal,0.9605477353250982
RF01242,clustal,0.8456672991777356
RF01245,clustal,0.9693383539537386
RF01248,clustal,0.8594618150125286
RF01249,clustal,0.8405141632944537
RF01250,clustal,0.985977212971078
RF01251,clustal,0.9391771019677996
RF01253,clustal,0.8340248962655602
RF01254,clustal,0.9420654911838792
RF01256,clustal,0.7895587650722141
RF01257,clustal,0.8523199733909862
RF01258,clustal,0.861536605958268
RF01260,clustal,0.8408649847518713
RF01262,clustal,0.9535324798482692
RF01263,clustal,0.8364242550531361
RF01264,clustal,0.9258638040925864
RF01265,clustal,0.9347129116875548
RF01270,clustal,0.9154613466334164
RF01271,clustal,0.986842105263158
RF01273,clustal,1.0
RF01274,clustal,0.9724375538329026
RF01277,clustal,0.9255627009646302
RF01278,clustal,0.9957173447537472
RF01279,clustal,0.800252047889099
RF01280,clustal,0.9079328314997104
RF01281,clustal,0.994095238095238
RF01283,clustal,0.8384332925336597
RF01284,clustal,0.8189655172413793
RF01285,clustal,0.8323603002502085
RF01287,clustal,0.7288261515601783
RF01290,clustal,0.6840853559211598
RF01291,clustal,0.8571319545142334
RF01294,clustal,0.8737382094985934
RF01295,clustal,0.8504560779365834
RF01296,clustal,0.6696769388325109
RF01299,clustal,0.8961233668879846
RF01300,clustal,0.9234527687296415
RF01302,clustal,0.886769435510702
RF01304,clustal,0.9565064889512452
RF01305,clustal,0.9099378881987578
RF01308,clustal,1.0
RF01309,clustal,1.0
RF01310,clustal,0.7495590828924162
RF01314,clustal,1.0
RF01317,clustal,1.0
RF01318,clustal,1.0
RF01319,clustal,1.0
RF01320,clustal,1.0
RF01322,clustal,1.0
RF01323,clustal,1.0
RF01326,clustal,1.0
RF01327,clustal,1.0
RF01331,clustal,1.0
RF01332,clustal,0.8904109589041096
RF01335,clustal,1.0
RF01338,clustal,1.0
RF01344,clustal,1.0
RF01348,clustal,1.0
RF01355,clustal,1.0
RF01379,clustal,0.9863013698630136
RF01380,clustal,1.0
RF01382,clustal,1.0
RF01383,clustal,0.9265939597315436
RF01384,clustal,0.9615384615384616
RF01385,clustal,0.9935622317596566
RF01387,clustal,0.9969040247678018
RF01390,clustal,0.9366450683945284
RF01392,clustal,0.8387627896036693
RF01393,clustal,0.7617728531855956
RF01395,clustal,0.9942028985507246
RF01396,clustal,0.8996069265908849
RF01397,clustal,0.8461538461538461
RF01398,clustal,1.0
RF01399,clustal,0.9958762886597938
RF01400,clustal,0.9801397572636998
RF01403,clustal,1.0
RF01405,clustal,0.9923661081377914
RF01406,clustal,1.0
RF01407,clustal,0.979649719917748
RF01408,clustal,0.8923076923076924
RF01410,clustal,0.8655050206733609
RF01411,clustal,0.8473428273706148
RF01412,clustal,0.5634201585503964
RF01413,clustal,0.8342173430368817
RF01415,clustal,0.9394245670776902
RF01417,clustal,0.9800717910632504
RF01419,clustal,0.9516945340176132
RF01420,clustal,0.8415529905561385
RF01421,clustal,0.8643428676538214
RF01422,clustal,0.9575242718446602
RF01423,clustal,0.7493237150586114
RF01424,clustal,0.845114813147231
RF01426,clustal,0.7093862815884476
RF01428,clustal,0.9443037974683544
RF01430,clustal,0.8245363766048502
RF01433,clustal,0.8585131894484412
RF01452,clustal,0.9651984774333876
RF01455,clustal,0.9631977946243968
RF01456,clustal,0.906275249124697
RF01457,clustal,1.0
RF01458,clustal,1.0
RF01459,clustal,0.9477668433005298
RF01461,clustal,1.0
RF01462,clustal,0.956803455723542
RF01464,clustal,0.9932885906040269
RF01466,clustal,1.0
RF01467,clustal,1.0
RF01470,clustal,0.706412708325202
RF01471,clustal,0.8332537028189202
RF01472,clustal,0.9955414012738854
RF01476,clustal,0.7891389432485323
RF01477,clustal,1.0
RF01478,clustal,0.9878342832091188
RF01480,clustal,0.9894736842105264
