family,tool,SP
RF00418,tcoffee,0.9736934959030854
RF00419,mafft,0.9102694828841952
RF00418,clustal,0.9747520288548241
RF00419,muscle,0.30753823743627096
RF00421,tcoffee,0.9710610932475884
RF00419,clustal,0.8959577567370721
RF00421,muscle,0.3762057877813505
RF00420,clustal,0.8755506023456987
RF00420,mafft,0.8527569919864141
RF00419,tcoffee,0.8792061179898033
RF00418,muscle,0.4520719802407182
RF00420,muscle,0.3176245820729183
RF00420,tcoffee,0.899140264289126
RF00423,tcoffee,0.9806117807596089
RF00423,mafft,0.9708608141914942
RF00422,tcoffee,0.9799170888991249
RF00422,clustal,0.9801320436050975
RF00423,muscle,0.3663577439163066
RF00422,mafft,0.9703055427606326
RF00423,clustal,0.9680179667955424
RF00425,clustal,0.9234803837424425
RF00426,clustal,0.8615071984569814
RF00426,mafft,0.8794861197217055
RF00422,muscle,0.4087517273146016
RF00424,mafft,0.8827302187415609
RF00424,clustal,0.8648140021604105
RF00426,muscle,0.15647172280774266
RF00425,muscle,0.3590242413839141
RF00426,tcoffee,0.8950540745333058
RF00425,mafft,0.9217066239438501
RF00427,mafft,0.9736468360422913
RF00424,tcoffee,0.8942917904401836
RF00427,clustal,0.9732786281626427
RF00424,muscle,0.17657136105860113
RF00427,tcoffee,0.9809057913839356
RF00425,tcoffee,0.9337033434418569
RF00427,muscle,0.41234022408079535
RF00430,clustal,0.6341059602649006
RF00430,mafft,0.6548013245033113
RF00430,tcoffee,0.6316225165562914
RF00430,muscle,0.36341059602649006
RF00428,tcoffee,0.9958458637035527
RF00428,clustal,0.9976043631173862
RF00428,muscle,0.6783220347622203
RF00428,mafft,0.9890412355369794
RF00432,clustal,0.9649607135272882
RF00432,tcoffee,0.9711191335740073
RF00429,mafft,0.9339551643138954
RF00429,clustal,0.9221647015895459
RF00429,muscle,0.2683755615863532
RF00431,clustal,0.9728003872361023
RF00432,muscle,0.12932682098110002
RF00414,mafft,0.9562431731850861
RF00431,tcoffee,0.9740105000558513
RF00432,mafft,0.937778721596942
RF00433,muscle,0.2472259209942299
RF00433,clustal,0.9822458943630714
RF00431,muscle,0.3250549205048963
RF00429,tcoffee,0.9305343337362312
RF00433,mafft,0.9538393253439857
RF00434,clustal,0.7731014849580673
RF00434,mafft,0.8023390013079942
RF00435,clustal,0.6717481122667046
RF00435,mafft,0.683145747257444
RF00431,mafft,0.969747179506274
RF00434,tcoffee,0.8574286373778565
RF00435,tcoffee,0.6436814361020088
RF00434,muscle,0.2012772178194968
RF00433,tcoffee,0.9822458943630714
RF00436,mafft,0.9808429118773946
RF00436,clustal,0.9195402298850575
RF00437,clustal,0.8881889763779528
RF00437,mafft,0.9149606299212598
RF00437,tcoffee,0.8913385826771654
RF00437,muscle,0.2929133858267717
RF00436,muscle,0.8100711548987412
RF00440,clustal,0.9688796680497925
RF00439,clustal,0.9698863636363636
RF00440,muscle,0.5145228215767634
RF00440,mafft,0.9533195020746889
RF00436,tcoffee,0.9675241744207261
RF00439,muscle,0.16193181818181818
RF00440,tcoffee,0.9771784232365145
RF00439,mafft,0.9818181818181818
RF00441,muscle,0.3024439918533605
RF00441,mafft,1.0
RF00441,clustal,1.0
RF00441,tcoffee,0.9979633401221996
RF00438,mafft,0.9201887781856318
RF00439,tcoffee,0.9792613636363636
RF00438,clustal,0.9130571578395386
RF00443,clustal,0.9553117782909931
RF00443,mafft,0.96270207852194
RF00443,tcoffee,0.9676963048498846
RF00443,muscle,0.24549653579676675
RF00438,tcoffee,0.927697954902989
RF00444,mafft,0.8467479674796748
RF00435,muscle,0.029918791850690983
RF00438,muscle,0.15746198217094914
RF00444,clustal,0.8944896115627823
RF00444,tcoffee,0.9023486901535682
RF00444,muscle,0.34543812104787713
RF00445,mafft,0.6978649453823237
RF00445,tcoffee,0.7104021847070506
RF00445,muscle,0.22877358490566038
RF00447,mafft,0.9303062302006336
RF00447,clustal,0.9347940865892291
RF00447,tcoffee,0.9514255543822597
RF00448,mafft,0.9134709931170109
RF00448,clustal,0.904621435594887
RF00448,tcoffee,0.8987217305801377
RF00447,muscle,0.14044350580781415
RF00448,muscle,0.2984267453294002
RF00442,clustal,0.8652726348653162
RF00442,muscle,0.22033792824470236
RF00442,tcoffee,0.8230015247222827
RF00445,clustal,0.6864448857994042
RF00451,mafft,0.7774625632922757
RF00451,clustal,0.7850755916256689
RF00453,clustal,1.0
RF00449,tcoffee,0.8594685577108799
RF00442,mafft,0.8717387020153302
RF00452,clustal,0.6294433847754465
RF00451,tcoffee,0.7855065177577477
RF00451,muscle,0.3103745466297985
RF00453,mafft,1.0
RF00453,tcoffee,1.0
RF00453,muscle,1.0
RF00452,mafft,0.6055141321310907
RF00449,mafft,0.8277641345437488
RF00449,muscle,0.08319306862393422
RF00454,clustal,0.9537602976348658
RF00452,tcoffee,0.6311773885902549
RF00452,muscle,0.06329113924050633
RF00454,tcoffee,0.9654530959340951
RF00449,clustal,0.8548329240363125
RF00454,muscle,0.7137921870847728
RF00446,tcoffee,0.8624905926666905
RF00446,muscle,0.1864237869935758
RF00457,clustal,0.9489773742544612
RF00458,clustal,0.8586529006882989
RF00457,tcoffee,0.9571632096201675
RF00457,mafft,0.9405500688189699
RF00457,muscle,0.45695796006085043
RF00458,mafft,0.7876106194690266
RF00458,muscle,0.21632251720747295
RF00458,tcoffee,0.839724680432645
RF00454,mafft,0.9537602976348658
RF00459,mafft,0.7917398038203407
RF00456,mafft,0.8447124842777437
RF00456,tcoffee,0.8447769858419066
RF00459,clustal,0.8136293236964378
RF00459,tcoffee,0.8306659783169851
RF00456,clustal,0.8614307935428973
RF00460,mafft,0.9390889146986708
RF00455,clustal,0.8607027589687953
RF00459,muscle,0.09747031491997935
RF00462,clustal,1.0
RF00460,tcoffee,0.9082830964364066
RF00461,clustal,0.9481041131105399
RF00461,mafft,0.9497107969151671
RF00460,muscle,0.4376417233560091
RF00462,tcoffee,1.0
RF00462,mafft,1.0
RF00462,muscle,1.0
RF00455,muscle,0.10253821778113814
RF00461,tcoffee,0.9720437017994858
RF00463,clustal,0.9968
RF00455,mafft,0.876164754817671
RF00463,tcoffee,0.9968
RF00463,mafft,0.9968
RF00463,muscle,0.9848
RF00456,muscle,0.15161340739436008
RF00461,muscle,0.4019922879177378
RF00455,tcoffee,0.7454294696320747
RF00464,clustal,0.9551678669236231
RF00464,muscle,0.47459174358454204
RF00464,tcoffee,0.9460898671264835
RF00467,muscle,1.0
RF00467,clustal,1.0
RF00464,mafft,0.9673394867633635
RF00467,mafft,1.0
RF00467,tcoffee,1.0
RF00471,mafft,0.8830138797091871
RF00468,mafft,1.0
RF00471,tcoffee,0.8823529411764706
RF00471,clustal,0.8274950429610046
RF00472,clustal,0.8298217179902755
RF00468,tcoffee,1.0
RF00468,clustal,1.0
RF00472,mafft,0.7674230145867099
RF00472,tcoffee,0.8460291734197731
RF00472,muscle,0.2098865478119935
RF00468,muscle,1.0
RF00473,clustal,0.9268817204301075
RF00473,tcoffee,0.916989247311828
RF00474,clustal,0.9109026963657679
RF00474,mafft,0.9226260257913247
RF00471,muscle,0.14540647719762062
RF00473,mafft,0.9118279569892473
RF00474,tcoffee,0.9132473622508792
RF00474,muscle,0.008206330597889801
RF00475,clustal,0.6271567891972993
RF00475,tcoffee,0.7576894223555889
RF00475,mafft,0.7479369842460615
RF00475,muscle,0.31357839459864967
RF00477,clustal,0.8003663003663004
RF00477,mafft,0.7985347985347986
RF00477,muscle,0.06043956043956044
RF00460,clustal,0.843813948343565
RF00477,tcoffee,0.8882783882783882
RF00470,mafft,0.8606291481757845
RF00470,tcoffee,0.8874288182853552
RF00470,clustal,0.8670148843419864
RF00470,muscle,0.12208302242469465
RF00476,mafft,0.9265587776226074
RF00479,tcoffee,0.7975027144408252
RF00479,mafft,0.8273615635179153
RF00479,clustal,0.8045602605863192
RF00478,clustal,0.8988744688181922
RF00479,muscle,0.23398479913137893
RF00476,tcoffee,0.8768011172266491
RF00478,mafft,0.8979843803835994
RF00481,clustal,1.0
RF00476,muscle,0.22372463649059393
RF00478,muscle,0.13041231193292752
RF00478,tcoffee,0.9161306994372345
RF00473,muscle,0.15827956989247313
RF00481,mafft,1.0
RF00481,tcoffee,1.0
RF00482,clustal,0.9779033915724563
RF00483,clustal,0.9606251878569282
RF00482,tcoffee,0.9892086330935251
RF00482,muscle,0.4185508735868448
RF00482,mafft,0.986125385405961
RF00484,clustal,0.9401833092137
RF00483,muscle,0.5269011121130147
RF00483,mafft,0.9567177637511272
RF00483,tcoffee,0.9675383228133454
RF00484,mafft,0.9377713458755427
RF00484,tcoffee,0.9556198745779064
RF00480,mafft,0.9896763882138975
RF00484,muscle,0.28075253256150506
RF00486,mafft,0.9165413533834587
RF00486,clustal,0.9473684210526315
RF00480,clustal,0.9896763882138975
RF00480,tcoffee,0.9951150101958505
RF00486,muscle,0.43609022556390975
RF00486,tcoffee,0.9578947368421052
RF00480,muscle,0.8708308490863816
RF00487,muscle,0.03093633988725423
RF00487,clustal,0.9498831293826482
RF00487,mafft,0.9268527430221367
RF00487,tcoffee,0.9398460057747835
RF00489,clustal,0.8453400503778338
RF00489,tcoffee,0.9415617128463476
RF00488,mafft,0.5944392956441149
RF00489,muscle,0.24584382871536523
RF00489,mafft,0.691183879093199
RF00488,clustal,0.6142724745134384
RF00488,tcoffee,0.6135310472659871
RF00446,mafft,0.8954073445702092
RF00488,muscle,0.09805375347544022
RF00481,muscle,0.6807887844708057
RF00490,mafft,0.8389729001347507
RF00492,clustal,0.9447115384615384
RF00492,mafft,0.9639423076923077
RF00485,mafft,0.9904831046710325
RF00490,tcoffee,0.9041024105405001
RF00446,clustal,0.9068819452394671
RF00492,muscle,0.2567307692307692
RF00490,muscle,0.3614313519988022
RF00492,tcoffee,0.9365384615384615
RF00493,clustal,0.9868140924387061
RF00493,tcoffee,0.9972529359247304
RF00493,mafft,0.991827484376073
RF00485,tcoffee,0.9904831046710325
RF00498,clustal,1.0
RF00494,mafft,0.9747446437468859
RF00494,tcoffee,0.9812219730941704
RF00485,muscle,0.9556503787991031
RF00498,mafft,1.0
RF00498,muscle,1.0
RF00494,muscle,0.3842488789237668
RF00498,tcoffee,1.0
RF00493,muscle,0.5805919923082206
RF00485,clustal,0.9904831046710325
RF00500,clustal,1.0
RF00490,clustal,0.8898038628537206
RF00494,clustal,0.9565894369706028
RF00499,mafft,0.9439252336448598
RF00500,tcoffee,1.0
RF00500,muscle,0.7977777777777778
RF00495,tcoffee,0.8449958537985583
RF00495,clustal,0.8719142693117305
RF00500,mafft,1.0
RF00499,muscle,0.197196261682243
RF00499,tcoffee,0.9663551401869159
RF00495,mafft,0.8490144798111884
RF00502,tcoffee,0.921875
RF00502,clustal,0.890625
RF00502,mafft,0.859375
RF00499,clustal,0.9626168224299065
RF00501,clustal,0.9915433403805497
RF00501,mafft,0.9915433403805497
RF00501,tcoffee,0.9978858350951374
RF00502,muscle,0.96875
RF00501,muscle,0.7928118393234672
RF00495,muscle,0.09791414173630159
RF00505,clustal,0.9063475546305931
RF00505,mafft,1.0
RF00505,tcoffee,0.9063475546305931
RF00505,muscle,0.2882414151925078
RF00503,mafft,0.5376119567009177
RF00504,mafft,0.7825429241358445
RF00506,muscle,0.14214608172242157
RF00504,muscle,0.07936868113859265
RF00506,mafft,0.7864914920708416
RF00503,tcoffee,0.6101434144733228
RF00503,muscle,0.027638881257211936
RF00506,clustal,0.781774510938766
RF00507,clustal,0.9621413878965032
RF00503,clustal,0.5783284795867905
RF00504,tcoffee,0.6440511307767945
RF00509,clustal,0.9120176405733186
RF00507,mafft,0.9747861859911227
RF00509,muscle,0.24895259095920616
RF00506,tcoffee,0.8811783771269823
RF00509,mafft,0.9025358324145535
RF00504,clustal,0.6495222247434637
RF00510,clustal,0.9684215465465466
RF00510,mafft,0.9726445195195195
RF00511,mafft,1.0
RF00510,tcoffee,0.9707207207207207
RF00511,tcoffee,1.0
RF00511,muscle,1.0
RF00512,clustal,0.684160756501182
RF00511,clustal,1.0
RF00512,muscle,0.12387706855791962
RF00512,mafft,0.6983451536643026
RF00510,muscle,0.4518581081081081
RF00512,tcoffee,0.7423167848699763
RF00507,tcoffee,0.9542167370358341
RF00513,mafft,0.6822247446083995
RF00509,tcoffee,0.9300992282249173
RF00507,muscle,0.44026198982353576
RF00513,tcoffee,0.722088535754824
RF00513,clustal,0.677366628830874
RF00513,muscle,0.3411123723041998
RF00514,mafft,0.6284130503642699
RF00514,tcoffee,0.6922077922077922
RF00514,clustal,0.6605163129553373
RF00514,muscle,0.2221729490022173
RF00518,clustal,0.5535553555355536
RF00518,mafft,0.5301530153015301
RF00518,muscle,0.1935193519351935
RF00515,clustal,0.3432497616243199
RF00517,mafft,0.9818303582106211
RF00515,tcoffee,0.4689887262325425
RF00517,clustal,0.9759146608838466
RF00518,tcoffee,0.5792079207920792
RF00520,mafft,0.8980021030494216
RF00520,tcoffee,0.8937960042060988
RF00517,tcoffee,0.9735707053392756
RF00520,clustal,0.8969505783385909
RF00517,muscle,0.7983002335982907
RF00515,muscle,0.11492512199225981
RF00515,mafft,0.3551180660721297
RF00520,muscle,0.4668769716088328
RF00521,tcoffee,0.9720415589547692
RF00476,clustal,0.8559434814753963
RF00521,clustal,0.8567829680733703
RF00521,mafft,0.8579684850081505
RF00521,muscle,0.38125895312268454
RF00522,mafft,0.868837950261085
RF00522,tcoffee,0.8984275894621943
RF00522,clustal,0.8900787680325692
RF00522,muscle,0.3396760775289849
RF00519,clustal,0.5855303562028426
RF00519,muscle,0.2675396268351173
RF00519,mafft,0.4639337310639293
RF00526,clustal,0.8728552573691157
RF00526,mafft,0.8671359436867576
RF00526,tcoffee,0.9018917729872415
RF00524,tcoffee,0.8012860501943472
RF00526,muscle,0.25208974923009236
RF00524,muscle,0.08488891021642113
RF00519,tcoffee,0.514143563198222
RF00524,mafft,0.7709103123950286
RF00524,clustal,0.7151014923940688
RF00528,clustal,0.9070787220714136
RF00527,tcoffee,0.8943320991170607
RF00527,clustal,0.8319567074907434
RF00527,muscle,0.06579322130447166
RF00528,mafft,0.8870327834621007
RF00523,mafft,0.8376044732891206
RF00528,muscle,0.2683232407600752
RF00527,mafft,0.8436342922244375
RF00523,tcoffee,0.9105389462235935
RF00529,clustal,0.9375971401927261
RF00528,tcoffee,0.9536437669659636
RF00529,tcoffee,0.942259869443581
RF00529,muscle,0.4323904258626049
RF00530,mafft,0.9293131848456635
RF00530,clustal,0.9131275513858054
RF00529,mafft,0.9238420889027044
RF00523,muscle,0.5560355120521095
RF00530,tcoffee,0.9333954021342118
RF00523,clustal,0.8341241976096748
RF00525,tcoffee,0.8253207315803477
RF00525,clustal,0.7699663361984198
RF00525,muscle,0.17926032183057045
RF00531,clustal,0.8201473033974815
RF00530,muscle,0.34849244431712384
RF00531,tcoffee,0.870040389641245
RF00531,mafft,0.8284628177714422
RF00531,muscle,0.14694701829413162
RF00533,clustal,0.8962851621215374
RF00533,mafft,0.8771741464462101
RF00533,tcoffee,0.921193901653425
RF00533,muscle,0.23641829503972514
RF00532,mafft,0.8723173515981735
RF00532,clustal,0.865296803652968
RF00532,tcoffee,0.8893264840182649
RF00532,muscle,0.22734018264840183
RF00534,clustal,0.48047010024196335
RF00534,mafft,0.5112340131351538
RF00535,clustal,0.9155548049315994
RF00534,tcoffee,0.5335292084341514
RF00534,muscle,0.0502938126512271
RF00535,mafft,0.9093058604965377
RF00535,muscle,0.4727242019929066
RF00536,mafft,0.9500480307396734
RF00536,tcoffee,0.9697406340057637
RF00539,clustal,0.926657263751763
RF00537,mafft,0.7634589995599237
RF00536,clustal,0.9516490553954531
RF00539,mafft,0.9379407616361072
RF00537,muscle,0.13745049141851254
RF00537,clustal,0.7628722311867391
RF00535,tcoffee,0.9273771322411755
RF00539,tcoffee,0.9478138222849083
RF00537,tcoffee,0.8543347513569018
RF00538,clustal,0.8526050420168068
RF00538,mafft,0.8515126050420168
RF00539,muscle,0.27926657263751764
RF00536,muscle,0.2796990073647134
RF00538,tcoffee,0.8886974789915967
RF00538,muscle,0.223109243697479
RF00541,clustal,0.9448640483383686
RF00541,muscle,0.2978348439073515
RF00541,tcoffee,0.9645015105740181
RF00541,mafft,0.978600201409869
RF00540,tcoffee,0.9760134585119662
RF00540,clustal,0.9678189613067781
RF00542,mafft,0.9635132333632783
RF00540,mafft,0.9704238345905465
RF00540,muscle,0.5730721224290444
RF00542,clustal,0.9553589938497685
RF00542,tcoffee,0.969939879759519
RF00543,clustal,0.9077106909397624
RF00542,muscle,0.3022596917973879
RF00543,mafft,0.9115765797427426
RF00544,tcoffee,0.9541888923752746
RF00544,mafft,0.9084562284279887
RF00544,muscle,0.1437088170693442
RF00543,tcoffee,0.9172699796162227
RF00543,muscle,0.27890630491319324
RF00544,clustal,0.9396768120489488
RF00545,clustal,0.8142025990973846
RF00545,mafft,0.8176825621227775
RF00545,tcoffee,0.8214343972595292
RF00545,muscle,0.20491001033114023
RF00546,clustal,0.8992740471869328
RF00546,muscle,0.4631315496750776
RF00546,mafft,0.8902142731690182
RF00546,tcoffee,0.8583221122885077
RF00547,clustal,0.8929926895743651
RF00547,tcoffee,0.899971980947044
RF00547,mafft,0.8925851397131868
RF00547,muscle,0.11938663745892661
RF00550,clustal,0.9918255748738082
RF00549,mafft,0.9746937521600553
RF00549,clustal,0.9869820667409086
RF00550,muscle,0.5061623667975322
RF00550,tcoffee,0.9895120583286595
RF00549,muscle,0.08525018240466956
RF00550,mafft,0.9893718452047111
RF00549,tcoffee,0.9873660765715603
RF00552,clustal,0.9400708621562341
RF00525,mafft,0.7672454681119351
RF00548,clustal,0.7052939269858545
RF00552,mafft,0.9423317023789438
RF00552,tcoffee,0.9377087902817615
RF00552,muscle,0.27518137337607557
RF00551,clustal,0.8648653556318208
RF00548,tcoffee,0.6756023800815365
RF00551,mafft,0.8311634072379293
RF00548,mafft,0.7247948948975739
RF00553,clustal,0.8284032832584791
RF00551,muscle,0.18249169254235442
RF00555,clustal,0.5927027027027028
RF00556,clustal,0.8449612403100775
RF00554,mafft,0.9667396179514198
RF00554,tcoffee,0.9836535084164167
RF00554,muscle,0.24506227878198372
RF00555,muscle,0.17297297297297298
RF00555,mafft,0.5572432432432433
RF00556,muscle,0.4119601328903654
RF00551,tcoffee,0.8653193150660057
RF00554,clustal,0.9834373564615925
RF00553,tcoffee,0.6884001858448195
RF00553,muscle,0.20579216354344124
RF00555,tcoffee,0.7095675675675676
RF00556,mafft,0.8372093023255814
RF00556,tcoffee,0.8300110741971207
RF00553,mafft,0.8332507356357441
RF00548,muscle,0.1645717548194867
RF00559,clustal,0.7452969527363185
RF00559,tcoffee,0.7569185323383084
RF00559,muscle,0.3791394589552239
RF00559,mafft,0.745977145522388
RF00558,clustal,0.600690416495154
RF00558,tcoffee,0.5085039104890918
RF00558,mafft,0.601298506904165
RF00558,muscle,0.21182127755117314
RF00560,mafft,0.9943545892438905
RF00560,clustal,0.9909905431084007
RF00562,mafft,0.969642661204784
RF00562,tcoffee,0.9633517428038477
RF00561,tcoffee,0.9638930194567198
RF00561,clustal,0.9417973904119631
RF00561,mafft,0.9589712442666555
RF00561,muscle,0.2649381112949505
RF00562,clustal,0.9723857942284481
RF00562,muscle,0.3086939029296661
RF00564,mafft,0.9265733329764168
RF00560,muscle,0.6301593088514738
RF00564,clustal,0.91492892898252
RF00560,tcoffee,0.9945589729992488
RF00564,tcoffee,0.9522445592526166
RF00557,tcoffee,0.5318196445931624
RF00565,mafft,0.919886481213232
RF00557,muscle,0.28829502777511007
RF00564,muscle,0.18151885858072114
RF00565,clustal,0.9064948118366984
RF00563,clustal,0.8820881160217197
RF00565,tcoffee,0.9318000413870576
RF00563,muscle,0.13967741196416708
RF00557,mafft,0.6107744175819733
RF00563,tcoffee,0.894712122253534
RF00565,muscle,0.14467732876104886
RF00563,mafft,0.8887896075331638
RF00566,clustal,0.8674285936800296
RF00566,mafft,0.8571289499815035
RF00566,muscle,0.3490975642997605
RF00566,tcoffee,0.8370358832577247
RF00569,clustal,0.9262774145014756
RF00567,mafft,0.8848416636824065
RF00570,mafft,0.9477454203851573
RF00569,mafft,0.9417279092645101
RF00570,clustal,0.9205025833724754
RF00567,tcoffee,0.9106768302041234
RF00569,muscle,0.3902551935651872
RF00569,tcoffee,0.9614605636247903
RF00567,muscle,0.22809126720212822
RF00570,muscle,0.2853452325035228
RF00570,tcoffee,0.9589008924377642
RF00557,clustal,0.5193010478217136
RF00571,mafft,0.9815787208401481
RF00572,clustal,0.9732813804620095
RF00571,muscle,0.44727554446070417
RF00572,muscle,0.46708878374617313
RF00572,mafft,0.9873364876148065
RF00573,mafft,0.8553448275862069
RF00567,clustal,0.882923210722873
RF00571,clustal,0.978824137040544
RF00571,tcoffee,0.9786089351812
RF00572,tcoffee,0.9933203451155024
RF00573,clustal,0.9502586206896552
RF00574,mafft,0.9914204003813155
RF00574,clustal,0.9909437559580553
RF00574,muscle,0.4466158245948522
RF00574,tcoffee,0.9933269780743565
RF00573,tcoffee,0.9789655172413793
RF00573,muscle,0.32948275862068965
RF00575,mafft,0.8706136703808415
RF00575,tcoffee,0.891956316869006
RF00575,clustal,0.8935639447862963
RF00575,muscle,0.22046676645046842
RF00576,clustal,0.9773825040251476
RF00576,tcoffee,0.9822893506095224
RF00577,mafft,0.9453247979850982
RF00576,muscle,0.41769531549490146
RF00568,mafft,0.9463173609495682
RF00577,tcoffee,0.9713506139154161
RF00577,muscle,0.45797040612865986
RF00568,clustal,0.9366974178977465
RF00578,mafft,0.9557703573520797
RF00578,tcoffee,0.9634446397188049
RF00577,clustal,0.9699863574351978
RF00578,clustal,0.9531341534856473
RF00568,muscle,0.3093811376090599
RF00579,clustal,0.9903577168025712
RF00576,mafft,0.9754657670781262
RF00579,mafft,0.9903577168025712
RF00578,muscle,0.36531927357937904
RF00579,tcoffee,0.9902981965359204
RF00579,muscle,0.4158681030891018
RF00581,clustal,0.8887963348604748
RF00581,tcoffee,0.9133694294044148
RF00580,mafft,0.9648363750786658
RF00580,clustal,0.9599197608558842
RF00581,mafft,0.9000416493127863
RF00581,muscle,0.1320283215326947
RF00584,clustal,0.8740978348035284
RF00580,muscle,0.49319540591567024
RF00582,clustal,0.9527873320786553
RF00584,muscle,0.2965975484018788
RF00584,tcoffee,0.945125443922557
RF00582,mafft,0.9324745278733207
RF00582,tcoffee,0.9590499058991498
RF00582,muscle,0.23385683691349213
RF00580,tcoffee,0.97014631843927
RF00588,clustal,0.9703105968331304
RF00588,mafft,0.9588154689403167
RF00588,tcoffee,0.9629263093788063
RF00591,clustal,0.9014810512559895
RF00588,muscle,0.4805115712545676
RF00591,mafft,0.8927689850442864
RF00584,mafft,0.8736395921640508
RF00586,mafft,0.9213096712064933
RF00586,tcoffee,0.9332507910304031
RF00591,tcoffee,0.9018440540148105
RF00586,clustal,0.9339936717567754
RF00586,muscle,0.29299766130141697
RF00591,muscle,0.5805140119064904
RF00594,clustal,0.8866141732283465
RF00594,muscle,0.2503937007874016
RF00594,mafft,0.931496062992126
RF00592,clustal,0.9721484196060467
RF00594,tcoffee,0.8354330708661417
RF00592,mafft,0.9699496106275767
RF00592,tcoffee,0.9642693540998626
RF00593,clustal,0.9678575084450813
RF00593,mafft,0.963558194288054
RF00593,muscle,0.4521445388473743
RF00593,tcoffee,0.9849012181390111
RF00592,muscle,0.47943197434722856
RF00599,clustal,0.8872072417261363
RF00598,mafft,0.9610598153352068
RF00601,clustal,0.951900698215671
RF00598,tcoffee,0.9565770105713903
RF00598,muscle,0.27114278067710423
RF00599,muscle,0.3552852148091384
RF00600,clustal,0.9051241836185304
RF00601,mafft,0.9666408068269977
RF00601,tcoffee,0.9550038789759504
RF00600,mafft,0.9202228516585126
RF00601,muscle,0.2730799069045772
RF00599,mafft,0.9197758513338762
RF00598,clustal,0.9542352468887997
RF00600,muscle,0.3405510428614902
RF00603,clustal,0.9341456858704417
RF00603,muscle,0.23358122032075979
RF00603,mafft,0.9356688468775199
RF00602,clustal,0.935880811876472
RF00603,tcoffee,0.9470477555774572
RF00599,tcoffee,0.9162316202883279
RF00602,mafft,0.9539283918600651
RF00600,tcoffee,0.9440529974952597
RF00602,tcoffee,0.9420201645981635
RF00606,mafft,0.9691593604951005
RF00606,tcoffee,0.9724600309437854
RF00604,clustal,0.9002122743411042
RF00604,mafft,0.9331241898822159
RF00604,tcoffee,0.9447523152931452
RF00602,muscle,0.3264442033395962
RF00606,clustal,0.9651366683857658
RF00604,muscle,0.43668401179719346
RF00606,muscle,0.3956678700361011
RF00607,clustal,0.9341421143847487
RF00607,mafft,0.9407279029462738
RF00607,tcoffee,0.9459272097053726
RF00607,muscle,0.20554592720970538
RF00608,clustal,0.9165389667250438
RF00608,mafft,0.9414404553415061
RF00608,tcoffee,0.9283603327495622
RF00608,muscle,0.34659588441330996
RF00609,clustal,0.7788756251008228
RF00609,mafft,0.7579851588965962
RF00609,tcoffee,0.8744555573479593
RF00610,mafft,0.9878033602986932
RF00610,clustal,0.9747355320472931
RF00609,muscle,0.2622197128569124
RF00610,muscle,0.27367766023646545
RF00610,tcoffee,0.9878033602986932
RF00611,clustal,0.8793342579750347
RF00611,mafft,0.8002773925104022
RF00611,tcoffee,0.8016643550624133
RF00612,clustal,0.8373983739837398
RF00611,muscle,0.8085991678224688
RF00612,mafft,0.848780487804878
RF00612,tcoffee,0.8634146341463415
RF00612,muscle,0.8520325203252033
RF00613,clustal,0.9573730924945499
RF00568,tcoffee,0.41441725288348
RF00613,mafft,0.9620056057303021
RF00613,tcoffee,0.9587745250700717
RF00613,muscle,0.46387418249766427
RF00614,clustal,0.9410818989975411
RF00614,mafft,0.9487692182982518
RF00614,tcoffee,0.9517144478370126
RF00616,clustal,0.8951367781155015
RF00615,clustal,0.9992559523809523
RF00614,muscle,0.3021697424950688
RF00616,tcoffee,0.9190384084001105
RF00615,tcoffee,0.9985119047619048
RF00616,mafft,0.9222160817905499
RF00615,mafft,0.9970238095238095
RF00615,muscle,0.9992559523809523
RF00616,muscle,0.2876485216910749
RF00617,clustal,0.925317997825432
RF00617,tcoffee,0.9275318652815804
RF00617,muscle,0.537576797621075
RF00617,mafft,0.6998834117138478
RF00621,mafft,0.9224158799322199
RF00621,clustal,0.9877753570564028
RF00618,clustal,0.7279553507499679
RF00618,mafft,0.7318061649745727
RF00621,tcoffee,0.980876301137739
RF00621,muscle,0.28649237472766886
RF00622,clustal,0.945137531940478
RF00622,mafft,0.9660303622425973
RF00618,tcoffee,0.7222686298628578
RF00622,tcoffee,0.9658800541109274
RF00618,muscle,0.25628339055242433
RF00620,mafft,1.0
RF00619,clustal,0.734219493921744
RF00620,tcoffee,1.0
RF00619,muscle,0.4576358846702274
RF00622,muscle,0.1635352472568766
RF00620,clustal,1.0
RF00620,muscle,1.0
RF00619,tcoffee,0.7608284795901105
RF00623,mafft,0.8145431945307644
RF00623,clustal,0.8123057799875699
RF00624,clustal,0.8993584603047313
RF00624,mafft,0.9010625501202887
RF00623,tcoffee,0.83455562461156
RF00624,muscle,0.34763432237369685
RF00624,tcoffee,0.9554931836407378
RF00625,clustal,0.8712701252236136
RF00625,mafft,0.8573166368515206
RF00623,muscle,0.45699192044748294
RF00625,muscle,0.16329159212880143
RF00625,tcoffee,0.8792128801431127
RF00627,clustal,0.8052082946915458
RF00627,tcoffee,0.85046555625626
RF00627,mafft,0.8188225692769967
RF00627,muscle,0.26709203546388693
RF00629,clustal,0.9367778217125785
RF00630,tcoffee,0.9174491206329536
RF00630,clustal,0.8437157428149278
RF00630,mafft,0.9140651065249511
RF00629,mafft,0.9392821053556523
RF00630,muscle,0.3975025022639531
RF00629,muscle,0.5135978208338825
RF00628,muscle,0.27166636782021397
RF00629,tcoffee,0.9478933263037652
RF00619,mafft,0.7370568190057278
