family,tool,Match,Mismatch,Gap,IC,GapAC,LFPR,FlipScore,MeanPairwiseID,AlignmentLength
RF00034,clustal,0.714932,0.193924,0.091144,0.335678,0.795504,0.906501,0.659713,0.606443,119
RF00044,clustal,0.976667,0.008333,0.015,0.965285,1.0,0.99301,0.986555,0.963333,120
RF00045,clustal,0.627984,0.139291,0.232725,0.400871,0.78305,0.84754,0.695357,0.523218,264
RF00052,clustal,0.790123,0.146091,0.063786,0.538183,1.0,0.923765,0.775,0.658436,81
RF00053,clustal,0.622787,0.202745,0.174467,0.091711,0.666521,0.870347,0.689318,0.521953,101
RF00062,clustal,0.65,0.113636,0.236364,0.649602,0.973684,0.909235,0.793143,0.497727,176
RF00070,clustal,0.662366,0.124731,0.212903,0.590969,0.95732,0.832372,0.748913,0.541219,93
RF00071,clustal,0.704651,0.116279,0.17907,0.541074,0.698767,0.916423,0.760471,0.624225,86
RF00074,clustal,0.554521,0.174012,0.271467,0.21635,0.619368,0.823136,0.69342,0.490706,94
RF00085,clustal,0.754023,0.120115,0.125862,0.494209,0.544986,0.924107,0.737791,0.658681,87
RF00097,clustal,0.889259,0.101111,0.00963,0.517961,0.0,0.995653,0.844112,0.811358,108
RF00104,clustal,0.696181,0.21875,0.085069,0.259576,0.720237,0.9044,0.651195,0.603968,80
RF00110,clustal,0.848765,0.126543,0.024691,0.580503,0.39518,0.926662,0.789062,0.768078,81
RF00111,clustal,0.740642,0.144385,0.114973,0.405332,0.749251,0.925038,0.751754,0.639439,110
RF00124,clustal,0.914423,0.071154,0.014423,0.806103,0.75,0.982916,0.867633,0.867308,208
RF00128,clustal,0.762312,0.154241,0.083447,0.446017,0.77759,0.927414,0.729962,0.669032,172
RF00136,clustal,0.743083,0.088933,0.167984,0.581181,0.769347,0.96602,0.825674,0.662902,92
RF00138,clustal,0.841584,0.128713,0.029703,0.637108,0.93425,0.950761,0.814,0.749505,101
RF00144,clustal,0.799681,0.099144,0.101176,0.583495,0.866137,0.935308,0.826183,0.723384,83
RF00147,clustal,0.617021,0.182371,0.200608,0.370417,0.875563,0.733864,0.640553,0.507482,94
RF00156,clustal,0.768992,0.129922,0.101085,0.410343,0.561109,0.946177,0.735446,0.68127,150
RF00159,clustal,0.864706,0.1,0.035294,0.675448,1.0,0.938984,0.819444,0.792157,85
RF00163,clustal,0.409524,0.091071,0.499405,0.643192,0.937409,0.829817,0.852941,0.262632,120
RF00173,clustal,0.873077,0.111538,0.015385,0.703999,1.0,0.980994,0.8,0.8,52
RF00180,clustal,0.91684,0.070686,0.012474,0.790139,0.0,1.0,0.856838,0.875606,37
RF00181,clustal,0.534669,0.145455,0.319877,0.32913,0.746505,0.893759,0.710309,0.437788,110
RF00182,clustal,0.85303,0.128788,0.018182,0.667831,0.674445,0.926353,0.795107,0.786061,110
RF00186,clustal,0.817788,0.096635,0.085577,0.572915,0.361907,0.922013,0.805258,0.757423,80
RF00191,clustal,0.82043,0.130869,0.048701,0.455969,0.860679,0.972194,0.751885,0.728971,154
RF00200,clustal,0.694678,0.091877,0.213445,0.655423,0.878584,0.904954,0.811086,0.620728,105
RF00202,clustal,0.850427,0.098291,0.051282,0.765245,1.0,0.864761,0.790043,0.790598,78
RF00206,clustal,0.671627,0.174603,0.15377,0.333723,0.632222,0.864969,0.712281,0.573065,96
RF00211,clustal,0.775266,0.164894,0.05984,0.428279,0.649916,0.908955,0.721774,0.661854,94
RF00213,clustal,0.518797,0.243891,0.237312,-0.028119,0.814782,0.794135,0.688478,0.380221,112
RF00217,clustal,0.8962,0.063021,0.040778,0.746138,0.680717,0.978073,0.85272,0.842292,83
RF00223,clustal,0.815476,0.085317,0.099206,0.671022,0.938827,0.972522,0.849861,0.72123,280
RF00226,clustal,0.756239,0.10918,0.134581,0.733272,0.996816,0.891555,0.848525,0.641355,374
RF00230,clustal,0.329448,0.211344,0.459207,-0.100682,0.714156,0.679597,0.699523,0.222683,429
RF00231,clustal,0.819109,0.125431,0.05546,0.466535,0.753616,0.96142,0.751874,0.732684,290
RF00238,clustal,0.744565,0.178895,0.07654,0.371074,0.390509,0.914221,0.683379,0.656568,92
RF00247,clustal,0.563087,0.129301,0.307612,0.585051,0.915533,0.894281,0.790966,0.434828,137
RF00248,clustal,0.667255,0.124077,0.208668,0.531577,0.791181,0.913878,0.758117,0.592319,89
RF00255,clustal,0.731552,0.149256,0.119192,0.44867,0.844531,0.905584,0.790387,0.657251,89
RF00256,clustal,0.748945,0.161392,0.089662,0.370759,0.78008,0.910001,0.734585,0.657349,79
RF00263,clustal,0.752438,0.178223,0.069339,0.312809,0.681813,0.921527,0.683033,0.650878,142
RF00266,clustal,0.794534,0.141194,0.064271,0.468502,0.633323,0.911031,0.717949,0.710769,76
RF00267,clustal,0.731806,0.16442,0.103774,0.416902,0.613072,0.895421,0.712245,0.638192,106
RF00268,clustal,0.918987,0.04557,0.035443,0.842211,0.90625,0.994121,0.910256,0.851899,79
RF00273,clustal,0.735119,0.134921,0.12996,0.450789,0.565883,0.855181,0.703313,0.657911,84
RF00280,clustal,0.875,0.080357,0.044643,0.646122,0.800413,0.978651,0.855335,0.798352,80
RF00284,clustal,0.811245,0.143431,0.045324,0.452316,0.484937,0.952796,0.790941,0.730637,83
RF00302,clustal,0.787313,0.154051,0.058635,0.418736,0.792409,0.953993,0.754565,0.673282,134
RF00310,clustal,0.945652,0.034783,0.019565,0.915254,1.0,0.994836,0.934066,0.91087,92
RF00312,clustal,0.911692,0.060945,0.027363,0.806148,1.0,0.96923,0.880952,0.858209,134
RF00322,clustal,0.876923,0.087692,0.035385,0.741322,0.978465,0.991007,0.854264,0.790769,130
RF00329,clustal,0.849462,0.102748,0.04779,0.669575,1.0,0.964941,0.817633,0.785842,93
RF00332,clustal,0.73975,0.153298,0.106952,0.474995,0.740994,0.915292,0.729073,0.639037,102
RF00335,clustal,0.625323,0.143411,0.231266,0.373522,0.619101,0.884886,0.723772,0.54278,129
RF00336,clustal,0.946405,0.028758,0.024837,0.908557,1.0,0.986444,0.928947,0.909804,153
RF00339,clustal,0.858442,0.092208,0.049351,0.697586,0.374125,0.942059,0.781579,0.78759,77
RF00344,clustal,0.828947,0.126316,0.044737,0.675581,1.0,0.927287,0.826667,0.746053,76
RF00348,clustal,0.874862,0.125138,0.0,0.682523,0.0,0.989402,0.774554,0.824659,129
RF00360,clustal,0.776028,0.12336,0.100612,0.549798,0.847004,0.97418,0.825397,0.658136,127
RF00368,clustal,0.747126,0.186063,0.06681,0.349638,0.68744,0.900955,0.715843,0.650766,87
RF00371,clustal,0.88587,0.070652,0.043478,0.766819,1.0,0.964503,0.881868,0.791667,92
RF00387,clustal,0.864162,0.089595,0.046243,0.820809,0.967456,0.855443,0.820736,0.817726,173
RF00393,clustal,0.933333,0.053901,0.012766,0.821448,0.0,0.990024,0.877143,0.884397,141
RF00396,clustal,0.65362,0.162086,0.184294,0.210035,0.629486,0.912402,0.690617,0.542266,163
RF00400,clustal,0.767361,0.104434,0.128205,0.539792,0.701052,0.93296,0.720818,0.684615,144
RF00404,clustal,0.821867,0.097666,0.080467,0.554288,0.43525,0.949655,0.764378,0.740552,148
RF00405,clustal,0.810087,0.108747,0.081166,0.520535,0.658815,0.949915,0.77381,0.733527,141
RF00411,clustal,0.801643,0.133412,0.064945,0.414151,0.427381,0.955717,0.732467,0.713548,142
RF00426,clustal,0.7724,0.149117,0.078483,0.366097,0.716531,0.947529,0.723979,0.66595,139
RF00429,clustal,0.804078,0.121838,0.074084,0.491255,0.803807,0.950131,0.75104,0.720991,149
RF00432,clustal,0.875,0.098039,0.026961,0.625881,0.830719,0.985988,0.790123,0.793505,136
RF00433,clustal,0.969298,0.024123,0.006579,0.927181,1.0,0.99082,0.94702,0.948684,152
RF00448,clustal,0.837333,0.099556,0.063111,0.66602,0.891882,0.971768,0.866964,0.742667,225
RF00451,clustal,0.522449,0.174694,0.302857,0.242279,0.741115,0.839649,0.706849,0.403469,147
RF00455,clustal,0.56597,0.27705,0.15698,-0.063305,0.726525,0.83608,0.656438,0.457571,94
RF00462,clustal,0.90566,0.09434,0.0,0.734637,0.0,0.953802,0.814103,0.854088,53
RF00479,clustal,0.782107,0.151515,0.066378,0.480978,0.848889,0.944307,0.768222,0.662338,99
RF00483,clustal,0.954545,0.038223,0.007231,0.870549,0.0,0.988229,0.930208,0.925915,121
RF00487,clustal,0.832392,0.074453,0.093155,0.75135,0.901265,0.983942,0.853952,0.747589,218
RF00494,clustal,0.829615,0.112779,0.057606,0.486818,0.780372,0.972087,0.758621,0.738424,85
RF00503,clustal,0.646441,0.147119,0.206441,0.397498,0.873653,0.883063,0.760441,0.474463,590
RF00517,clustal,0.778442,0.16987,0.051688,0.384484,0.333467,0.905327,0.670899,0.71089,55
RF00520,clustal,0.664894,0.12234,0.212766,0.567445,0.86723,0.84874,0.783154,0.551773,94
RF00521,clustal,0.734821,0.20506,0.060119,0.252725,0.327355,0.907884,0.687952,0.652671,84
RF00526,clustal,0.795833,0.130556,0.073611,0.597814,0.631015,0.906787,0.79073,0.722619,90
RF00527,clustal,0.77033,0.131868,0.097802,0.542403,0.830532,0.917987,0.774444,0.668376,91
RF00531,clustal,0.733333,0.141053,0.125614,0.450522,0.666884,0.865581,0.762411,0.650326,95
RF00533,clustal,0.770349,0.108527,0.121124,0.573437,0.877547,0.915996,0.795098,0.668781,86
RF00537,clustal,0.713477,0.156379,0.130144,0.408898,0.736683,0.916727,0.745067,0.607056,108
RF00553,clustal,0.6859,0.125469,0.188631,0.364449,0.775646,0.929815,0.726025,0.578525,202
RF00554,clustal,0.806406,0.117063,0.076531,0.451607,0.913043,0.966926,0.770548,0.717046,147
RF00558,clustal,0.524663,0.28218,0.193157,-0.112014,0.548187,0.765309,0.593918,0.406226,157
RF00560,clustal,0.780087,0.112698,0.107216,0.473152,0.694235,0.954255,0.758054,0.706037,148
RF00569,clustal,0.807611,0.078753,0.113636,0.639722,0.782925,0.96452,0.827807,0.736786,86
RF00570,clustal,0.785657,0.107172,0.107172,0.509094,0.915866,0.952637,0.729575,0.680399,73
RF00580,clustal,0.831186,0.133591,0.035223,0.463122,0.734998,0.961156,0.770399,0.749029,97
RF00601,clustal,0.851852,0.115556,0.032593,0.657366,0.67354,0.969662,0.78806,0.761481,135
RF00602,clustal,0.760484,0.139516,0.1,0.419503,0.694909,0.933471,0.722673,0.664353,155
RF00611,clustal,0.736082,0.107216,0.156701,0.657084,0.934753,0.936617,0.816667,0.57732,97
RF00613,clustal,0.815625,0.136458,0.047917,0.444072,0.672643,0.954061,0.805245,0.730519,144
RF00619,clustal,0.664481,0.141421,0.194098,0.313012,0.722162,0.918166,0.752448,0.544809,150
RF00629,clustal,0.811384,0.179129,0.009487,0.466643,0.938448,0.929073,0.721849,0.738238,256
RF00635,clustal,0.954368,0.04498,0.000652,0.805661,0.0,1.0,0.920447,0.917319,118
RF00636,clustal,0.92799,0.043755,0.028254,0.793485,0.892701,0.989173,0.885582,0.887241,379
RF00641,clustal,0.71188,0.19015,0.097969,0.186208,0.642255,0.92134,0.631195,0.583031,86
RF00642,clustal,0.724699,0.168072,0.107229,0.309848,0.735572,0.887202,0.776727,0.63238,80
RF00647,clustal,0.897059,0.102941,0.0,0.794118,0.0,0.944278,0.925373,0.794118,68
RF00658,clustal,0.86091,0.077126,0.061964,0.688541,0.877891,0.972228,0.830939,0.793639,74
RF00687,clustal,0.917683,0.007622,0.074695,0.972452,0.95925,0.994244,0.977623,0.855996,82
RF00692,clustal,0.709751,0.156463,0.133787,0.47022,0.917801,0.933297,0.755429,0.579365,126
RF00719,clustal,0.923077,0.030769,0.046154,0.894628,0.960391,0.995047,0.934534,0.867341,95
RF00727,clustal,0.738095,0.161741,0.100164,0.337151,0.766585,0.912632,0.77907,0.638509,87
RF00730,clustal,0.692477,0.140917,0.166606,0.413325,0.902151,0.95189,0.828148,0.586606,109
RF00737,clustal,0.876078,0.057255,0.066667,0.79429,0.922614,0.977619,0.865079,0.803361,85
RF00756,clustal,0.951247,0.030612,0.018141,0.868922,0.973281,1.0,0.953917,0.910169,63
RF00758,clustal,0.963636,0.01244,0.023923,0.947756,0.96776,1.0,0.974855,0.931292,95
RF00760,clustal,0.859933,0.045118,0.094949,0.811764,0.916714,0.979481,0.910204,0.773641,99
RF00768,clustal,0.928571,0.063492,0.007937,0.825087,0.0,0.994373,0.927711,0.861111,84
RF00770,clustal,0.76388,0.014047,0.222074,0.941076,0.951187,0.975371,0.923077,0.697436,115
RF00783,clustal,0.925373,0.054726,0.0199,0.798895,0.763523,1.0,0.920875,0.872305,67
RF00791,clustal,0.789333,0.128,0.082667,0.581871,0.958333,0.959047,0.748649,0.66,75
RF00825,clustal,0.792998,0.160578,0.046423,0.445875,0.78862,0.939278,0.692901,0.702301,73
RF00830,clustal,0.722591,0.154485,0.122924,0.470566,0.903848,0.906561,0.722689,0.599114,86
RF00845,clustal,0.877228,0.077228,0.045545,0.722497,0.940365,0.978686,0.872,0.782178,101
RF00849,clustal,0.886111,0.072222,0.041667,0.76446,1.0,0.98701,0.861972,0.795833,72
RF00850,clustal,0.876068,0.115385,0.008547,0.692937,1.0,0.967608,0.865801,0.777778,78
RF00851,clustal,0.853175,0.130952,0.015873,0.66021,1.0,0.955007,0.823293,0.742063,84
RF00852,clustal,0.830247,0.08642,0.083333,0.741517,0.955511,0.915736,0.8375,0.718107,81
RF00857,clustal,0.873418,0.066456,0.060127,0.798306,1.0,0.944508,0.862179,0.780591,79
RF00870,clustal,0.940741,0.0,0.059259,1.0,0.954372,1.0,0.990833,0.893239,81
RF00873,clustal,0.837427,0.066667,0.095906,0.76911,1.0,0.966814,0.877069,0.772222,95
RF00884,clustal,0.871486,0.092369,0.036145,0.745532,1.0,0.988693,0.878049,0.751004,83
RF00888,clustal,0.909864,0.068027,0.022109,0.811836,1.0,0.994373,0.862306,0.861678,84
RF00893,clustal,0.989442,0.010558,0.0,0.970914,0.0,1.0,0.978788,0.978884,221
RF00911,clustal,0.969136,0.024691,0.006173,0.92756,0.0,0.994255,0.95,0.942387,81
RF00912,clustal,0.925872,0.068314,0.005814,0.781326,0.0,0.978728,0.888235,0.879983,86
RF00922,clustal,0.987952,0.012048,0.0,0.975904,0.0,0.98854,0.97561,0.975904,83
RF00934,clustal,0.931818,0.068182,0.0,0.863636,0.0,0.933672,0.915385,0.863636,66
RF00950,clustal,0.725142,0.198153,0.076705,0.274041,0.822408,0.904879,0.73204,0.628504,88
RF00956,clustal,0.888889,0.062963,0.048148,0.826544,1.0,0.981,0.865169,0.796296,90
RF00963,clustal,0.939759,0.042169,0.018072,0.863158,1.0,1.0,0.969512,0.879518,83
RF00965,clustal,0.933333,0.022222,0.044444,0.919786,1.0,1.0,0.949296,0.866667,72
RF00976,clustal,0.983871,0.012097,0.004032,0.970786,0.0,0.992271,0.971311,0.973118,62
RF00983,clustal,0.969512,0.030488,0.0,0.939024,0.0,0.970874,0.950617,0.939024,82
RF00991,clustal,0.940075,0.037453,0.022472,0.846204,0.830719,0.989409,0.911616,0.89638,89
RF01003,clustal,0.985507,0.014493,0.0,0.960074,0.0,1.0,0.970588,0.971014,69
RF01006,clustal,0.975352,0.021127,0.003521,0.94021,0.0,0.993313,0.953571,0.955399,71
RF01020,clustal,0.981481,0.014815,0.003704,0.959187,0.0,1.0,0.966292,0.962963,90
RF01064,clustal,0.891156,0.095238,0.013605,0.73853,1.0,0.986411,0.859107,0.792517,98
RF01067,clustal,0.667739,0.133041,0.19922,0.369919,0.541257,0.905109,0.7353,0.564472,114
RF01084,clustal,0.532164,0.166667,0.30117,0.451175,0.907166,0.859336,0.710758,0.39576,190
RF01087,clustal,0.923246,0.060307,0.016447,0.80175,0.0,0.969166,0.899558,0.874561,152
RF01104,clustal,0.954023,0.045977,0.0,0.873339,0.0,1.0,0.904762,0.908046,29
RF01106,clustal,0.96,0.04,0.0,0.92,0.0,0.958333,0.958333,0.92,25
RF01123,clustal,0.912281,0.081871,0.005848,0.774454,0.0,1.0,0.875,0.824561,57
RF01127,clustal,0.892308,0.087179,0.020513,0.767573,1.0,0.973076,0.880208,0.805128,65
RF01130,clustal,0.826698,0.105386,0.067916,0.708295,1.0,0.945867,0.828571,0.747853,61
RF01137,clustal,0.742857,0.2,0.057143,0.6,1.0,0.688353,0.73913,0.485714,70
RF01139,clustal,0.647541,0.256148,0.096311,0.272735,0.930931,0.744387,0.641667,0.532787,61
RF01140,clustal,0.559524,0.105159,0.335317,0.658291,0.97914,0.672001,0.839357,0.336508,84
RF01141,clustal,0.778571,0.207143,0.014286,0.449386,1.0,0.982133,0.781818,0.653571,56
RF01151,clustal,0.844048,0.07619,0.079762,0.670128,0.730769,0.963282,0.808717,0.779304,60
RF01159,clustal,0.80763,0.116883,0.075487,0.539142,0.64852,0.930404,0.809211,0.734632,77
RF01163,clustal,0.79878,0.14939,0.051829,0.564084,0.832004,0.886277,0.753086,0.668699,82
RF01164,clustal,0.889676,0.073887,0.036437,0.710761,0.621841,0.980903,0.814359,0.829622,76
RF01173,clustal,0.852885,0.134615,0.0125,0.483054,1.0,0.983952,0.810127,0.757532,80
RF01174,clustal,0.778013,0.14482,0.077167,0.499373,0.3834,0.916433,0.708021,0.67907,86
RF01176,clustal,0.701316,0.164474,0.134211,0.428074,0.793569,0.884719,0.720745,0.571429,95
RF01178,clustal,0.649561,0.171521,0.178918,0.309228,0.570166,0.839218,0.684407,0.54785,103
RF01181,clustal,0.827715,0.11161,0.060674,0.596168,0.634743,0.941712,0.776515,0.756554,89
RF01197,clustal,0.883495,0.065534,0.050971,0.797496,1.0,0.959411,0.875,0.804207,103
RF01204,clustal,0.943137,0.033333,0.023529,0.898939,1.0,0.990706,0.89703,0.904902,102
RF01222,clustal,0.95393,0.04065,0.00542,0.890058,0.0,0.996253,0.915301,0.910569,123
RF01227,clustal,0.709492,0.157239,0.133269,0.471161,0.787767,0.909734,0.725869,0.590604,149
RF01232,clustal,0.897872,0.087234,0.014894,0.714455,0.168669,0.957593,0.863043,0.852482,47
RF01241,clustal,0.814212,0.084752,0.101036,0.579698,0.878357,0.950374,0.808036,0.723853,193
RF01244,clustal,0.844444,0.092929,0.062626,0.692148,0.964761,0.969278,0.848731,0.74798,198
RF01257,clustal,0.773469,0.130612,0.095918,0.539183,0.829534,0.934805,0.792008,0.656997,245
RF01262,clustal,0.890162,0.08221,0.027628,0.704822,0.945704,0.986997,0.856466,0.809524,212
RF01277,clustal,0.803823,0.13833,0.057847,0.391887,0.471375,0.959791,0.745918,0.716782,71
RF01280,clustal,0.821429,0.124224,0.054348,0.526282,0.857011,0.958245,0.810047,0.729296,92
RF01287,clustal,0.738562,0.179739,0.081699,0.434315,0.725258,0.876041,0.706271,0.612418,102
RF01292,clustal,0.734848,0.159632,0.105519,0.473879,0.579785,0.941159,0.701143,0.63842,168
RF01306,clustal,0.916667,0.058333,0.025,0.883333,1.0,0.913283,0.864407,0.833333,60
RF01327,clustal,0.937931,0.062069,0.0,0.808568,0.0,1.0,0.878571,0.889655,29
RF01335,clustal,0.858025,0.141975,0.0,0.598086,0.0,0.969799,0.803175,0.795525,36
RF01342,clustal,0.905405,0.094595,0.0,0.810811,0.0,0.895522,0.875,0.810811,37
RF01353,clustal,0.916667,0.083333,0.0,0.770426,0.0,1.0,0.864198,0.833333,28
RF01360,clustal,0.986486,0.013514,0.0,0.972973,0.0,0.986301,0.986111,0.972973,37
RF01361,clustal,0.986486,0.013514,0.0,0.972973,0.0,0.986301,0.972222,0.972973,37
RF01365,clustal,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,37
RF01386,clustal,0.877778,0.092593,0.02963,0.75051,0.25,0.978319,0.805243,0.77037,90
RF01388,clustal,0.990196,0.009804,0.0,0.980392,0.0,0.990495,0.98,0.980392,51
RF01394,clustal,0.627219,0.224429,0.148352,0.087385,0.51716,0.830354,0.622222,0.527249,91
RF01413,clustal,0.703559,0.243924,0.052517,0.160146,0.763381,0.905708,0.631602,0.596326,72
RF01417,clustal,0.92161,0.059322,0.019068,0.761817,1.0,0.994366,0.892007,0.865133,295
RF01418,clustal,0.856932,0.143068,0.0,0.563391,0.0,0.947034,0.754464,0.773451,113
RF01423,clustal,0.72963,0.148148,0.122222,0.485967,0.774187,0.893398,0.71161,0.605185,90
RF01434,clustal,0.888889,0.10119,0.009921,0.721232,1.0,0.997247,0.866267,0.779762,168
RF01475,clustal,0.90812,0.089744,0.002137,0.731308,0.0,0.993968,0.841991,0.846154,78
RF01477,clustal,0.961765,0.034314,0.003922,0.895232,0.0,0.992733,0.942913,0.929412,255
RF01480,clustal,0.955326,0.027491,0.017182,0.904586,0.0,0.990023,0.921875,0.928522,97
RF01492,clustal,0.596137,0.269093,0.134771,-0.029143,0.808309,0.816885,0.620627,0.468756,212
RF01495,clustal,0.80303,0.098485,0.098485,0.629942,0.927071,0.956833,0.845274,0.715152,165
RF01499,clustal,0.747978,0.1469,0.105121,0.498984,0.855527,0.899611,0.746939,0.640611,106
RF01500,clustal,0.665612,0.229958,0.10443,0.249362,0.838465,0.80372,0.692144,0.501688,158
RF01502,clustal,0.361069,0.180503,0.458428,-0.017749,0.811824,0.602406,0.726173,0.204967,636
RF01504,clustal,0.656915,0.16844,0.174645,0.42966,0.721849,0.834516,0.683601,0.50461,188
RF01510,clustal,0.827206,0.121324,0.051471,0.644571,1.0,0.904586,0.776119,0.715686,68
RF01517,clustal,0.918919,0.067568,0.013514,0.813931,1.0,0.964164,0.888636,0.866366,111
RF01523,clustal,0.814085,0.095775,0.090141,0.737753,1.0,0.936602,0.794286,0.712676,71
RF01529,clustal,0.859091,0.095455,0.045455,0.809091,1.0,0.864146,0.798165,0.718182,110
RF01534,clustal,0.886364,0.090909,0.022727,0.818182,1.0,0.875763,0.861538,0.772727,66
RF01540,clustal,0.828205,0.15641,0.015385,0.537297,0.2,0.91515,0.729167,0.735385,65
RF01549,clustal,0.745238,0.152381,0.102381,0.51517,0.933174,0.847677,0.683575,0.620952,70
RF01561,clustal,0.934211,0.052632,0.013158,0.855006,0.0,1.0,0.906667,0.868421,76
RF01564,clustal,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,65
RF01572,clustal,0.930818,0.069182,0.0,0.80941,0.0,1.0,0.904762,0.861635,106
RF01581,clustal,0.843636,0.096667,0.059697,0.647652,0.70348,0.962942,0.804878,0.768038,165
RF01586,clustal,0.925926,0.02963,0.044444,0.918374,1.0,0.974085,0.910112,0.874074,90
RF01587,clustal,0.884615,0.048077,0.067308,0.856356,0.879243,0.95605,0.883117,0.824786,78
RF01596,clustal,0.914634,0.073171,0.012195,0.853659,1.0,0.932931,0.901235,0.829268,82
RF01606,clustal,0.883669,0.082774,0.033557,0.774796,1.0,0.978519,0.84009,0.782998,149
RF01607,clustal,0.864815,0.109259,0.025926,0.675574,1.0,0.948846,0.852612,0.764198,135
RF01611,clustal,0.893333,0.062222,0.044444,0.835295,1.0,0.958371,0.855856,0.817778,75
RF01612,clustal,0.777042,0.15011,0.072848,0.593756,0.970588,0.943241,0.724444,0.598234,151
RF01618,clustal,0.978836,0.010582,0.010582,0.970848,0.0,1.0,0.973118,0.957672,63
RF01620,clustal,0.856383,0.10461,0.039007,0.703715,0.785043,0.915599,0.841071,0.765957,141
RF01625,clustal,0.94382,0.042135,0.014045,0.874853,1.0,0.978407,0.914773,0.898876,89
RF01626,clustal,0.934932,0.058219,0.006849,0.845185,0.0,0.973064,0.885417,0.888128,73
RF01628,clustal,0.900709,0.078014,0.021277,0.789854,1.0,0.978872,0.847619,0.817967,141
RF01632,clustal,0.880407,0.111959,0.007634,0.701169,0.0,0.980062,0.8,0.776081,131
RF01633,clustal,0.916667,0.079457,0.003876,0.781001,0.0,0.954312,0.880859,0.859173,129
RF01638,clustal,0.928,0.0608,0.0112,0.821473,1.0,0.979685,0.908065,0.8864,125
RF01641,clustal,0.945946,0.04955,0.004505,0.866897,0.0,0.993477,0.90411,0.896396,74
RF01644,clustal,0.815068,0.127854,0.057078,0.658901,1.0,0.923168,0.832184,0.689498,146
RF01655,clustal,0.787234,0.106383,0.106383,0.692258,0.960244,0.962354,0.827143,0.660284,141
RF01659,clustal,0.883065,0.108871,0.008065,0.782258,1.0,0.898206,0.853659,0.766129,124
RF01664,clustal,0.916016,0.080078,0.003906,0.801815,0.0,0.929253,0.852362,0.873698,128
RF01666,clustal,0.920139,0.069444,0.010417,0.783292,0.0,0.986289,0.873239,0.851852,72
RF01668,clustal,0.803082,0.184932,0.011986,0.401053,0.0,0.888665,0.671875,0.701566,73
RF01690,clustal,0.663158,0.228211,0.108632,0.129078,0.388122,0.890723,0.578378,0.561875,75
RF01703,clustal,0.850622,0.126556,0.022822,0.673629,0.894338,0.90341,0.791667,0.760719,241
RF01714,clustal,0.899543,0.091324,0.009132,0.748412,0.0,0.993487,0.837963,0.803653,73
RF01717,clustal,0.519422,0.187654,0.292923,0.059592,0.42353,0.836407,0.63515,0.415891,135
RF01718,clustal,0.570359,0.261228,0.168413,0.106477,0.760208,0.791576,0.598268,0.431836,167
RF01727,clustal,0.690883,0.24359,0.065527,0.134446,0.620122,0.831607,0.701525,0.611461,52
RF01728,clustal,0.491096,0.199979,0.308925,0.155674,0.835563,0.759262,0.666737,0.365643,222
RF01729,clustal,0.744531,0.206069,0.0494,0.316168,0.738491,0.944713,0.690171,0.63585,109
RF01735,clustal,0.776227,0.156072,0.0677,0.386635,0.796922,0.931101,0.779687,0.693932,129
RF01738,clustal,0.683391,0.229239,0.08737,0.253651,0.923344,0.863943,0.627744,0.575692,68
RF01749,clustal,0.386016,0.180712,0.433272,0.00398,0.736418,0.810158,0.712584,0.267881,161
RF01751,clustal,0.743918,0.115378,0.140704,0.49113,0.426211,0.933718,0.778125,0.668357,81
RF01761,clustal,0.586614,0.183654,0.229732,0.163536,0.628472,0.836973,0.678131,0.493795,127
RF01771,clustal,0.794197,0.162618,0.043185,0.436795,0.828585,0.951566,0.779442,0.700292,114
RF01780,clustal,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,109
RF01796,clustal,0.778365,0.135577,0.086058,0.517387,0.695584,0.929711,0.771318,0.694551,130
RF01800,clustal,0.998013,0.0,0.001987,1.0,1.0,0.998321,0.998011,0.996026,755
RF01803,clustal,0.887464,0.112179,0.000356,0.628069,0.0,0.951849,0.777576,0.844687,54
RF01808,clustal,0.780488,0.162927,0.056585,0.476582,0.544902,0.921028,0.729412,0.686287,205
RF01809,clustal,0.827564,0.160256,0.012179,0.507081,-0.546119,0.946938,0.748701,0.768421,78
RF01818,clustal,0.997732,0.000756,0.001512,0.997918,0.0,0.998973,0.995455,0.996221,441
RF01821,clustal,0.8,0.123529,0.076471,0.610536,1.0,0.94972,0.761481,0.686029,136
RF01827,clustal,0.937607,0.050427,0.011966,0.810518,0.763523,0.994728,0.918755,0.898006,90
RF01829,clustal,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,53
RF01842,clustal,0.965909,0.026515,0.007576,0.926954,0.0,0.994614,0.938697,0.935606,88
RF01852,clustal,0.581731,0.291274,0.126996,-0.092811,0.585836,0.783763,0.598644,0.481034,104
RF01860,clustal,0.809764,0.119529,0.070707,0.623339,0.789737,0.925751,0.777211,0.713805,99
RF01866,clustal,0.8176,0.0608,0.1216,0.793891,0.85692,0.943673,0.843548,0.704,125
RF01871,clustal,0.736551,0.07089,0.192559,0.626129,0.746025,0.930101,0.78854,0.644419,117
RF01873,clustal,0.82966,0.054637,0.115702,0.747526,0.85847,0.968128,0.860648,0.773511,121
RF01879,clustal,0.866215,0.064181,0.069605,0.678388,0.71177,0.985137,0.858182,0.805574,177
RF01881,clustal,0.91622,0.074961,0.008819,0.700091,1.0,0.996361,0.858413,0.866667,127
