family,tool,Filename,Match,Mismatch,Gap,IC,GapAC,LFPR,FlipScore,MeanPairwiseID,AlignmentLength,sp
RF03674,mafft,RF03674_mafft.fasta,0.859375,0.119792,0.020833,0.760417,1.0,0.86245,0.826316,0.71875,96,0.9021739130434784
RF03675,mafft,RF03675_mafft.fasta,0.994444,0.005556,0.0,0.988889,0.0,0.994728,0.988764,0.988889,90,1.0
RF03676,mafft,RF03676_mafft.fasta,0.974359,0.017094,0.008547,0.952908,1.0,1.0,0.965368,0.948718,78,1.0
RF03677,mafft,RF03677_mafft.fasta,0.965517,0.034483,0.0,0.931034,0.0,0.966997,0.930233,0.931034,87,1.0
RF03678,mafft,RF03678_mafft.fasta,0.984694,0.015306,0.0,0.969388,0.0,0.985803,0.969072,0.969388,98,1.0
RF03679,mafft,RF03679_mafft.fasta,0.864486,0.126168,0.009346,0.747664,0.0,0.871317,0.806604,0.728972,107,0.9142857142857144
RF03680,mafft,RF03680_mafft.fasta,0.945946,0.040541,0.013514,0.918919,1.0,0.964098,0.965753,0.891892,74,1.0
RF03681,mafft,RF03681_mafft.fasta,0.991453,0.008547,0.0,0.976454,0.0,1.0,0.982684,0.982906,78,1.0
RF03682,mafft,RF03682_mafft.fasta,0.989011,0.010989,0.0,0.978022,0.0,0.989364,0.977778,0.978022,91,1.0
RF03683,mafft,RF03683_mafft.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,64,1.0
RF03684,mafft,RF03684_mafft.fasta,0.726667,0.206667,0.066667,0.4055,0.953039,0.841909,0.716216,0.573333,75,0.907035175879397
RF03685,mafft,RF03685_mafft.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,87,1.0
RF03686,mafft,RF03686_mafft.fasta,0.926471,0.073529,0.0,0.852941,0.0,0.922585,0.850746,0.852941,68,1.0
RF03687,mafft,RF03687_mafft.fasta,0.815341,0.142045,0.042614,0.601102,0.859117,0.880537,0.718391,0.698864,88,0.939516129032258
RF03688,mafft,RF03688_mafft.fasta,0.92,0.073333,0.006667,0.853333,0.0,0.92228,0.878378,0.84,75,1.0
RF03689,mafft,RF03689_mafft.fasta,0.988889,0.011111,0.0,0.977778,0.0,0.990093,0.977528,0.977778,90,1.0
RF03690,mafft,RF03690_mafft.fasta,0.958763,0.036082,0.005155,0.927835,0.0,0.960939,0.9375,0.917526,97,1.0
RF03691,mafft,RF03691_mafft.fasta,0.761905,0.208333,0.029762,0.365252,1.0,0.874963,0.753012,0.639683,84,0.9285714285714286
RF03692,mafft,RF03692_mafft.fasta,0.65,0.140278,0.209722,0.515003,0.900721,0.905734,0.772028,0.470139,144,0.5836653386454184
RF03693,mafft,RF03693_mafft.fasta,0.685897,0.070513,0.24359,0.775499,0.963902,0.96446,0.876129,0.538462,156,0.8756169792694966
RF03694,mafft,RF03694_mafft.fasta,0.843373,0.090361,0.066265,0.819277,1.0,0.864493,0.859756,0.686747,83,0.5
RF03695,mafft,RF03695_mafft.fasta,0.924883,0.073552,0.001565,0.767416,0.0,1.0,0.890476,0.881455,71,0.978021978021978
RF03696,mafft,RF03696_mafft.fasta,0.987342,0.012658,0.0,0.974684,0.0,0.987857,0.974359,0.974684,79,1.0
RF03697,mafft,RF03697_mafft.fasta,0.973881,0.026119,0.0,0.91524,0.0,1.0,0.962121,0.947761,67,1.0
RF03698,mafft,RF03698_mafft.fasta,0.963415,0.036585,0.0,0.926829,0.0,0.966445,0.938272,0.926829,82,1.0
RF03699,mafft,RF03699_mafft.fasta,0.833333,0.132184,0.034483,0.735632,1.0,0.845906,0.80814,0.666667,87,0.8888888888888888
RF03700,mafft,RF03700_mafft.fasta,0.957831,0.036145,0.006024,0.927711,0.0,0.959591,0.914634,0.915663,83,1.0
RF03701,mafft,RF03701_mafft.fasta,0.801887,0.198113,0.0,0.603774,0.0,0.818703,0.826923,0.603774,53,0.6923076923076923
RF03702,mafft,RF03702_mafft.fasta,0.851852,0.037037,0.111111,0.925926,1.0,0.934428,0.925234,0.703704,108,0.988095238095238
RF03703,mafft,RF03703_mafft.fasta,0.909639,0.090361,0.0,0.819277,0.0,0.937029,0.914634,0.819277,83,0.8536585365853658
RF03704,mafft,RF03704_mafft.fasta,0.857724,0.117886,0.02439,0.677389,1.0,0.973423,0.82716,0.739837,82,1.0
RF03705,mafft,RF03705_mafft.fasta,0.993506,0.006494,0.0,0.987013,0.0,0.993808,0.986842,0.987013,77,1.0
RF03706,mafft,RF03706_mafft.fasta,0.890351,0.105263,0.004386,0.748595,0.0,0.906443,0.866071,0.839181,57,1.0
RF03707,mafft,RF03707_mafft.fasta,0.9,0.075,0.025,0.85,1.0,0.924368,0.905063,0.8,80,1.0
RF03709,mafft,RF03709_mafft.fasta,0.905,0.075,0.02,0.85,1.0,0.910538,0.848485,0.81,100,1.0
RF03710,mafft,RF03710_mafft.fasta,0.951087,0.048913,0.0,0.902174,0.0,0.955596,0.923077,0.902174,92,1.0
RF03711,mafft,RF03711_mafft.fasta,0.844156,0.136364,0.019481,0.727273,1.0,0.866224,0.848684,0.688312,77,0.8918918918918919
RF03712,mafft,RF03712_mafft.fasta,0.841121,0.149533,0.009346,0.700935,0.0,0.825218,0.801887,0.682243,107,0.9809523809523808
RF03713,mafft,RF03713_mafft.fasta,0.838889,0.155556,0.005556,0.688889,0.0,0.82183,0.747191,0.677778,90,1.0
RF03714,mafft,RF03714_mafft.fasta,0.858911,0.118812,0.022277,0.642738,1.0,0.955873,0.8,0.750825,101,0.9897959183673468
RF03715,mafft,RF03715_mafft.fasta,0.95,0.044444,0.005556,0.911111,0.0,0.955162,0.921348,0.9,90,0.9662921348314608
RF03716,mafft,RF03716_mafft.fasta,0.862963,0.048148,0.088889,0.868337,1.0,0.969037,0.868914,0.748148,90,0.9298245614035088
RF03717,mafft,RF03717_mafft.fasta,0.911765,0.088235,0.0,0.823529,0.0,0.938376,0.916667,0.823529,85,1.0
RF03718,mafft,RF03718_mafft.fasta,0.958333,0.022436,0.019231,0.924449,1.0,0.988665,0.967532,0.92094,78,0.9666666666666668
RF03719,mafft,RF03719_mafft.fasta,0.878947,0.121053,0.0,0.757895,0.0,0.905815,0.882979,0.757895,95,1.0
RF03720,mafft,RF03720_mafft.fasta,0.944079,0.052632,0.003289,0.894737,0.0,0.947026,0.900662,0.888158,152,0.9933774834437086
RF03721,mafft,RF03721_mafft.fasta,0.884615,0.102564,0.012821,0.794872,1.0,0.905364,0.850649,0.769231,78,1.0
RF03722,mafft,RF03722_mafft.fasta,0.840659,0.142857,0.016484,0.714286,1.0,0.829054,0.833333,0.681319,91,0.9318181818181818
RF03723,mafft,RF03723_mafft.fasta,0.934579,0.051402,0.014019,0.897196,1.0,0.941807,0.90566,0.869159,107,1.0
RF03724,mafft,RF03724_mafft.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,61,1.0
RF03725,mafft,RF03725_mafft.fasta,0.991667,0.008333,0.0,0.983333,0.0,0.992025,0.983051,0.983333,60,1.0
RF03726,mafft,RF03726_mafft.fasta,0.790541,0.202703,0.006757,0.594595,0.0,0.816105,0.815068,0.581081,74,1.0
RF03727,mafft,RF03727_mafft.fasta,0.913043,0.086957,0.0,0.826087,0.0,0.924313,0.901099,0.826087,92,1.0
RF03728,mafft,RF03728_mafft.fasta,0.882353,0.111765,0.005882,0.776471,0.0,0.871849,0.85119,0.764706,85,0.988095238095238
RF03729,mafft,RF03729_mafft.fasta,0.930556,0.069444,0.0,0.861111,0.0,0.959084,0.957746,0.861111,72,1.0
RF03730,mafft,RF03730_mafft.fasta,0.992188,0.007812,0.0,0.984375,0.0,0.992502,0.984127,0.984375,64,1.0
RF03731,mafft,RF03731_mafft.fasta,0.788889,0.136508,0.074603,0.535616,0.263842,0.915228,0.677419,0.702646,63,0.9703908409001184
RF03732,mafft,RF03732_mafft.fasta,0.965278,0.034722,0.0,0.930556,0.0,0.965286,0.93662,0.930556,72,1.0
RF03733,mafft,RF03733_mafft.fasta,0.884615,0.102564,0.012821,0.794872,0.0,0.872592,0.831169,0.769231,78,0.986842105263158
RF03734,mafft,RF03734_mafft.fasta,0.961538,0.038462,0.0,0.923077,0.0,0.976603,0.961039,0.923077,78,1.0
RF03735,mafft,RF03735_mafft.fasta,0.771186,0.211864,0.016949,0.576271,0.0,0.74714,0.767241,0.542373,59,0.8596491228070176
RF03736,mafft,RF03736_mafft.fasta,0.953333,0.046667,0.0,0.906667,0.0,0.969843,0.986486,0.906667,75,1.0
RF03737,mafft,RF03737_mafft.fasta,0.933333,0.05,0.016667,0.9,1.0,0.93384,0.90678,0.866667,60,0.9655172413793104
RF03738,mafft,RF03738_mafft.fasta,0.973333,0.02,0.006667,0.96,0.0,0.975427,0.945946,0.946667,75,0.9324324324324323
RF03739,mafft,RF03739_mafft.fasta,0.911647,0.068273,0.02008,0.810931,1.0,0.994383,0.910569,0.827309,83,1.0
RF03740,mafft,RF03740_mafft.fasta,0.973214,0.026786,0.0,0.946429,0.0,0.973908,0.945455,0.946429,56,1.0
RF03741,mafft,RF03741_mafft.fasta,0.940051,0.024235,0.035714,0.921092,0.971553,0.991396,0.945876,0.897595,98,1.0
RF03742,mafft,RF03742_mafft.fasta,0.940789,0.052632,0.006579,0.894737,0.0,0.940618,0.893333,0.881579,76,0.9866666666666668
RF03743,mafft,RF03743_mafft.fasta,0.901099,0.06044,0.038462,0.879121,1.0,0.924868,0.872222,0.85348,91,1.0
RF03744,mafft,RF03744_mafft.fasta,0.864407,0.079096,0.056497,0.782099,1.0,0.987758,0.868946,0.757062,118,0.9629629629629628
RF03745,mafft,RF03745_mafft.fasta,0.987013,0.012987,0.0,0.974026,0.0,0.987446,0.980263,0.974026,77,1.0
RF03746,mafft,RF03746_mafft.fasta,0.93038,0.031646,0.037975,0.936709,1.0,0.940217,0.942308,0.860759,79,1.0
RF03747,mafft,RF03747_mafft.fasta,0.901515,0.098485,0.0,0.728685,0.0,1.0,0.923372,0.80303,88,1.0
RF03748,mafft,RF03748_mafft.fasta,0.988372,0.011628,0.0,0.967966,0.0,1.0,0.976471,0.976744,86,1.0
RF03749,mafft,RF03749_mafft.fasta,0.917603,0.048689,0.033708,0.864031,0.833333,0.975247,0.905303,0.853933,89,0.9285714285714286
RF03750,mafft,RF03750_mafft.fasta,0.984211,0.015789,0.0,0.968421,0.0,0.985706,0.968085,0.968421,95,1.0
RF03751,mafft,RF03751_mafft.fasta,0.916667,0.083333,0.0,0.833333,0.0,0.95907,0.915254,0.833333,60,1.0
RF03752,mafft,RF03752_mafft.fasta,0.973404,0.026596,0.0,0.946809,0.0,0.975283,0.946237,0.946809,94,1.0
RF03753,mafft,RF03753_mafft.fasta,0.925,0.075,0.0,0.85,0.0,0.939819,0.898305,0.85,60,1.0
RF03754,mafft,RF03754_mafft.fasta,0.926471,0.073529,0.0,0.852941,0.0,0.96109,0.970149,0.852941,68,1.0
RF03755,mafft,RF03755_mafft.fasta,0.972222,0.027778,0.0,0.944444,0.0,0.971384,0.943396,0.944444,54,1.0
RF03756,mafft,RF03756_mafft.fasta,0.960227,0.039773,0.0,0.920455,0.0,0.960369,0.91954,0.920455,88,1.0
RF03757,mafft,RF03757_mafft.fasta,0.9125,0.0875,0.0,0.825,0.0,0.953611,0.936709,0.825,80,0.8354430379746836
RF03758,mafft,RF03758_mafft.fasta,0.839744,0.153846,0.00641,0.692308,0.0,0.84197,0.772727,0.679487,78,0.987012987012987
RF03759,mafft,RF03759_mafft.fasta,0.955823,0.044177,0.0,0.88133,0.0,0.994383,0.918699,0.915663,83,1.0
RF03760,mafft,RF03760_mafft.fasta,0.948529,0.051471,0.0,0.832972,0.0,1.0,0.906716,0.897059,68,1.0
RF03761,mafft,RF03761_mafft.fasta,0.928571,0.071429,0.0,0.857143,0.0,0.926711,0.921687,0.857143,84,1.0
RF03762,mafft,RF03762_mafft.fasta,0.929688,0.058594,0.011719,0.882812,1.0,0.932289,0.866142,0.859375,128,0.976
RF03763,mafft,RF03763_mafft.fasta,0.852273,0.142045,0.005682,0.715909,0.0,0.849621,0.798851,0.704545,88,0.9195402298850576
RF03764,mafft,RF03764_mafft.fasta,0.982558,0.017442,0.0,0.965116,0.0,0.982974,0.964706,0.965116,86,1.0
RF03765,mafft,RF03765_mafft.fasta,0.948529,0.051471,0.0,0.897059,0.0,0.948335,0.910448,0.897059,68,1.0
RF03766,mafft,RF03766_mafft.fasta,0.875,0.125,0.0,0.75,0.0,0.891216,0.9,0.75,56,1.0
RF03767,mafft,RF03767_mafft.fasta,0.810127,0.170886,0.018987,0.590406,1.0,0.920736,0.849359,0.706751,79,0.8818380743982495
RF03768,mafft,RF03768_mafft.fasta,0.941176,0.058824,0.0,0.826613,0.0,1.0,0.890476,0.898824,85,1.0
RF03769,mafft,RF03769_mafft.fasta,0.97,0.03,0.0,0.94,0.0,0.976649,0.969697,0.94,100,1.0
RF03770,mafft,RF03770_mafft.fasta,0.904762,0.077381,0.017857,0.845238,1.0,0.921792,0.855422,0.809524,84,0.9753086419753086
RF03771,mafft,RF03771_mafft.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,96,1.0
RF03772,mafft,RF03772_mafft.fasta,0.917808,0.082192,0.0,0.835616,0.0,0.918649,0.875,0.835616,73,1.0
RF03773,mafft,RF03773_mafft.fasta,0.965116,0.034884,0.0,0.930233,0.0,0.968955,0.952941,0.930233,86,1.0
RF03774,mafft,RF03774_mafft.fasta,0.993333,0.006667,0.0,0.986667,0.0,0.993651,0.986486,0.986667,75,1.0
RF03775,mafft,RF03775_mafft.fasta,0.945122,0.04878,0.006098,0.902439,0.0,0.954273,0.901235,0.890244,82,1.0
RF03776,mafft,RF03776_mafft.fasta,0.970588,0.029412,0.0,0.941176,0.0,0.974879,0.955224,0.941176,68,1.0
RF03777,mafft,RF03777_mafft.fasta,0.658904,0.169863,0.171233,0.464131,0.949368,0.911723,0.747586,0.491096,146,0.732902033271719
RF03778,mafft,RF03778_mafft.fasta,0.84375,0.106908,0.049342,0.68728,0.869031,0.927664,0.8,0.765977,76,0.9381443298969072
RF03779,mafft,RF03779_mafft.fasta,0.9,0.045238,0.054762,0.858096,1.0,0.977271,0.918072,0.821429,84,1.0
RF03780,mafft,RF03780_mafft.fasta,0.905797,0.07971,0.014493,0.84058,1.0,0.91066,0.860294,0.811594,69,1.0
RF03781,mafft,RF03781_mafft.fasta,0.883929,0.071429,0.044643,0.761836,1.0,0.978377,0.921687,0.777778,84,1.0
RF03782,mafft,RF03782_mafft.fasta,0.988095,0.011905,0.0,0.97619,0.0,0.988582,0.975904,0.97619,84,1.0
RF03783,mafft,RF03783_mafft.fasta,0.97191,0.02809,0.0,0.94382,0.0,0.973471,0.943182,0.94382,89,1.0
RF03784,mafft,RF03784_mafft.fasta,0.907216,0.076289,0.016495,0.763159,0.922474,0.995142,0.88125,0.836082,97,1.0
RF03785,mafft,RF03785_mafft.fasta,0.872222,0.116667,0.011111,0.766667,0.0,0.87883,0.848315,0.744444,90,0.896551724137931
RF03786,mafft,RF03786_mafft.fasta,0.992647,0.007353,0.0,0.985294,0.0,0.992925,0.992537,0.985294,68,1.0
RF03787,mafft,RF03787_mafft.fasta,0.960526,0.039474,0.0,0.921053,0.0,0.965151,0.933333,0.921053,76,1.0
RF03788,mafft,RF03788_mafft.fasta,0.95625,0.04375,0.0,0.9125,0.0,0.955166,0.924051,0.9125,80,1.0
RF03789,mafft,RF03789_mafft.fasta,0.9,0.09375,0.00625,0.8125,0.0,0.895065,0.810127,0.8,80,1.0
RF03790,mafft,RF03790_mafft.fasta,0.909091,0.090909,0.0,0.818182,0.0,0.916134,0.916667,0.818182,55,1.0
RF03791,mafft,RF03791_mafft.fasta,0.988506,0.011494,0.0,0.977011,0.0,0.989782,0.976744,0.977011,87,1.0
RF03792,mafft,RF03792_mafft.fasta,0.889356,0.086835,0.02381,0.741863,1.0,0.977574,0.846045,0.820728,119,0.9549180327868853
RF03793,mafft,RF03793_mafft.fasta,0.930493,0.002242,0.067265,0.995516,1.0,0.990405,0.990991,0.860987,223,0.9637305699481864
RF03794,mafft,RF03794_mafft.fasta,0.847222,0.077778,0.075,0.766948,0.968254,0.937124,0.828652,0.733333,90,0.8964059196617337
RF03795,mafft,RF03795_mafft.fasta,0.859649,0.096491,0.04386,0.734235,0.875,0.972828,0.814159,0.745614,114,0.9810725552050472
RF03796,mafft,RF03796_mafft.fasta,0.932432,0.067568,0.0,0.864865,0.0,0.941933,0.931507,0.864865,74,1.0
RF03797,mafft,RF03797_mafft.fasta,0.907143,0.092857,0.0,0.814286,0.0,0.907696,0.84058,0.814286,70,1.0
RF03798,mafft,RF03798_mafft.fasta,0.905738,0.090164,0.004098,0.819672,0.0,0.921448,0.863636,0.811475,122,1.0
RF03799,mafft,RF03799_mafft.fasta,0.917722,0.082278,0.0,0.835443,0.0,0.962413,0.935897,0.835443,79,1.0
RF03800,mafft,RF03800_mafft.fasta,0.907407,0.092593,0.0,0.814815,0.0,0.925161,0.875,0.814815,81,1.0
RF03801,mafft,RF03801_mafft.fasta,0.97541,0.02459,0.0,0.95082,0.0,0.977158,0.95,0.95082,61,1.0
RF03802,mafft,RF03802_mafft.fasta,0.945545,0.054455,0.0,0.891089,0.0,0.978408,0.97,0.891089,101,1.0
RF03803,mafft,RF03803_mafft.fasta,0.761029,0.0625,0.176471,0.840181,0.894338,0.912784,0.876866,0.659314,68,1.0
RF03804,mafft,RF03804_mafft.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,80,1.0
RF03805,mafft,RF03805_mafft.fasta,0.951389,0.034722,0.013889,0.930556,1.0,0.959549,0.929577,0.902778,72,0.9428571428571428
RF03806,mafft,RF03806_mafft.fasta,0.966667,0.016667,0.016667,0.966667,1.0,0.967926,0.955056,0.933333,90,0.9770114942528736
RF03807,mafft,RF03807_mafft.fasta,0.983516,0.016484,0.0,0.967033,0.0,0.984637,0.983333,0.967033,91,1.0
RF03808,mafft,RF03808_mafft.fasta,0.993506,0.006494,0.0,0.987013,0.0,0.993808,0.986842,0.987013,77,1.0
RF03809,mafft,RF03809_mafft.fasta,0.988095,0.011905,0.0,0.97619,0.0,0.989614,0.975904,0.97619,84,1.0
RF03810,mafft,RF03810_mafft.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,76,1.0
RF03811,mafft,RF03811_mafft.fasta,0.993827,0.006173,0.0,0.987654,0.0,0.994255,0.9875,0.987654,81,1.0
RF03812,mafft,RF03812_mafft.fasta,0.849462,0.134409,0.016129,0.731183,1.0,0.849601,0.798913,0.698925,93,0.9888888888888888
RF03813,mafft,RF03813_mafft.fasta,0.992958,0.007042,0.0,0.985915,0.0,0.993313,0.985714,0.985915,71,1.0
RF03814,mafft,RF03814_mafft.fasta,0.774684,0.2,0.025316,0.385441,0.0,0.93584,0.638462,0.631646,79,0.979002624671916
RF03815,mafft,RF03815_mafft.fasta,0.967532,0.032468,0.0,0.935065,0.0,0.971173,0.934211,0.935065,77,1.0
RF03816,mafft,RF03816_mafft.fasta,0.920561,0.060748,0.018692,0.878505,1.0,0.929211,0.877358,0.841121,107,1.0
RF03817,mafft,RF03817_mafft.fasta,0.978022,0.021978,0.0,0.956044,0.0,0.978779,0.955556,0.956044,91,1.0
RF03818,mafft,RF03818_mafft.fasta,0.955556,0.033333,0.011111,0.933333,1.0,0.96536,0.932584,0.911111,90,0.9772727272727272
RF03819,mafft,RF03819_mafft.fasta,0.826389,0.159722,0.013889,0.680556,0.0,0.827314,0.84507,0.652778,72,0.7
RF03820,mafft,RF03820_mafft.fasta,0.825301,0.150602,0.024096,0.698795,1.0,0.839277,0.804878,0.650602,83,0.8227848101265823
RF03821,mafft,RF03821_mafft.fasta,0.977941,0.014706,0.007353,0.970588,0.0,0.980287,0.970149,0.955882,68,0.9850746268656716
RF03822,mafft,RF03822_mafft.fasta,0.863636,0.097403,0.038961,0.805195,1.0,0.877674,0.809211,0.727273,77,0.971830985915493
RF03823,mafft,RF03823_mafft.fasta,0.971429,0.007143,0.021429,0.985714,1.0,0.974841,0.978261,0.942857,70,1.0
RF03824,mafft,RF03824_mafft.fasta,0.968254,0.031746,0.0,0.936508,0.0,0.970386,0.951613,0.936508,63,1.0
RF03825,mafft,RF03825_mafft.fasta,0.978261,0.021739,0.0,0.956522,0.0,0.980231,0.970588,0.956522,69,1.0
RF03826,mafft,RF03826_mafft.fasta,0.934932,0.044521,0.020548,0.910959,1.0,0.945758,0.92069,0.869863,146,0.9857142857142858
RF03827,mafft,RF03827_mafft.fasta,0.876344,0.11828,0.005376,0.672835,0.0,0.992271,0.808743,0.758065,62,1.0
RF03828,mafft,RF03828_mafft.fasta,0.844444,0.069444,0.086111,0.861111,1.0,0.926054,0.913408,0.688889,180,0.75
RF03829,mafft,RF03829_mafft.fasta,0.940678,0.012712,0.04661,0.974576,1.0,0.968445,0.965812,0.881356,118,0.9065420560747663
RF03830,mafft,RF03830_mafft.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,56,1.0
RF03831,mafft,RF03831_mafft.fasta,0.980843,0.019157,0.0,0.947224,0.0,1.0,0.96124,0.961686,87,1.0
RF03832,mafft,RF03832_mafft.fasta,0.842105,0.157895,0.0,0.684211,0.0,0.845639,0.773333,0.684211,76,1.0
RF03833,mafft,RF03833_mafft.fasta,0.858667,0.141333,0.0,0.591894,0.0,0.986887,0.740541,0.766667,75,1.0
RF03834,mafft,RF03834_mafft.fasta,0.9425,0.0275,0.03,0.903296,1.0,1.0,0.941772,0.89125,80,1.0
RF03835,mafft,RF03835_mafft.fasta,0.993827,0.006173,0.0,0.987654,0.0,0.994255,0.9875,0.987654,81,1.0
RF03836,mafft,RF03836_mafft.fasta,0.994318,0.005682,0.0,0.988636,0.0,0.994614,0.988506,0.988636,88,1.0
RF03837,mafft,RF03837_mafft.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,82,1.0
RF03838,mafft,RF03838_mafft.fasta,0.979167,0.020833,0.0,0.932393,0.0,1.0,0.957447,0.958333,48,1.0
RF03839,mafft,RF03839_mafft.fasta,0.863636,0.090909,0.045455,0.818182,1.0,0.892164,0.843511,0.727273,132,0.7416666666666667
RF03840,mafft,RF03840_mafft.fasta,0.970149,0.023881,0.00597,0.920858,0.0,1.0,0.948485,0.943284,67,1.0
RF03841,mafft,RF03841_mafft.fasta,0.994048,0.0,0.005952,1.0,0.0,0.994373,0.987952,0.988095,84,0.9879518072289156
RF03842,mafft,RF03842_mafft.fasta,0.991071,0.008929,0.0,0.974731,0.0,0.997247,0.982036,0.984127,168,1.0
RF03843,mafft,RF03843_mafft.fasta,0.941176,0.058824,0.0,0.798795,0.0,1.0,0.938095,0.887059,85,1.0
RF03844,mafft,RF03844_mafft.fasta,0.876623,0.11039,0.012987,0.779221,0.0,0.87908,0.802632,0.753247,77,1.0
RF03845,mafft,RF03845_mafft.fasta,0.94382,0.050562,0.005618,0.898876,0.0,0.948171,0.886364,0.88764,89,0.9886363636363636
RF03846,mafft,RF03846_mafft.fasta,0.962766,0.021277,0.015957,0.957447,1.0,0.970864,0.951613,0.925532,94,1.0
RF03847,mafft,RF03847_mafft.fasta,0.956897,0.043103,0.0,0.913793,0.0,0.957374,0.929825,0.913793,58,1.0
RF03848,mafft,RF03848_mafft.fasta,0.928571,0.071429,0.0,0.857143,0.0,0.93433,0.895161,0.857143,63,1.0
RF03849,mafft,RF03849_mafft.fasta,0.824713,0.135057,0.04023,0.620802,1.0,0.889935,0.822674,0.724138,87,1.0
RF03850,mafft,RF03850_mafft.fasta,0.952941,0.041176,0.005882,0.917647,0.0,0.958061,0.916667,0.905882,85,0.988095238095238
RF03851,mafft,RF03851_mafft.fasta,0.814607,0.176966,0.008427,0.52976,1.0,0.873548,0.806818,0.698502,89,0.9828571428571428
RF03852,mafft,RF03852_mafft.fasta,0.986667,0.013333,0.0,0.973333,0.0,0.987268,0.972973,0.973333,75,1.0
RF03853,mafft,RF03853_mafft.fasta,0.761905,0.208333,0.029762,0.562558,1.0,0.726937,0.716867,0.662698,84,0.8063157894736842
RF03854,mafft,RF03854_mafft.fasta,0.992857,0.007143,0.0,0.985714,0.0,0.993119,0.985507,0.985714,70,1.0
RF03855,mafft,RF03855_mafft.fasta,0.946667,0.017778,0.035556,0.951024,1.0,1.0,0.954955,0.893333,75,1.0
RF03856,mafft,RF03856_mafft.fasta,0.993902,0.006098,0.0,0.987805,0.0,0.994244,0.987654,0.987805,82,1.0
RF03857,mafft,RF03857_mafft.fasta,0.96748,0.00813,0.02439,0.977603,1.0,1.0,0.975309,0.934959,82,1.0
RF03858,mafft,RF03858_mafft.fasta,0.878788,0.113636,0.007576,0.772727,0.0,0.908885,0.9,0.757576,66,0.9384615384615383
RF03859,mafft,RF03859_mafft.fasta,0.992908,0.007092,0.0,0.980462,0.0,1.0,0.985663,0.985816,94,1.0
RF03860,mafft,RF03860_mafft.fasta,0.683594,0.180556,0.135851,0.396149,0.904067,0.901139,0.73797,0.560815,128,0.7803942320412753
RF03861,mafft,RF03861_mafft.fasta,0.966292,0.011236,0.022472,0.969046,1.0,1.0,0.969697,0.932584,89,1.0
RF03862,mafft,RF03862_mafft.fasta,0.915789,0.084211,0.0,0.831579,0.0,0.9354,0.925532,0.831579,95,1.0
RF03863,mafft,RF03863_mafft.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,72,1.0
RF03864,mafft,RF03864_mafft.fasta,0.840909,0.153409,0.005682,0.693182,0.0,0.832629,0.816092,0.681818,88,0.9310344827586208
RF03865,mafft,RF03865_mafft.fasta,0.941176,0.0,0.058824,1.0,1.0,0.967316,0.985075,0.882353,68,0.9833333333333332
RF03866,mafft,RF03866_mafft.fasta,0.804688,0.144531,0.050781,0.710938,1.0,0.877806,0.885827,0.609375,128,0.6695652173913044
RF03867,mafft,RF03867_mafft.fasta,0.872549,0.107843,0.019608,0.784314,0.0,0.855268,0.78,0.745098,51,0.9591836734693876
RF03868,mafft,RF03868_mafft.fasta,0.798701,0.175325,0.025974,0.649351,1.0,0.772108,0.75,0.597403,77,0.8082191780821918
RF03869,mafft,RF03869_mafft.fasta,0.992063,0.007937,0.0,0.984127,0.0,0.992516,0.983871,0.984127,63,1.0
RF03870,mafft,RF03870_mafft.fasta,0.962963,0.037037,0.0,0.925926,0.0,0.96249,0.925,0.925926,81,1.0
RF03871,mafft,RF03871_mafft.fasta,0.860656,0.122951,0.016393,0.754098,0.0,0.923962,0.908333,0.721311,61,0.8135593220338984
RF03872,mafft,RF03872_mafft.fasta,0.964286,0.035714,0.0,0.928571,0.0,0.968382,0.939759,0.928571,84,1.0
RF03873,mafft,RF03873_mafft.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,77,1.0
RF03874,mafft,RF03874_mafft.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,105,1.0
RF03875,mafft,RF03875_mafft.fasta,0.843621,0.074074,0.082305,0.765773,1.0,0.947871,0.835417,0.769547,81,0.8959276018099548
RF03876,mafft,RF03876_mafft.fasta,0.925,0.058333,0.016667,0.883333,1.0,0.923217,0.864407,0.85,60,1.0
RF03877,mafft,RF03877_mafft.fasta,0.995098,0.004902,0.0,0.990196,0.0,0.995416,0.990099,0.990196,102,1.0
RF03878,mafft,RF03878_mafft.fasta,0.861446,0.138554,0.0,0.722892,0.0,0.856238,0.817073,0.722892,83,1.0
RF03879,mafft,RF03879_mafft.fasta,0.953333,0.04,0.006667,0.92,0.0,0.953623,0.905405,0.906667,75,0.972972972972973
RF03880,mafft,RF03880_mafft.fasta,0.994253,0.005747,0.0,0.988506,0.0,0.994623,0.988372,0.988506,87,1.0
