family,tool,sp
RF01549,clustal,0.8781558726673985
RF01561,clustal,1.0
RF01564,clustal,1.0
RF01572,clustal,1.0
RF01581,clustal,0.9211878729348464
RF01586,clustal,0.992063492063492
RF01587,clustal,0.9782608695652174
RF01596,clustal,0.9875
RF01606,clustal,0.9294117647058824
RF01607,clustal,0.9703989703989704
RF01611,clustal,1.0
RF01612,clustal,0.6515151515151515
RF01618,clustal,1.0
RF01620,clustal,0.9734513274336284
RF01625,clustal,0.9769230769230768
RF01626,clustal,1.0
RF01628,clustal,0.9705159705159704
RF01632,clustal,0.9896907216494846
RF01633,clustal,0.99609375
RF01638,clustal,1.0
RF01641,clustal,0.990909090909091
RF01644,clustal,0.7245657568238213
RF01655,clustal,0.8365145228215768
RF01659,clustal,0.9836065573770492
RF01664,clustal,0.9947575360419396
RF01666,clustal,0.8943661971830986
RF01668,clustal,0.9581881533101044
RF01690,clustal,0.9599670482434312
RF01703,clustal,0.9213973799126638
RF01714,clustal,1.0
RF01717,clustal,0.55264657336333
RF01718,clustal,0.6013583441138421
RF01727,clustal,0.8676316372498338
RF01728,clustal,0.6644213549313499
RF01729,clustal,0.7989459815546772
RF01735,clustal,0.9246210980628324
RF01738,clustal,0.7294799112644812
RF01749,clustal,0.5740435188420927
RF01751,clustal,0.9050648827274924
RF01761,clustal,0.8160358403779912
RF01771,clustal,0.9601764635745798
RF01780,clustal,1.0
RF01796,clustal,0.9148752606226184
RF01800,clustal,0.9960106382978724
RF01803,clustal,0.9971489665003564
RF01808,clustal,0.9136852048648012
RF01809,clustal,0.9866548042704626
RF01818,clustal,0.996969696969697
RF01821,clustal,0.8185584092792046
RF01827,clustal,0.9812920198772288
RF01829,clustal,1.0
RF01842,clustal,1.0
RF01852,clustal,0.8202255831305219
RF01860,clustal,0.858203414996288
RF01866,clustal,0.9595551061678464
RF01871,clustal,0.87859477124183
RF01873,clustal,0.9753749305684132
RF01879,clustal,0.9795868325875068
RF01881,clustal,0.9974538510502864
RF01889,clustal,0.9761904761904762
RF01891,clustal,0.971966724219118
RF01902,clustal,1.0
RF01905,clustal,0.9973368841544608
RF01919,clustal,0.9887399463806972
RF01922,clustal,1.0
RF01924,clustal,0.9914346895074948
RF01929,clustal,0.9648842777334398
RF01931,clustal,0.7798507462686567
RF01950,clustal,0.9711862239461232
RF01951,clustal,0.968472895524366
RF01957,clustal,0.9519672968829842
RF01970,clustal,0.9573335177373624
RF01985,clustal,0.9969742813918304
RF01992,clustal,0.9670343786630698
RF02005,clustal,0.6844883803528473
RF02008,clustal,1.0
RF02017,clustal,1.0
RF02037,clustal,0.9717709413526904
RF02053,clustal,0.8912579957356077
RF02064,clustal,0.873795761078998
RF02077,clustal,0.9640591966173362
RF02110,clustal,0.8739096505679355
RF02125,clustal,0.986648865153538
RF02131,clustal,0.9676849917141004
RF02142,clustal,0.9262841177734796
RF02144,clustal,0.8906037221970041
RF02160,clustal,0.944904884318766
RF02168,clustal,0.9165646866861212
RF02174,clustal,0.760783639800653
RF02181,clustal,0.9929078014184396
RF02191,clustal,0.9453105034500384
RF02193,clustal,0.8295315828526293
RF02197,clustal,0.8571428571428571
RF02199,clustal,0.8727272727272727
RF02200,clustal,0.7599837000814996
RF02204,clustal,0.8622834772349439
RF02205,clustal,0.9159191324139778
RF02208,clustal,0.968652496099844
RF02212,clustal,0.903144063819803
RF02216,clustal,0.9684446696099008
RF02219,clustal,0.9969040247678018
RF02228,clustal,0.9784099853817608
RF02233,clustal,1.0
RF02234,clustal,0.96758611033324
RF02250,clustal,0.970081208149309
RF02251,clustal,0.9393004115226338
RF02255,clustal,0.9910714285714286
RF02257,clustal,0.8161764705882353
RF02259,clustal,0.9207207207207208
RF02266,clustal,0.9691574919965644
RF02270,clustal,0.9668615984405458
RF02276,clustal,0.8663154428712545
RF02297,clustal,0.984126984126984
RF02298,clustal,1.0
RF02312,clustal,1.0
RF02323,clustal,1.0
RF02325,clustal,0.9845360824742267
RF02327,clustal,1.0
RF02330,clustal,0.9389312977099236
RF02331,clustal,1.0
RF02346,clustal,0.8912553950084443
RF02347,clustal,0.9398693240369226
RF02362,clustal,0.8282051282051283
RF02363,clustal,0.7562189054726368
RF02372,clustal,0.9008264462809916
RF02390,clustal,1.0
RF02392,clustal,1.0
RF02393,clustal,1.0
RF02394,clustal,1.0
RF02399,clustal,0.8368329543934733
RF02407,clustal,0.9655172413793104
RF02419,clustal,0.9468462447951472
RF02439,clustal,0.979591836734694
RF02454,clustal,0.9186147186147188
RF02455,clustal,1.0
RF02464,clustal,0.9536784741144414
RF02467,clustal,0.956896551724138
RF02475,clustal,1.0
RF02490,clustal,1.0
RF02496,clustal,0.9025476918724916
RF02498,clustal,1.0
RF02499,clustal,1.0
RF02518,clustal,1.0
RF02521,clustal,1.0
RF02522,clustal,1.0
RF02526,clustal,0.9140235910878112
RF02534,clustal,1.0
RF02540,clustal,0.9407090350945948
RF02545,clustal,0.9200648123143396
RF02557,clustal,1.0
RF02562,clustal,1.0
RF02568,clustal,1.0
RF02569,clustal,0.9035087719298246
RF02570,clustal,1.0
RF02573,clustal,1.0
RF02589,clustal,0.8878143133462283
RF02597,clustal,1.0
RF02600,clustal,1.0
RF02610,clustal,0.9957939011566772
RF02615,clustal,1.0
RF02623,clustal,1.0
RF02624,clustal,1.0
RF02626,clustal,1.0
RF02633,clustal,1.0
RF02642,clustal,0.9788732394366196
RF02649,clustal,1.0
RF02656,clustal,1.0
RF02664,clustal,1.0
RF02667,clustal,1.0
RF02669,clustal,1.0
RF02676,clustal,1.0
RF02680,clustal,0.8814355150771555
RF02690,clustal,0.9219609804902452
RF02698,clustal,1.0
RF02700,clustal,1.0
RF02703,clustal,0.9807692307692308
RF02705,clustal,1.0
RF02720,clustal,0.9433962264150944
RF02732,clustal,0.7951706910907577
RF02736,clustal,1.0
RF02737,clustal,0.9712092130518234
RF02741,clustal,1.0
RF02753,clustal,1.0
RF02760,clustal,0.9832775919732442
RF02764,clustal,1.0
RF02765,clustal,1.0
RF02767,clustal,0.9956592512208357
RF02779,clustal,0.9102281089036056
RF02796,clustal,0.8392282958199357
RF02803,clustal,0.9653465346534652
RF02812,clustal,0.9954699886749716
RF02816,clustal,1.0
RF02822,clustal,0.986425339366516
RF02833,clustal,0.8299065420560747
RF02836,clustal,0.9056974459724952
RF02837,clustal,0.5165237692710221
RF02856,clustal,1.0
RF02875,clustal,0.9140893470790378
RF02887,clustal,0.9610194902548724
RF02904,clustal,0.8828451882845189
RF02914,clustal,0.9156535391834484
RF02917,clustal,0.8860686233980984
RF02935,clustal,0.909593045196616
RF02938,clustal,0.7696818225511871
RF02943,clustal,0.8296263142290237
RF02970,clustal,0.972217227117425
RF02971,clustal,0.9205459894436272
RF02997,clustal,0.8783464162067666
RF03009,clustal,0.839156152568548
RF03010,clustal,0.9936305732484076
RF03015,clustal,0.9044565307768144
RF03018,clustal,0.8814289632473944
RF03019,clustal,0.5786793183578621
RF03021,clustal,0.8468316216911354
RF03025,clustal,0.8692860582496567
RF03032,clustal,0.8390812938750849
RF03051,clustal,0.9910461828463714
RF03052,clustal,0.6334009182553858
RF03064,clustal,0.8285663175854232
RF03067,clustal,0.8247380143311723
RF03070,clustal,0.7467890794489009
RF03084,clustal,0.7527794031597426
RF03086,clustal,0.7036190502920202
RF03103,clustal,0.8302442528735632
RF03105,clustal,0.8770190987392336
RF03113,clustal,0.7997432605905006
RF03117,clustal,0.3777359781121751
RF03128,clustal,0.8227787006689714
RF03129,clustal,0.8045236516788208
RF03140,clustal,0.5989186719463905
RF03141,clustal,0.8510990395995348
RF03142,clustal,0.6100643772539094
RF03152,clustal,0.773554104477612
RF03161,clustal,0.8391493129972506
RF03168,clustal,0.87521815008726
RF03182,clustal,1.0
RF03187,clustal,1.0
RF03197,clustal,0.9883720930232558
RF03199,clustal,0.9932432432432432
RF03218,clustal,0.8575851393188855
RF03228,clustal,1.0
RF03243,clustal,1.0
RF03244,clustal,1.0
RF03255,clustal,0.9561177077955602
RF03256,clustal,1.0
RF03268,clustal,1.0
RF03269,clustal,0.8947368421052632
RF03279,clustal,1.0
RF03284,clustal,0.9875
RF03298,clustal,1.0
RF03305,clustal,0.992
RF03308,clustal,0.9583333333333334
RF03309,clustal,1.0
RF03320,clustal,1.0
RF03325,clustal,0.9824945295404814
RF03329,clustal,1.0
RF03330,clustal,0.8251572327044026
RF03333,clustal,1.0
RF03343,clustal,1.0
RF03344,clustal,0.987012987012987
RF03351,clustal,0.981651376146789
RF03357,clustal,1.0
RF03365,clustal,1.0
RF03372,clustal,0.9793388429752066
RF03373,clustal,1.0
RF03374,clustal,0.9236453201970444
RF03379,clustal,0.9846547314578004
RF03386,clustal,0.8457446808510638
RF03388,clustal,1.0
RF03389,clustal,1.0
RF03401,clustal,1.0
RF03410,clustal,1.0
RF03426,clustal,1.0
RF03438,clustal,1.0
RF03439,clustal,1.0
RF03453,clustal,1.0
RF03455,clustal,1.0
RF03457,clustal,1.0
RF03458,clustal,1.0
RF03459,clustal,0.8103448275862069
RF03474,clustal,1.0
RF03488,clustal,1.0
RF03499,clustal,0.98989898989899
RF03504,clustal,1.0
RF03525,clustal,0.9936936936936936
RF03526,clustal,1.0
RF03527,clustal,0.9914163090128756
RF03536,clustal,0.8155692404863414
RF03550,clustal,1.0
RF03564,clustal,1.0
RF03578,clustal,1.0
RF03584,clustal,1.0
RF03591,clustal,1.0
RF03594,clustal,0.9767441860465116
RF03602,clustal,1.0
RF03608,clustal,1.0
RF03613,clustal,1.0
RF03619,clustal,1.0
RF03621,clustal,0.984251968503937
RF03622,clustal,1.0
RF03628,clustal,1.0
RF03647,clustal,1.0
RF03675,clustal,1.0
RF03677,clustal,1.0
RF03697,clustal,1.0
RF03701,clustal,1.0
RF03712,clustal,0.9904761904761904
RF03724,clustal,1.0
RF03731,clustal,0.9632846427161468
RF03736,clustal,1.0
RF03739,clustal,1.0
RF03742,clustal,0.9866666666666668
RF03744,clustal,0.9753086419753086
RF03746,clustal,1.0
RF03749,clustal,0.8015873015873016
RF03755,clustal,1.0
RF03762,clustal,0.976
RF03764,clustal,1.0
RF03766,clustal,1.0
RF03768,clustal,1.0
RF03775,clustal,1.0
RF03783,clustal,1.0
RF03784,clustal,1.0
RF03793,clustal,0.9844559585492229
RF03800,clustal,1.0
RF03813,clustal,1.0
RF03814,clustal,0.994750656167979
RF03820,clustal,0.9873417721518988
RF03827,clustal,0.9891304347826086
RF03830,clustal,1.0
RF03831,clustal,1.0
RF03845,clustal,1.0
RF03856,clustal,1.0
RF03859,clustal,1.0
RF03878,clustal,1.0
RF03886,clustal,0.7692307692307693
RF03894,clustal,0.9620253164556962
RF03897,clustal,0.9759036144578314
RF03905,clustal,0.9886363636363636
RF03909,clustal,0.9873417721518988
RF03912,clustal,1.0
RF03918,clustal,0.9655172413793104
RF03927,clustal,0.9696969696969696
RF03941,clustal,1.0
RF03951,clustal,1.0
RF03953,clustal,1.0
RF03956,clustal,1.0
RF03958,clustal,0.9926739926739928
RF03959,clustal,0.9855072463768116
RF03984,clustal,1.0
RF03987,clustal,0.7821782178217822
RF03990,clustal,1.0
RF03995,clustal,0.9883381924198252
RF04006,clustal,1.0
RF04012,clustal,1.0
RF04021,clustal,0.974025974025974
RF04024,clustal,1.0
RF04029,clustal,1.0
RF04030,clustal,1.0
RF04040,clustal,1.0
RF04045,clustal,0.9741480611045829
RF04059,clustal,0.962382445141066
RF04060,clustal,0.9344262295081968
RF04067,clustal,1.0
RF04071,clustal,0.8913738019169329
RF04089,clustal,0.9657534246575342
RF04096,clustal,0.7848101265822784
RF04097,clustal,0.9485738080366438
RF04100,clustal,0.9962305638448248
RF04101,clustal,1.0
RF04106,clustal,0.9288537549407114
RF04111,clustal,1.0
RF04113,clustal,0.7222222222222222
RF04126,clustal,1.0
RF04143,clustal,0.9965870307167236
RF04151,clustal,0.9896373056994818
RF04152,clustal,1.0
RF04156,clustal,0.930445246690734
RF04159,clustal,0.8260869565217391
RF04160,clustal,0.9894736842105264
RF04169,clustal,1.0
RF04173,clustal,0.9936305732484076
RF04178,clustal,0.8845500848896435
RF04179,clustal,0.8137822198842715
RF04191,clustal,0.9368687937260212
RF04209,clustal,0.7387755102040816
RF04215,clustal,1.0
RF04219,clustal,1.0
RF04221,clustal,1.0
RF04225,clustal,0.7384370015948963
RF04226,clustal,0.999179946969904
RF04229,clustal,1.0
RF04233,clustal,1.0
RF04238,clustal,0.9322033898305084
RF04246,clustal,0.9703703703703704
RF04257,clustal,0.9915611814345991
RF04265,clustal,0.9861111111111112
RF04276,clustal,0.8803641092327699
RF04285,clustal,1.0
RF04288,clustal,0.9438687392055268
RF04295,clustal,0.9578676281225856
RF04298,clustal,0.4193548387096774
RF04301,clustal,0.9333333333333332
RF04310,clustal,0.774208458516293
RF00009,tcoffee,0.4607833827454037
RF00024,tcoffee,0.58181132391769
RF00026,tcoffee,0.8001592469009774
RF00027,tcoffee,0.8496178585444701
RF00032,tcoffee,0.7805946427879211
RF00034,tcoffee,0.6899866163766881
RF00044,tcoffee,0.9965811965811966
RF00045,tcoffee,0.8760529030578007
RF00052,tcoffee,0.891465677179963
RF00053,tcoffee,0.8195065392820703
RF00062,tcoffee,0.8659450457951707
RF00070,tcoffee,0.9121756487025948
RF00071,tcoffee,0.8870266308331297
RF00074,tcoffee,0.7779394696902062
RF00085,tcoffee,0.8847850839738115
RF00097,tcoffee,0.9977536503182328
RF00104,tcoffee,0.9344454783109576
RF00110,tcoffee,0.9839228295819936
RF00111,tcoffee,0.8880929640241961
RF00124,tcoffee,0.991150442477876
RF00128,tcoffee,0.9124307512877832
RF00136,tcoffee,0.943648133163796
RF00138,tcoffee,0.9737945492662474
RF00144,tcoffee,0.9815415744864848
RF00147,tcoffee,0.8409347300564062
RF00156,tcoffee,0.9633753077618152
RF00159,tcoffee,0.9437086092715232
RF00163,tcoffee,0.6974175916113559
RF00173,tcoffee,1.0
RF00180,tcoffee,0.9914893617021276
RF00181,tcoffee,0.8383285915170542
RF00182,tcoffee,0.9850746268656716
RF00186,tcoffee,0.9410778751933988
RF00191,tcoffee,0.9755841146559676
RF00200,tcoffee,0.8851344974044361
RF00202,tcoffee,0.9749536178107606
RF00206,tcoffee,0.8237259308752961
RF00211,tcoffee,0.8723404255319149
RF00213,tcoffee,0.7129303749043612
RF00217,tcoffee,0.9535300831566932
RF00223,tcoffee,0.9497000461467466
RF00226,tcoffee,0.6954895032217834
RF00230,tcoffee,0.4577906269020085
RF00231,tcoffee,0.9746592616441296
RF00238,tcoffee,0.8738332346449911
RF00247,tcoffee,0.8257491675915649
RF00248,tcoffee,0.9804941240640652
RF00255,tcoffee,0.9745622925733818
RF00256,tcoffee,0.915725229396414
RF00263,tcoffee,0.971646312600587
RF00266,tcoffee,0.920292423571112
RF00267,tcoffee,0.8395282344531808
RF00268,tcoffee,0.9945945945945946
RF00273,tcoffee,0.9361885891378346
RF00280,tcoffee,0.9644873699851412
RF00284,tcoffee,0.9578357299536924
RF00302,tcoffee,0.9157150625339858
RF00310,tcoffee,1.0
RF00312,tcoffee,0.9854469854469856
RF00322,tcoffee,0.9909015715467328
RF00329,tcoffee,0.9587955625990492
RF00332,tcoffee,0.8677148846960168
RF00335,tcoffee,0.836273511069148
RF00336,tcoffee,0.9836956521739132
RF00339,tcoffee,0.974058060531192
RF00344,tcoffee,0.9743223965763196
RF00348,tcoffee,1.0
RF00360,tcoffee,0.7733298674291655
RF00368,tcoffee,0.7235883905013193
RF00371,tcoffee,0.9047619047619048
RF00387,tcoffee,0.9725457570715474
RF00393,tcoffee,1.0
RF00396,tcoffee,0.8560746251746667
RF00400,tcoffee,0.9411588411588412
RF00404,tcoffee,0.9403271438327208
RF00405,tcoffee,0.971162020672066
RF00411,tcoffee,0.9685864508625702
RF00426,tcoffee,0.8950540745333058
RF00429,tcoffee,0.9305343337362312
RF00432,tcoffee,0.9711191335740073
RF00433,tcoffee,0.9822458943630714
RF00448,tcoffee,0.8987217305801377
RF00451,tcoffee,0.7855065177577477
RF00455,tcoffee,0.7454294696320747
RF00462,tcoffee,1.0
RF00479,tcoffee,0.7975027144408252
RF00483,tcoffee,0.9675383228133454
RF00487,tcoffee,0.9398460057747836
RF00494,tcoffee,0.9812219730941704
RF00503,tcoffee,0.6101434144733228
RF00517,tcoffee,0.9735707053392756
RF00520,tcoffee,0.8937960042060988
RF00521,tcoffee,0.9720415589547692
RF00526,tcoffee,0.9018917729872415
RF00527,tcoffee,0.8943320991170607
RF00531,tcoffee,0.870040389641245
RF00533,tcoffee,0.921193901653425
RF00537,tcoffee,0.8543347513569018
RF00553,tcoffee,0.6884001858448195
RF00554,tcoffee,0.9836535084164169
RF00558,tcoffee,0.5085039104890918
RF00560,tcoffee,0.9945589729992488
RF00569,tcoffee,0.9614605636247904
RF00570,tcoffee,0.9589008924377642
RF00580,tcoffee,0.97014631843927
RF00601,tcoffee,0.9550038789759504
RF00602,tcoffee,0.9420201645981636
RF00611,tcoffee,0.8016643550624133
RF00613,tcoffee,0.9587745250700715
RF00619,tcoffee,0.7608284795901105
RF00629,tcoffee,0.9478933263037652
RF00635,tcoffee,0.9973890339425588
RF00636,tcoffee,0.9883209509658246
RF00641,tcoffee,0.8933966297139353
RF00642,tcoffee,0.9104400056365816
RF00647,tcoffee,1.0
RF00658,tcoffee,0.9641226115231448
RF00687,tcoffee,0.9926056338028167
RF00692,tcoffee,0.8101916783543712
RF00719,tcoffee,0.9983735028833358
RF00727,tcoffee,0.9059758673779942
RF00730,tcoffee,0.8677146024707
RF00737,tcoffee,0.9849386153651436
RF00756,tcoffee,1.0
RF00758,tcoffee,0.9979947864447564
RF00760,tcoffee,0.9887278582930756
RF00768,tcoffee,1.0
RF00770,tcoffee,0.9909951870827512
RF00783,tcoffee,0.9871078642028362
RF00791,tcoffee,0.913978494623656
RF00825,tcoffee,0.971731789676797
RF00830,tcoffee,0.876210235131397
RF00845,tcoffee,0.9470842332613392
RF00849,tcoffee,0.993939393939394
RF00850,tcoffee,0.9739130434782608
RF00851,tcoffee,0.975609756097561
RF00852,tcoffee,0.9534313725490196
RF00857,tcoffee,0.9667458432304038
RF00870,tcoffee,0.9938133473739634
RF00873,tcoffee,0.9176470588235294
RF00884,tcoffee,0.8777292576419214
RF00888,tcoffee,0.9858906525573192
RF00893,tcoffee,1.0
RF00911,tcoffee,1.0
RF00912,tcoffee,0.9748110831234256
RF00922,tcoffee,1.0
RF00934,tcoffee,1.0
RF00950,tcoffee,0.8909729077547439
RF00956,tcoffee,0.9058823529411764
RF00963,tcoffee,0.99375
RF00965,tcoffee,0.9939024390243902
RF00976,tcoffee,0.991869918699187
RF00983,tcoffee,1.0
RF00991,tcoffee,0.9896473633128438
RF01003,tcoffee,1.0
RF01006,tcoffee,0.9929078014184396
RF01020,tcoffee,0.9925373134328358
RF01064,tcoffee,0.993006993006993
RF01067,tcoffee,0.931610707536441
RF01084,tcoffee,0.6955828779599271
RF01087,tcoffee,0.9775583482944344
RF01104,tcoffee,1.0
RF01106,tcoffee,1.0
RF01123,tcoffee,1.0
RF01127,tcoffee,0.9788359788359788
RF01130,tcoffee,0.9790575916230366
RF01137,tcoffee,1.0
RF01139,tcoffee,0.8284942606347063
RF01140,tcoffee,0.8773466833541927
RF01141,tcoffee,0.9222222222222224
RF01151,tcoffee,0.9599676506267693
RF01159,tcoffee,0.9557045372919908
RF01163,tcoffee,0.8843537414965986
RF01164,tcoffee,0.9625
RF01173,tcoffee,0.9980276134122288
RF01174,tcoffee,0.9261201143946616
RF01176,tcoffee,0.8444854637748038
RF01178,tcoffee,0.8867857142857143
RF01181,tcoffee,0.9398811604334149
RF01197,tcoffee,0.9210526315789472
RF01204,tcoffee,0.9653767820773932
RF01222,tcoffee,0.9917808219178084
RF01227,tcoffee,0.8777821163607966
RF01232,tcoffee,0.9840348330914368
RF01241,tcoffee,0.9521529573238852
RF01244,tcoffee,0.9107929515418502
RF01257,tcoffee,0.8672875436554133
RF01262,tcoffee,0.9672830725462304
RF01277,tcoffee,0.947508038585209
RF01280,tcoffee,0.9021424435437174
RF01287,tcoffee,0.7815750371471025
RF01292,tcoffee,0.919808346992813
RF01306,tcoffee,0.9824561403508772
RF01327,tcoffee,1.0
RF01335,tcoffee,1.0
RF01342,tcoffee,1.0
RF01353,tcoffee,1.0
RF01360,tcoffee,1.0
RF01361,tcoffee,1.0
RF01365,tcoffee,1.0
RF01386,tcoffee,0.9604743083003952
RF01388,tcoffee,1.0
RF01394,tcoffee,0.8062663812248655
RF01413,tcoffee,0.8774515850499568
RF01417,tcoffee,0.9852704542641416
RF01418,tcoffee,1.0
RF01423,tcoffee,0.7285843101893598
RF01434,tcoffee,0.9717171717171718
RF01475,tcoffee,0.9957081545064378
RF01477,tcoffee,1.0
RF01480,tcoffee,0.9894736842105264
RF01492,tcoffee,0.7681975498544196
RF01495,tcoffee,0.9537671232876712
RF01499,tcoffee,0.9212889593238246
RF01500,tcoffee,0.7324228629236217
RF01502,tcoffee,0.3930948926881516
RF01504,tcoffee,0.5816143497757847
RF01510,tcoffee,0.9630606860158312
RF01517,tcoffee,0.9708141321044548
RF01523,tcoffee,0.9526813880126184
RF01529,tcoffee,0.7403846153846154
RF01534,tcoffee,0.9523809523809524
RF01540,tcoffee,0.9905362776025236
RF01549,tcoffee,0.8957189901207464
RF01561,tcoffee,0.9684684684684683
RF01564,tcoffee,1.0
RF01572,tcoffee,1.0
RF01581,tcoffee,0.923360811230297
RF01586,tcoffee,0.992063492063492
RF01587,tcoffee,0.9782608695652174
RF01596,tcoffee,0.9875
RF01606,tcoffee,0.9858823529411764
RF01607,tcoffee,0.9292149292149292
RF01611,tcoffee,0.9904761904761904
RF01612,tcoffee,0.76010101010101
RF01618,tcoffee,1.0
RF01620,tcoffee,0.9823008849557522
RF01625,tcoffee,0.9826923076923076
RF01626,tcoffee,0.9930555555555556
RF01628,tcoffee,0.9606879606879608
RF01632,tcoffee,0.9948453608247424
RF01633,tcoffee,1.0
RF01638,tcoffee,1.0
RF01641,tcoffee,0.990909090909091
RF01644,tcoffee,0.8213399503722084
RF01655,tcoffee,0.8614107883817428
RF01659,tcoffee,0.9590163934426228
RF01664,tcoffee,0.9947575360419396
RF01666,tcoffee,0.8943661971830986
RF01668,tcoffee,0.9547038327526132
RF01690,tcoffee,0.929665162098615
RF01703,tcoffee,0.9177583697234352
RF01714,tcoffee,1.0
RF01717,tcoffee,0.5337971767404177
RF01718,tcoffee,0.7673350582147478
RF01727,tcoffee,0.8644856362159368
RF01728,tcoffee,0.7068456462464303
RF01729,tcoffee,0.8256916996047431
RF01735,tcoffee,0.9335742246311352
RF01738,tcoffee,0.8394133596253389
RF01749,tcoffee,0.5063765410527153
RF01751,tcoffee,0.942090755218828
RF01761,tcoffee,0.8247137124583441
RF01771,tcoffee,0.9513532848455944
RF01780,tcoffee,1.0
RF01796,tcoffee,0.9534833561003668
RF01800,tcoffee,0.9960106382978724
RF01803,tcoffee,0.9992872416250892
RF01808,tcoffee,0.8998701145353643
RF01809,tcoffee,0.9914453873528608
RF01818,tcoffee,0.996969696969697
RF01821,tcoffee,0.8036454018227009
RF01827,tcoffee,0.982461268634902
RF01829,tcoffee,1.0
RF01842,tcoffee,1.0
RF01852,tcoffee,0.8372929193000979
RF01860,tcoffee,0.9361544172234596
RF01866,tcoffee,0.9726996966632964
RF01871,tcoffee,0.9461601307189542
RF01873,tcoffee,0.9805591557119052
RF01879,tcoffee,0.9906618443368276
RF01881,tcoffee,0.9980903882877148
RF01889,tcoffee,0.9285714285714286
RF01891,tcoffee,0.9763459425521896
RF01902,tcoffee,0.9907514450867052
RF01905,tcoffee,1.0
RF01919,tcoffee,0.993029490616622
RF01922,tcoffee,1.0
RF01924,tcoffee,0.9957173447537472
RF01929,tcoffee,0.9289704708699122
RF01931,tcoffee,0.9514925373134328
RF01950,tcoffee,0.9823536933634542
RF01951,tcoffee,0.9808628819417604
RF01957,tcoffee,0.970746039856924
RF01970,tcoffee,0.9631145840536616
RF01985,tcoffee,0.9939485627836612
RF01992,tcoffee,0.959246591839684
RF02005,tcoffee,0.6417178047717369
RF02008,tcoffee,1.0
RF02017,tcoffee,1.0
RF02037,tcoffee,0.990983984329992
RF02053,tcoffee,0.8866890039597929
RF02064,tcoffee,0.9132947976878611
RF02077,tcoffee,0.9619450317124736
RF02110,tcoffee,0.8443423220324286
RF02125,tcoffee,0.9786381842456608
RF02131,tcoffee,0.9817349953166654
RF02142,tcoffee,0.9569363851278744
RF02144,tcoffee,0.892722045695264
RF02160,tcoffee,0.9399588688946016
RF02168,tcoffee,0.9173177696193794
RF02174,tcoffee,0.7649510225124592
RF02181,tcoffee,1.0
RF02191,tcoffee,0.9608995655507284
RF02193,tcoffee,0.8257976495368486
RF02197,tcoffee,0.8476190476190476
RF02199,tcoffee,0.9052121212121212
RF02200,tcoffee,0.7828035859820701
RF02204,tcoffee,0.8686652008365957
RF02205,tcoffee,0.917793546659526
RF02208,tcoffee,0.9903471138845554
RF02212,tcoffee,0.9343031440638198
RF02216,tcoffee,0.974234638488818
RF02219,tcoffee,0.9969040247678018
RF02228,tcoffee,0.9888676487124703
RF02233,tcoffee,1.0
RF02234,tcoffee,0.9673760851302156
RF02250,tcoffee,0.9722538823194188
RF02251,tcoffee,0.9423868312757202
RF02255,tcoffee,0.9732142857142856
RF02257,tcoffee,0.8431372549019608
RF02259,tcoffee,0.963963963963964
RF02266,tcoffee,0.9723588662450222
RF02270,tcoffee,0.9935022742040286
RF02276,tcoffee,0.8392053561628801
RF02297,tcoffee,0.984126984126984
RF02298,tcoffee,1.0
RF02312,tcoffee,1.0
RF02323,tcoffee,1.0
RF02325,tcoffee,0.963917525773196
RF02327,tcoffee,1.0
RF02330,tcoffee,0.9770992366412212
RF02331,tcoffee,1.0
RF02346,tcoffee,0.9042972415087258
RF02347,tcoffee,0.9425113464447806
RF02362,tcoffee,0.8581196581196581
RF02363,tcoffee,0.7176616915422885
RF02372,tcoffee,0.9052341597796144
RF02390,tcoffee,1.0
RF02392,tcoffee,1.0
RF02393,tcoffee,1.0
RF02394,tcoffee,1.0
RF02399,tcoffee,0.8519459676340778
RF02407,tcoffee,0.9816091954022989
RF02419,tcoffee,0.9623194365907572
RF02439,tcoffee,0.9897959183673468
RF02454,tcoffee,0.961904761904762
RF02455,tcoffee,1.0
RF02464,tcoffee,0.9564032697547684
RF02467,tcoffee,0.9913793103448276
RF02475,tcoffee,1.0
RF02490,tcoffee,0.9910714285714286
RF02496,tcoffee,0.9459344778204064
RF02498,tcoffee,0.9935483870967742
RF02499,tcoffee,1.0
RF02518,tcoffee,1.0
RF02521,tcoffee,1.0
RF02522,tcoffee,1.0
RF02526,tcoffee,0.939318479685452
RF02534,tcoffee,1.0
RF02540,tcoffee,0.9302503019204122
RF02545,tcoffee,0.9392384553065084
RF02557,tcoffee,1.0
RF02562,tcoffee,1.0
RF02568,tcoffee,0.9926470588235294
RF02569,tcoffee,0.9444444444444444
RF02570,tcoffee,1.0
RF02573,tcoffee,1.0
RF02589,tcoffee,0.9032882011605416
RF02597,tcoffee,1.0
RF02600,tcoffee,1.0
RF02610,tcoffee,0.9942166140904312
RF02615,tcoffee,1.0
RF02623,tcoffee,1.0
RF02624,tcoffee,1.0
RF02626,tcoffee,1.0
RF02633,tcoffee,1.0
RF02642,tcoffee,1.0
RF02649,tcoffee,1.0
RF02656,tcoffee,1.0
RF02664,tcoffee,1.0
RF02667,tcoffee,1.0
RF02669,tcoffee,1.0
RF02676,tcoffee,1.0
RF02680,tcoffee,0.8976688216695767
RF02690,tcoffee,0.951975987993997
RF02698,tcoffee,1.0
RF02700,tcoffee,1.0
RF02703,tcoffee,0.9807692307692308
