family,tool,Filename,Match,Mismatch,Gap,IC,GapAC,LFPR,FlipScore,MeanPairwiseID,AlignmentLength,sp
RF01149,clustal,RF01149_clustal.fasta,0.916667,0.083333,0.0,0.75944,0.0,0.95019,0.877358,0.854938,54,1.0
RF01150,clustal,RF01150_clustal.fasta,0.607394,0.204225,0.18838,0.348103,0.838003,0.751338,0.664286,0.467807,71,0.5409731113956466
RF01152,clustal,RF01152_clustal.fasta,0.652116,0.231481,0.116402,0.245296,0.598398,0.746554,0.610215,0.545695,63,0.8700742432895489
RF01153,clustal,RF01153_clustal.fasta,0.985075,0.00995,0.004975,0.972588,0.0,1.0,0.974747,0.970149,67,1.0
RF01155,clustal,RF01155_clustal.fasta,0.85,0.1,0.05,0.690778,0.67354,0.946151,0.802985,0.769118,68,0.9455128205128204
RF01157,clustal,RF01157_clustal.fasta,0.954545,0.045455,0.0,0.860011,0.0,0.99272,0.92,0.921212,66,1.0
RF01158,clustal,RF01158_clustal.fasta,0.857639,0.131944,0.010417,0.653049,0.0,0.908709,0.774648,0.768519,72,0.9929577464788732
RF01160,clustal,RF01160_clustal.fasta,0.965278,0.027778,0.006944,0.944444,0.0,0.971317,0.950704,0.930556,72,0.9859154929577464
RF01161,clustal,RF01161_clustal.fasta,0.820513,0.098718,0.080769,0.547424,0.627994,0.950096,0.787013,0.738866,78,0.9783585442564026
RF01165,clustal,RF01165_clustal.fasta,0.827922,0.100649,0.071429,0.710901,0.888889,0.918784,0.845395,0.733766,77,0.863080684596577
RF01166,clustal,RF01166_clustal.fasta,0.967532,0.025974,0.006494,0.948052,0.0,0.971341,0.934211,0.935065,77,1.0
RF01167,clustal,RF01167_clustal.fasta,0.935897,0.048077,0.016026,0.845556,0.0,0.987719,0.886364,0.880342,78,1.0
RF01168,clustal,RF01168_clustal.fasta,0.915584,0.084416,0.0,0.696739,0.0,0.980267,0.883772,0.845887,77,1.0
RF01169,clustal,RF01169_clustal.fasta,0.849003,0.102564,0.048433,0.556802,0.816667,0.969495,0.776923,0.763058,81,0.9791526563550772
RF01170,clustal,RF01170_clustal.fasta,0.732895,0.156579,0.110526,0.439531,0.877596,0.857776,0.734043,0.612782,95,0.8213137344970143
RF01171,clustal,RF01171_clustal.fasta,0.8,0.1875,0.0125,0.625,1.0,0.803869,0.772152,0.6,80,1.0
RF01175,clustal,RF01175_clustal.fasta,0.848529,0.089706,0.061765,0.68557,0.801348,0.944556,0.816964,0.771849,85,0.966046511627907
RF01177,clustal,RF01177_clustal.fasta,0.658221,0.154842,0.186937,0.366731,0.742181,0.864107,0.756818,0.563363,111,0.8520088835049465
RF01179,clustal,RF01179_clustal.fasta,0.742857,0.188889,0.068254,0.39043,0.644992,0.913049,0.698234,0.621693,90,0.7579132473622509
RF01180,clustal,RF01180_clustal.fasta,0.926966,0.039326,0.033708,0.921348,1.0,0.9245,0.875,0.853933,89,0.9879518072289156
RF01183,clustal,RF01183_clustal.fasta,0.839446,0.12872,0.031834,0.472546,0.503283,0.972632,0.803922,0.747664,85,0.9306732258358386
RF01186,clustal,RF01186_clustal.fasta,0.887238,0.06993,0.042832,0.724662,0.762982,0.9901,0.85588,0.820804,88,0.9565285135556248
RF01188,clustal,RF01188_clustal.fasta,0.675505,0.17298,0.151515,0.287011,0.602673,0.834149,0.711097,0.561111,99,0.8217096043979735
RF01189,clustal,RF01189_clustal.fasta,0.949438,0.030899,0.019663,0.922092,-0.57735,0.967068,0.911932,0.919476,89,0.9942196531791908
RF01190,clustal,RF01190_clustal.fasta,0.951311,0.041199,0.007491,0.886503,0.0,1.0,0.909091,0.902622,89,0.9847908745247148
RF01191,clustal,RF01191_clustal.fasta,0.818064,0.105445,0.076491,0.503258,0.457919,0.956421,0.767483,0.734486,89,0.9269504088026286
RF01193,clustal,RF01193_clustal.fasta,0.726316,0.174737,0.098947,0.471514,0.921416,0.870666,0.765957,0.58,95,0.7105263157894737
RF01194,clustal,RF01194_clustal.fasta,0.991758,0.008242,0.0,0.980096,0.0,0.994843,0.983333,0.987179,91,1.0
RF01195,clustal,RF01195_clustal.fasta,0.982609,0.015217,0.002174,0.945071,0.0,1.0,0.967033,0.965217,92,1.0
RF01196,clustal,RF01196_clustal.fasta,0.823158,0.144211,0.032632,0.504353,0.933333,0.931535,0.791489,0.739415,95,0.8703885882931628
RF01198,clustal,RF01198_clustal.fasta,0.691925,0.16646,0.141615,0.43264,0.716235,0.879732,0.682957,0.559834,115,0.7914937759336099
RF01200,clustal,RF01200_clustal.fasta,0.818986,0.102594,0.07842,0.604525,0.824245,0.954792,0.825,0.747877,106,0.9136790810998956
RF01201,clustal,RF01201_clustal.fasta,0.706878,0.141799,0.151323,0.426083,0.80697,0.886089,0.724359,0.611516,105,0.9065332177476556
RF01202,clustal,RF01202_clustal.fasta,0.918367,0.081633,0.0,0.784563,0.0,0.944017,0.835052,0.867347,98,1.0
RF01203,clustal,RF01203_clustal.fasta,0.702553,0.182575,0.114872,0.365164,0.582594,0.886873,0.665546,0.612098,106,0.8988333333333334
RF01205,clustal,RF01205_clustal.fasta,0.975,0.025,0.0,0.95,0.0,0.975699,0.949495,0.95,100,1.0
RF01206,clustal,RF01206_clustal.fasta,0.732143,0.113095,0.154762,0.590381,0.810494,0.937961,0.785285,0.616071,112,0.9422930903568716
RF01208,clustal,RF01208_clustal.fasta,0.737817,0.168616,0.093567,0.416639,0.538114,0.881317,0.67355,0.631092,114,0.7852537146061116
RF01209,clustal,RF01209_clustal.fasta,0.671625,0.153168,0.175207,0.442546,0.723186,0.88583,0.727222,0.575285,121,0.9373533312927252
RF01210,clustal,RF01210_clustal.fasta,0.793323,0.130101,0.076577,0.454803,0.682604,0.93287,0.712299,0.711551,111,0.9607313562785408
RF01211,clustal,RF01211_clustal.fasta,0.825325,0.10961,0.065065,0.547104,0.597122,0.966667,0.79596,0.74498,111,0.9692904374364192
RF01212,clustal,RF01212_clustal.fasta,0.83945,0.146789,0.013761,0.706422,1.0,0.831498,0.805556,0.678899,109,0.981132075471698
RF01213,clustal,RF01213_clustal.fasta,0.717619,0.222043,0.060338,0.276224,0.917705,0.87644,0.660714,0.610137,113,0.8835509138381201
RF01214,clustal,RF01214_clustal.fasta,0.734485,0.153265,0.11225,0.410489,0.711893,0.922771,0.771242,0.633904,109,0.8772738297356294
RF01216,clustal,RF01216_clustal.fasta,0.942661,0.057339,0.0,0.834435,0.0,0.974092,0.914352,0.899083,109,1.0
RF01218,clustal,RF01218_clustal.fasta,0.737892,0.147673,0.114435,0.441469,0.617516,0.892461,0.756705,0.648791,117,0.8904312668463612
RF01220,clustal,RF01220_clustal.fasta,0.752,0.184,0.064,0.373446,0.823193,0.892395,0.662298,0.625429,125,0.882261086820737
RF01221,clustal,RF01221_clustal.fasta,0.674026,0.167532,0.158442,0.452786,0.792662,0.850885,0.69281,0.511688,154,0.7662447257383966
RF01223,clustal,RF01223_clustal.fasta,0.971774,0.024194,0.004032,0.951613,0.0,0.972857,0.95122,0.943548,124,0.991869918699187
RF01224,clustal,RF01224_clustal.fasta,0.735043,0.160062,0.104895,0.462721,0.569437,0.917338,0.697966,0.630342,143,0.8273184102329831
RF01225,clustal,RF01225_clustal.fasta,0.739953,0.165248,0.094799,0.320377,0.594814,0.926114,0.664524,0.638086,141,0.9593448269544348
RF01226,clustal,RF01226_clustal.fasta,0.855372,0.106405,0.038223,0.675362,1.0,0.939656,0.771875,0.78778,121,0.913482791285128
RF01228,clustal,RF01228_clustal.fasta,0.716312,0.180851,0.102837,0.403439,0.766511,0.856293,0.705952,0.585816,141,0.8009950248756219
RF01230,clustal,RF01230_clustal.fasta,0.767832,0.13986,0.092308,0.566445,0.867596,0.943903,0.759155,0.648252,143,0.92914653784219
RF01235,clustal,RF01235_clustal.fasta,0.953957,0.030216,0.015827,0.908467,0.0,0.993422,0.915942,0.92518,139,0.96976401179941
RF01236,clustal,RF01236_clustal.fasta,0.790541,0.173423,0.036036,0.533631,1.0,0.949028,0.739229,0.619369,148,0.9254807692307692
RF01237,clustal,RF01237_clustal.fasta,0.685326,0.198913,0.115761,0.298865,0.849706,0.871749,0.69235,0.564372,184,0.8607829181494662
RF01238,clustal,RF01238_clustal.fasta,0.844704,0.11371,0.041585,0.621834,0.757756,0.969954,0.801961,0.767381,171,0.9599931318681318
RF01239,clustal,RF01239_clustal.fasta,0.810688,0.123188,0.066123,0.579783,0.776657,0.94862,0.79235,0.705072,184,0.8561752988047808
RF01242,clustal,RF01242_clustal.fasta,0.702336,0.158411,0.139252,0.382946,0.713209,0.890779,0.735681,0.587227,214,0.8456672991777356
RF01247,clustal,RF01247_clustal.fasta,0.671869,0.161139,0.166992,0.364806,0.782023,0.882504,0.719828,0.548108,233,0.6571286141575274
RF01249,clustal,RF01249_clustal.fasta,0.813551,0.08972,0.096729,0.633842,0.913864,0.9464,0.81831,0.720457,214,0.8405141632944537
RF01251,clustal,RF01251_clustal.fasta,0.903553,0.067259,0.029188,0.795158,1.0,0.972252,0.880102,0.824027,197,0.9391771019677996
RF01252,clustal,RF01252_clustal.fasta,0.784355,0.108245,0.1074,0.554396,0.85707,0.970819,0.812234,0.673573,215,0.8075117370892019
RF01253,clustal,RF01253_clustal.fasta,0.826324,0.106698,0.066978,0.639268,0.824173,0.947224,0.800469,0.731153,214,0.8340248962655602
RF01254,clustal,RF01254_clustal.fasta,0.899083,0.042431,0.058486,0.866241,0.957735,0.977644,0.904378,0.832569,218,0.9420654911838792
RF01260,clustal,RF01260_clustal.fasta,0.743969,0.095395,0.160636,0.658029,0.93633,0.943281,0.828933,0.614693,304,0.8408649847518713
RF01261,clustal,RF01261_clustal.fasta,0.82027,0.102703,0.077027,0.675501,0.962332,0.971417,0.847458,0.719595,296,0.8295880149812734
RF01263,clustal,RF01263_clustal.fasta,0.71489,0.184838,0.100272,0.355764,0.63531,0.933233,0.69697,0.599456,301,0.8364242550531361
RF01264,clustal,RF01264_clustal.fasta,0.882353,0.068111,0.049536,0.782318,0.897155,0.980403,0.862733,0.811455,323,0.9258638040925864
RF01265,clustal,RF01265_clustal.fasta,0.885154,0.090196,0.02465,0.720335,0.670103,0.978016,0.819101,0.811204,357,0.9347129116875548
RF01266,clustal,RF01266_clustal.fasta,0.737089,0.122653,0.140258,0.570441,0.737497,0.9175,0.784788,0.647049,213,0.8602756892230576
RF01267,clustal,RF01267_clustal.fasta,0.73252,0.139334,0.128146,0.505686,0.890115,0.935904,0.764016,0.624396,437,0.8154175261670105
RF01268,clustal,RF01268_clustal.fasta,0.65778,0.097438,0.244782,0.540278,0.871211,0.923419,0.780323,0.540128,527,0.7937205423827134
RF01269,clustal,RF01269_clustal.fasta,0.894107,0.072744,0.033149,0.746033,0.874801,0.972533,0.860185,0.820626,181,0.9505451713395638
RF01271,clustal,RF01271_clustal.fasta,0.93961,0.052597,0.007792,0.835544,0.454124,0.993234,0.895935,0.895292,616,0.986842105263158
RF01272,clustal,RF01272_clustal.fasta,0.818515,0.144262,0.037223,0.550408,0.833841,0.969221,0.73861,0.698168,1037,0.917290150661064
RF01273,clustal,RF01273_clustal.fasta,0.945455,0.040909,0.013636,0.87393,0.0,0.963983,0.898148,0.909091,55,1.0
RF01275,clustal,RF01275_clustal.fasta,0.926554,0.053672,0.019774,0.830607,0.191228,0.968243,0.885057,0.890395,59,0.9895348837209302
RF01276,clustal,RF01276_clustal.fasta,0.938889,0.05,0.011111,0.862256,0.0,1.0,0.892655,0.877778,60,0.9886363636363636
RF01278,clustal,RF01278_clustal.fasta,0.84749,0.069498,0.083012,0.764558,1.0,0.957452,0.837573,0.786358,74,0.9957173447537472
RF01279,clustal,RF01279_clustal.fasta,0.679654,0.150072,0.170274,0.474182,0.773504,0.919437,0.739067,0.550265,99,0.800252047889099
RF01281,clustal,RF01281_clustal.fasta,0.778807,0.211934,0.009259,0.332501,1.0,0.901557,0.672917,0.68743,81,0.994095238095238
RF01283,clustal,RF01283_clustal.fasta,0.784783,0.145652,0.069565,0.565959,0.512776,0.922144,0.703297,0.669565,92,0.8384332925336597
RF01285,clustal,RF01285_clustal.fasta,0.72695,0.173759,0.099291,0.428168,0.752942,0.862671,0.697133,0.607801,94,0.8323603002502085
RF01286,clustal,RF01286_clustal.fasta,0.780303,0.165404,0.054293,0.495642,0.645745,0.909985,0.739796,0.686869,99,0.9231372549019607
RF01288,clustal,RF01288_clustal.fasta,0.755,0.186667,0.058333,0.435301,0.815738,0.891879,0.742424,0.636667,100,0.9176557863501484
RF01289,clustal,RF01289_clustal.fasta,0.818182,0.127273,0.054545,0.745455,1.0,0.839773,0.844037,0.636364,110,0.826530612244898
RF01290,clustal,RF01290_clustal.fasta,0.709943,0.17017,0.119886,0.264504,0.690125,0.922099,0.692967,0.588799,160,0.6840853559211598
RF01294,clustal,RF01294_clustal.fasta,0.749585,0.124377,0.126038,0.492635,0.783608,0.934941,0.757083,0.65072,301,0.8737382094985934
RF01295,clustal,RF01295_clustal.fasta,0.756323,0.086388,0.157289,0.598034,0.855231,0.943706,0.803561,0.658877,391,0.8504560779365834
RF01296,clustal,RF01296_clustal.fasta,0.648959,0.163077,0.187964,0.333502,0.828973,0.942032,0.732878,0.517935,398,0.6696769388325109
RF01298,clustal,RF01298_clustal.fasta,0.990338,0.009662,0.0,0.973383,0.0,1.0,0.980392,0.980676,69,1.0
RF01300,clustal,RF01300_clustal.fasta,0.786486,0.091892,0.121622,0.745976,0.961237,0.932827,0.824658,0.691892,74,0.9234527687296415
RF01301,clustal,RF01301_clustal.fasta,0.987013,0.012987,0.0,0.974026,0.0,0.987231,0.973684,0.974026,77,1.0
RF01303,clustal,RF01303_clustal.fasta,0.923977,0.064327,0.011696,0.8272,0.0,0.98302,0.863095,0.859649,57,1.0
RF01305,clustal,RF01305_clustal.fasta,0.845455,0.15,0.004545,0.588116,0.0,0.909328,0.87963,0.742424,55,0.9099378881987578
RF01307,clustal,RF01307_clustal.fasta,0.890152,0.064394,0.045455,0.793981,0.714286,0.951653,0.842308,0.80303,66,0.967032967032967
RF01309,clustal,RF01309_clustal.fasta,0.927273,0.072727,0.0,0.800178,0.0,0.967284,0.875,0.875758,55,1.0
RF01310,clustal,RF01310_clustal.fasta,0.786667,0.173333,0.04,0.466801,1.0,0.947237,0.79322,0.66,60,0.7495590828924162
RF01312,clustal,RF01312_clustal.fasta,0.605634,0.225352,0.169014,0.403113,0.94,0.782034,0.704762,0.338028,71,0.2356687898089172
RF01313,clustal,RF01313_clustal.fasta,0.954386,0.045614,0.0,0.838485,0.0,0.983406,0.939286,0.927096,57,1.0
RF01315,clustal,RF01315_clustal.fasta,0.854386,0.145614,0.0,0.458959,0.0,0.963145,0.751361,0.779532,30,1.0
RF01316,clustal,RF01316_clustal.fasta,0.898333,0.101667,0.0,0.636857,0.0,1.0,0.851724,0.840351,30,1.0
RF01317,clustal,RF01317_clustal.fasta,0.898438,0.101562,0.0,0.551793,0.0,0.981157,0.835648,0.832085,28,1.0
RF01318,clustal,RF01318_clustal.fasta,0.849099,0.150901,0.0,0.510718,0.0,0.942857,0.810185,0.779689,37,1.0
RF01319,clustal,RF01319_clustal.fasta,0.952381,0.047619,0.0,0.830342,0.0,1.0,0.916256,0.919048,30,1.0
RF01320,clustal,RF01320_clustal.fasta,0.837838,0.162162,0.0,0.502445,0.0,0.911765,0.794444,0.769369,37,1.0
RF01321,clustal,RF01321_clustal.fasta,0.805405,0.183784,0.010811,0.434592,1.0,0.957746,0.722222,0.675676,37,0.8121546961325967
RF01322,clustal,RF01322_clustal.fasta,0.853282,0.146718,0.0,0.549083,0.0,0.927536,0.793651,0.777349,37,1.0
RF01323,clustal,RF01323_clustal.fasta,0.816216,0.183784,0.0,0.484191,0.0,0.957746,0.755556,0.710811,37,1.0
RF01324,clustal,RF01324_clustal.fasta,0.95,0.05,0.0,0.845791,0.0,1.0,0.925714,0.911111,36,1.0
RF01325,clustal,RF01325_clustal.fasta,0.94,0.06,0.0,0.801615,0.0,1.0,0.875862,0.89,30,1.0
RF01326,clustal,RF01326_clustal.fasta,0.958333,0.041667,0.0,0.885539,0.0,0.982477,0.939655,0.927778,30,1.0
RF01328,clustal,RF01328_clustal.fasta,0.973333,0.026667,0.0,0.926536,0.0,1.0,0.944444,0.946667,25,1.0
RF01329,clustal,RF01329_clustal.fasta,0.900901,0.099099,0.0,0.726993,0.0,1.0,0.87963,0.801802,37,1.0
RF01331,clustal,RF01331_clustal.fasta,0.837838,0.162162,0.0,0.675676,0.0,0.806452,0.833333,0.805405,37,1.0
RF01334,clustal,RF01334_clustal.fasta,0.986486,0.013514,0.0,0.972973,0.0,0.986301,0.986111,0.972973,37,1.0
RF01336,clustal,RF01336_clustal.fasta,0.962963,0.037037,0.0,0.897967,0.0,1.0,0.952381,0.925926,36,1.0
RF01337,clustal,RF01337_clustal.fasta,0.916667,0.083333,0.0,0.771078,0.0,0.965517,0.844828,0.855556,30,1.0
RF01338,clustal,RF01338_clustal.fasta,0.96,0.04,0.0,0.874531,0.0,1.0,0.916667,0.928,25,1.0
RF01339,clustal,RF01339_clustal.fasta,0.973333,0.026667,0.0,0.926536,0.0,1.0,0.944444,0.946667,25,1.0
RF01341,clustal,RF01341_clustal.fasta,0.894737,0.105263,0.0,0.723255,0.0,0.973834,0.891892,0.807018,38,1.0
RF01343,clustal,RF01343_clustal.fasta,0.81982,0.18018,0.0,0.524026,0.0,0.957746,0.740741,0.666667,37,1.0
RF01345,clustal,RF01345_clustal.fasta,0.986111,0.013889,0.0,0.972222,0.0,0.985519,0.971429,0.972222,36,1.0
RF01346,clustal,RF01346_clustal.fasta,0.972222,0.027778,0.0,0.923475,0.0,1.0,0.961905,0.944444,36,1.0
RF01347,clustal,RF01347_clustal.fasta,0.873874,0.072072,0.054054,0.80145,1.0,0.972222,0.814815,0.765766,37,0.8476190476190476
RF01348,clustal,RF01348_clustal.fasta,0.897143,0.102857,0.0,0.673423,0.0,1.0,0.829412,0.817143,35,1.0
RF01349,clustal,RF01349_clustal.fasta,0.955556,0.044444,0.0,0.877561,0.0,1.0,0.91954,0.911111,30,1.0
RF01351,clustal,RF01351_clustal.fasta,0.954023,0.045977,0.0,0.882015,0.0,0.982456,0.904762,0.91954,29,1.0
RF01352,clustal,RF01352_clustal.fasta,0.931034,0.068966,0.0,0.810008,0.0,1.0,0.916667,0.862069,29,1.0
RF01354,clustal,RF01354_clustal.fasta,0.972222,0.027778,0.0,0.923475,0.0,1.0,0.956522,0.944444,24,1.0
RF01355,clustal,RF01355_clustal.fasta,0.96,0.04,0.0,0.895098,0.0,0.979592,0.927083,0.933333,25,1.0
RF01356,clustal,RF01356_clustal.fasta,0.958333,0.041667,0.0,0.885213,0.0,1.0,0.927536,0.916667,24,1.0
RF01357,clustal,RF01357_clustal.fasta,0.954955,0.045045,0.0,0.875906,0.0,1.0,0.916667,0.90991,37,1.0
RF01358,clustal,RF01358_clustal.fasta,0.903226,0.096774,0.0,0.741515,0.0,0.983607,0.822222,0.817204,31,1.0
RF01359,clustal,RF01359_clustal.fasta,0.921053,0.078947,0.0,0.842105,0.0,0.928138,0.905405,0.842105,38,1.0
RF01362,clustal,RF01362_clustal.fasta,0.950355,0.049645,0.0,0.863233,0.0,1.0,0.913043,0.900709,47,1.0
RF01363,clustal,RF01363_clustal.fasta,0.913043,0.086957,0.0,0.826087,0.0,0.921826,0.922222,0.826087,46,1.0
RF01366,clustal,RF01366_clustal.fasta,0.986486,0.013514,0.0,0.972973,0.0,0.986301,0.986111,0.972973,37,1.0
RF01368,clustal,RF01368_clustal.fasta,0.932432,0.067568,0.0,0.864865,0.0,0.927536,0.902778,0.864865,37,1.0
RF01369,clustal,RF01369_clustal.fasta,0.972973,0.027027,0.0,0.945946,0.0,0.972222,0.972222,0.945946,37,1.0
RF01373,clustal,RF01373_clustal.fasta,0.918919,0.081081,0.0,0.837838,0.0,0.911765,0.916667,0.837838,37,1.0
RF01374,clustal,RF01374_clustal.fasta,0.972973,0.027027,0.0,0.945946,0.0,0.972222,0.944444,0.945946,37,1.0
RF01375,clustal,RF01375_clustal.fasta,0.959459,0.040541,0.0,0.918919,0.0,0.957746,0.958333,0.918919,37,1.0
RF01376,clustal,RF01376_clustal.fasta,0.986486,0.013514,0.0,0.972973,0.0,0.986301,0.972222,0.972973,37,1.0
RF01377,clustal,RF01377_clustal.fasta,0.986486,0.013514,0.0,0.972973,0.0,0.986301,0.972222,0.972973,37,1.0
RF01378,clustal,RF01378_clustal.fasta,0.932432,0.067568,0.0,0.864865,0.0,0.927536,0.875,0.864865,37,1.0
RF01379,clustal,RF01379_clustal.fasta,0.959459,0.033784,0.006757,0.907194,0.0,0.986301,0.923611,0.927928,37,0.9863013698630136
RF01380,clustal,RF01380_clustal.fasta,0.9599,0.0401,0.0,0.837983,0.0,1.0,0.952381,0.932832,19,1.0
RF01381,clustal,RF01381_clustal.fasta,0.907895,0.052632,0.039474,0.780825,0.0,0.977819,0.830664,0.865253,24,1.0
RF01382,clustal,RF01382_clustal.fasta,0.953125,0.046875,0.0,0.799363,0.0,1.0,0.930921,0.918333,20,1.0
RF01383,clustal,RF01383_clustal.fasta,0.855392,0.036765,0.107843,0.843005,0.890833,0.965714,0.897277,0.762605,102,0.9265939597315436
RF01384,clustal,RF01384_clustal.fasta,0.964674,0.024457,0.01087,0.933006,0.0,0.983079,0.961538,0.943841,92,0.9615384615384616
RF01385,clustal,RF01385_clustal.fasta,0.904651,0.076744,0.018605,0.730344,1.0,0.985646,0.878125,0.840827,129,0.9935622317596566
RF01387,clustal,RF01387_clustal.fasta,0.935976,0.055894,0.00813,0.792583,1.0,0.992495,0.892418,0.895664,123,0.9969040247678018
RF01389,clustal,RF01389_clustal.fasta,0.895692,0.071429,0.03288,0.805812,0.956522,0.990043,0.901024,0.800454,294,0.8171912832929782
RF01390,clustal,RF01390_clustal.fasta,0.9,0.070833,0.029167,0.753034,1.0,0.990912,0.903136,0.822917,288,0.9366450683945284
RF01391,clustal,RF01391_clustal.fasta,0.98102,0.016014,0.002966,0.94741,0.0,0.993336,0.96369,0.968683,281,0.9976190476190476
RF01392,clustal,RF01392_clustal.fasta,0.843042,0.113592,0.043366,0.634888,0.926599,0.93277,0.839542,0.781364,103,0.8387627896036693
RF01396,clustal,RF01396_clustal.fasta,0.692637,0.241138,0.066225,0.13153,0.94273,0.901554,0.690196,0.56491,151,0.8996069265908849
RF01397,clustal,RF01397_clustal.fasta,0.857143,0.057604,0.085253,0.784114,1.0,0.977519,0.910494,0.767435,217,0.8461538461538461
RF01398,clustal,RF01398_clustal.fasta,0.982625,0.017375,0.0,0.937704,0.0,1.0,0.965015,0.968468,148,1.0
RF01399,clustal,RF01399_clustal.fasta,0.985597,0.013374,0.001029,0.950194,0.0,1.0,0.971014,0.972016,162,0.9958762886597938
RF01400,clustal,RF01400_clustal.fasta,0.891515,0.088077,0.020408,0.704768,0.0,0.98034,0.844156,0.827068,133,0.9801397572636998
RF01401,clustal,RF01401_clustal.fasta,0.771886,0.159091,0.069024,0.448951,0.66718,0.933135,0.770408,0.67034,99,0.8853708093464273
RF01402,clustal,RF01402_clustal.fasta,0.915079,0.051587,0.033333,0.836278,0.87248,0.990489,0.911191,0.863889,280,0.9831554718560368
RF01404,clustal,RF01404_clustal.fasta,0.996711,0.003289,0.0,0.989325,0.0,1.0,0.993333,0.993421,76,1.0
RF01405,clustal,RF01405_clustal.fasta,0.940998,0.040727,0.018275,0.835809,0.803431,0.99244,0.904947,0.91929,126,0.9923661081377914
RF01406,clustal,RF01406_clustal.fasta,0.991667,0.007018,0.001316,0.977571,0.0,1.0,0.985035,0.986216,285,1.0
RF01408,clustal,RF01408_clustal.fasta,0.8,0.083333,0.116667,0.710648,0.8612,0.925533,0.793501,0.705,160,0.8923076923076924
RF01412,clustal,RF01412_clustal.fasta,0.614177,0.222403,0.16342,0.300837,0.915086,0.770307,0.683496,0.441991,308,0.5634201585503964
RF01414,clustal,RF01414_clustal.fasta,0.258237,0.135196,0.606567,0.100101,0.776096,0.691578,0.764784,0.16192,155,0.58118596432976
RF01415,clustal,RF01415_clustal.fasta,0.828947,0.128446,0.042607,0.509134,0.788818,0.96025,0.784762,0.749687,76,0.9394245670776902
RF01416,clustal,RF01416_clustal.fasta,0.970833,0.020833,0.008333,0.942607,1.0,1.0,0.958071,0.941667,160,1.0
RF01419,clustal,RF01419_clustal.fasta,0.603507,0.194613,0.20188,0.268625,0.781504,0.863641,0.6422,0.526249,232,0.9516945340176132
RF01420,clustal,RF01420_clustal.fasta,0.72605,0.139496,0.134454,0.533906,0.833904,0.919606,0.761017,0.594958,119,0.8415529905561385
RF01421,clustal,RF01421_clustal.fasta,0.663462,0.188127,0.148411,0.26222,0.564293,0.885246,0.628113,0.553398,104,0.8643428676538214
RF01422,clustal,RF01422_clustal.fasta,0.780645,0.148387,0.070968,0.540003,0.863299,0.927071,0.752174,0.664516,93,0.9575242718446602
RF01425,clustal,RF01425_clustal.fasta,0.926136,0.056818,0.017045,0.886364,1.0,0.931877,0.885057,0.852273,88,1.0
RF01426,clustal,RF01426_clustal.fasta,0.722458,0.120763,0.15678,0.634291,0.85621,0.883001,0.786325,0.572034,118,0.7093862815884476
RF01427,clustal,RF01427_clustal.fasta,0.776316,0.098684,0.125,0.722309,0.947368,0.923275,0.812362,0.622807,152,0.9098591549295776
RF01428,clustal,RF01428_clustal.fasta,0.738614,0.124752,0.136634,0.613117,0.887776,0.912487,0.764,0.59901,101,0.9443037974683544
RF01430,clustal,RF01430_clustal.fasta,0.762338,0.187013,0.050649,0.460632,0.792761,0.935162,0.703268,0.633117,154,0.8245363766048502
RF01431,clustal,RF01431_clustal.fasta,0.792208,0.154545,0.053247,0.512039,0.742761,0.950015,0.754248,0.665584,154,0.8530670470756063
RF01432,clustal,RF01432_clustal.fasta,0.766667,0.177778,0.055556,0.521534,1.0,0.928968,0.687151,0.585185,180,0.6822810590631364
RF01433,clustal,RF01433_clustal.fasta,0.797771,0.130573,0.071656,0.651529,0.971823,0.866047,0.759615,0.68896,157,0.8585131894484412
RF01435,clustal,RF01435_clustal.fasta,0.909091,0.083916,0.006993,0.768821,1.0,1.0,0.894366,0.818182,143,0.9432624113475178
RF01436,clustal,RF01436_clustal.fasta,0.790419,0.083832,0.125749,0.769051,1.0,0.985085,0.863454,0.62475,167,0.6951501154734411
RF01437,clustal,RF01437_clustal.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,167,1.0
RF01438,clustal,RF01438_clustal.fasta,0.915254,0.056497,0.028249,0.81666,1.0,0.988235,0.903409,0.844633,177,0.8918128654970761
RF01439,clustal,RF01439_clustal.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,164,1.0
RF01440,clustal,RF01440_clustal.fasta,0.839233,0.085546,0.075221,0.764331,1.0,0.973642,0.871111,0.705015,226,0.7916666666666666
RF01441,clustal,RF01441_clustal.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,168,1.0
RF01442,clustal,RF01442_clustal.fasta,0.890985,0.083857,0.025157,0.768982,1.0,0.997125,0.848101,0.784067,159,0.9515418502202644
RF01444,clustal,RF01444_clustal.fasta,0.837719,0.114035,0.048246,0.685846,1.0,0.985226,0.854305,0.692982,152,0.8544600938967136
RF01445,clustal,RF01445_clustal.fasta,0.851852,0.123457,0.024691,0.65989,1.0,0.990685,0.852713,0.712963,216,0.932475884244373
RF01447,clustal,RF01447_clustal.fasta,0.997642,0.002358,0.0,0.995283,0.0,0.997826,0.99763,0.995283,212,1.0
RF01448,clustal,RF01448_clustal.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,143,1.0
